Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
13478,Economics,Econ 2450A Public Economics | Raj Chetty,143hrs 7min,Topic 1: Introduction | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=wjuKvgQv51Y,Module 1: Introduction and Tax Incidence
13479,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 2: Tax Incidence Part 1 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=KpoimMcLyvE,Module 1: Introduction and Tax Incidence
13480,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 2: Tax Incidence Part 2 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=IIoyGQbE_ME,Module 1: Introduction and Tax Incidence
13481,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 2: Tax Incidence Part 3 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=caOBKTniLrU,Module 1: Introduction and Tax Incidence
13482,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 3: Efficiency Cost of Taxation Part 1 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=Wge5DB9XZF4,Module 2: Efficiency Cost & Optimal Taxation
13483,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 3: Efficiency Cost of Taxation Part 2 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=IeBfGkDd5lo,Module 2: Efficiency Cost & Optimal Taxation
13484,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 3: Efficiency Cost of Taxation Part 3 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=jYjfsnVzEJI,Module 2: Efficiency Cost & Optimal Taxation
13485,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 4: Optimal Taxation Part 1 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=IPlCtuB3B68,Module 2: Efficiency Cost & Optimal Taxation
13486,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 4: Optimal Taxation Part 2 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=30iPMSs8K4c,Module 3: Income Taxation & Labor Supply
13487,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 4: Optimal Taxation Part 3 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=fwvQElcho_g,Module 3: Income Taxation & Labor Supply
13488,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 5: Income Taxation and Labor Supply part 1 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=GDlWo7N5SwY,Module 3: Income Taxation & Labor Supply
13489,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 5: Income Taxation and Labor Supply part 2 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=QmC6llOGgVg,Module 3: Income Taxation & Labor Supply
13490,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 5: Income Taxation and Labor Supply part 3 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=Mx0ZyYGqtjM,Module 3: Income Taxation & Labor Supply
