Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
11378,Human Resources,"Equity, Inclusion and Diversity Playlist",7hrs 4min,This Is Who You Are (2023),https://www.youtube.com/watch?v=BbO9K0tdhuU,Module 1: Understanding Our Identities
11379,Human Resources,"Equity, Inclusion and Diversity Playlist",,Don't Put People in Boxes,https://www.youtube.com/watch?v=zRwt25M5nGw,Module 1: Understanding Our Identities
11380,Human Resources,"Equity, Inclusion and Diversity Playlist",,HELLO - a short film about tolerance & diversity (1ST PLACE in the Nikon Cinema Z Film Fest 2019),https://www.youtube.com/watch?v=3AQ7yC5jQ28,Module 1: Understanding Our Identities
11381,Human Resources,"Equity, Inclusion and Diversity Playlist",,"I Am NOT Black, You are NOT White (2024)",https://www.youtube.com/watch?v=q0qD2K2RWkc,Module 1: Understanding Our Identities
11382,Human Resources,"Equity, Inclusion and Diversity Playlist",,TED TALKS LIVE Short - Unconscious Bias,https://www.youtube.com/watch?v=rspZv2a0Pp8,Module 2: Challenging Bias and Discrimination
11383,Human Resources,"Equity, Inclusion and Diversity Playlist",,Rise - a poem celebrating diversity,https://www.youtube.com/watch?v=24aR5rnBrQE,Module 2: Challenging Bias and Discrimination
11384,Human Resources,"Equity, Inclusion and Diversity Playlist",,Social Inequalities Explained in a $100 Race - Please Watch to the End. Thanks.,https://www.youtube.com/watch?v=4K5fbQ1-zps,Module 2: Challenging Bias and Discrimination
11385,Human Resources,"Equity, Inclusion and Diversity Playlist",,White Privilege Glasses,https://www.youtube.com/watch?v=swDQiUwmezg,Module 2: Challenging Bias and Discrimination
11386,Human Resources,"Equity, Inclusion and Diversity Playlist",,Gender stereotypes and education,https://www.youtube.com/watch?v=nrZ21nD9I-0,Module 3: Systemic Racism and Its Impacts
11387,Human Resources,"Equity, Inclusion and Diversity Playlist",,American Serviceman Defends Muslim Worker,https://www.youtube.com/watch?v=bG6omxJJrw4,Module 3: Systemic Racism and Its Impacts
11388,Human Resources,"Equity, Inclusion and Diversity Playlist",,What systemic racism in Canada looks like,https://www.youtube.com/watch?v=7GmX5stT9rU,Module 3: Systemic Racism and Its Impacts
11389,Human Resources,"Equity, Inclusion and Diversity Playlist",,‘Is this patriot enough?’: Asian-American veteran shows scars as he calls out anti-Asian hate,https://www.youtube.com/watch?v=R9eqY4xpG48,Module 3: Systemic Racism and Its Impacts
11390,Human Resources,"Equity, Inclusion and Diversity Playlist",,Hailey stands against Racism at home,https://www.youtube.com/watch?v=QV7nVeOVJlY,Module 4: Gender Equality and Stereotypes
11391,Human Resources,"Equity, Inclusion and Diversity Playlist",,THE MOST RACIST TIK TOK EVER,https://www.youtube.com/watch?v=n51Zc7BGRuA,Module 4: Gender Equality and Stereotypes
11392,Human Resources,"Equity, Inclusion and Diversity Playlist",,Gender Equality Explained By Children,https://www.youtube.com/watch?v=hLr2GNRnmXM,Module 4: Gender Equality and Stereotypes
11393,Human Resources,"Equity, Inclusion and Diversity Playlist",,What Teenagers think Gender Equality is!,https://www.youtube.com/watch?v=-tXW7klAYoM,Module 4: Gender Equality and Stereotypes
11394,Human Resources,"Equity, Inclusion and Diversity Playlist",,Emma Watson's speech on gender equality,https://www.youtube.com/watch?v=dSHJYyRViIU,Module 5: LGBTQ+ Inclusion and Acceptance
11395,Human Resources,"Equity, Inclusion and Diversity Playlist",,Doll test - The effects of racism on children (ENG),https://www.youtube.com/watch?v=QRZPw-9sJtQ,Module 5: LGBTQ+ Inclusion and Acceptance
11396,Human Resources,"Equity, Inclusion and Diversity Playlist",,6 Ways to be an Antiracist Educator,https://www.youtube.com/watch?v=UM3Lfk751cg,Module 5: LGBTQ+ Inclusion and Acceptance
11397,Human Resources,"Equity, Inclusion and Diversity Playlist",,"""If You Hate Immigrants..."" - TREVOR NOAH (watch Son of Patricia on Netflix)",https://www.youtube.com/watch?v=BOt5SmHf2aE,Module 5: LGBTQ+ Inclusion and Acceptance
11398,Human Resources,"Equity, Inclusion and Diversity Playlist",,Islamaphobia,https://www.youtube.com/watch?v=lVpMmV4KiFk,Module 6: Indigenous Peoples and Reconciliation
11399,Human Resources,"Equity, Inclusion and Diversity Playlist",,"Denzel Washington: ""It's Not Color, It's Culture."" | Urban View",https://www.youtube.com/watch?v=9Ayf8Iny9Eg,Module 6: Indigenous Peoples and Reconciliation
11400,Human Resources,"Equity, Inclusion and Diversity Playlist",,Muhammad Ali - Racial Integration,https://www.youtube.com/watch?v=HqiWFLsgVi4,Module 6: Indigenous Peoples and Reconciliation
11401,Human Resources,"Equity, Inclusion and Diversity Playlist",,Muhammad Ali Meets Clueless And Privileged Karen,https://www.youtube.com/watch?v=UCjBv21KfLg,Module 6: Indigenous Peoples and Reconciliation
11402,Human Resources,"Equity, Inclusion and Diversity Playlist",,Malcolm X’s Fiery Speech Addressing Police Brutality,https://www.youtube.com/watch?v=6_uYWDyYNUg,Module 7: Islamophobia and Religious Discrimination
11403,Human Resources,"Equity, Inclusion and Diversity Playlist",,Gender Equality: Now,https://www.youtube.com/watch?v=4viXOGvvu0Y,Module 7: Islamophobia and Religious Discrimination
11404,Human Resources,"Equity, Inclusion and Diversity Playlist",,Stereo - a film about reversed gender stereotypes,https://www.youtube.com/watch?v=ePlriYalzPY,Module 7: Islamophobia and Religious Discrimination
11405,Human Resources,"Equity, Inclusion and Diversity Playlist",,The Road to Gender Equality - Malala’s story | Nations United,https://www.youtube.com/watch?v=4jnSFAECLzM,Module 7: Islamophobia and Religious Discrimination
11406,Human Resources,"Equity, Inclusion and Diversity Playlist",,Explained | Why Women Are Paid Less | FULL EPISODE | Netflix,https://www.youtube.com/watch?v=hP8dLUxBfsU,Module 8:  Celebrating Diversity and Promoting Equity
11407,Human Resources,"Equity, Inclusion and Diversity Playlist",,Talking to Kids About... Gender Equality,https://www.youtube.com/watch?v=U6Jy5dU2rAI,Module 8:  Celebrating Diversity and Promoting Equity
11408,Human Resources,"Equity, Inclusion and Diversity Playlist",,Transgender track stars speak out as critics allege unfair advantage,https://www.youtube.com/watch?v=sHqiG_hrbsc,Module 8:  Celebrating Diversity and Promoting Equity
11409,Human Resources,"Equity, Inclusion and Diversity Playlist",,A Church Where LGBTQ People Are ACCEPTED AS THEY ARE!,https://www.youtube.com/watch?v=XcViApak4Zg,Module 8:  Celebrating Diversity and Promoting Equity
11410,Human Resources,"Equity, Inclusion and Diversity Playlist",,Harry Styles OPENS UP About His Sexuality,https://www.youtube.com/watch?v=t0AYHgw9eMQ,Module 8:  Celebrating Diversity and Promoting Equity
11411,Human Resources,"Equity, Inclusion and Diversity Playlist",,Local church welcoming LGBTQ community for open discussion,https://www.youtube.com/watch?v=KpnBF6Dle4c,Module 8:  Celebrating Diversity and Promoting Equity
11412,Human Resources,"Equity, Inclusion and Diversity Playlist",,These emotional coming out videos will restore your faith in humanity  | GMA Digital,https://www.youtube.com/watch?v=npRIgF-70-M,Module 8:  Celebrating Diversity and Promoting Equity
11413,Human Resources,"Equity, Inclusion and Diversity Playlist",,"Carl Nassib comes out as gay, an NFL first",https://www.youtube.com/watch?v=Pm8IjymNgC8,Module 8:  Celebrating Diversity and Promoting Equity
11414,Human Resources,"Equity, Inclusion and Diversity Playlist",,Video réaction -  SPVM vs Manteau rouge,https://www.youtube.com/watch?v=rp1sPZ4rhdA,Module 8:  Celebrating Diversity and Promoting Equity
11415,Human Resources,"Equity, Inclusion and Diversity Playlist",,Montreal police accused of excessive force,https://www.youtube.com/watch?v=X7b62b4dbqw,Module 8:  Celebrating Diversity and Promoting Equity
11416,Human Resources,"Equity, Inclusion and Diversity Playlist",,Montreal Police accused of racial profiling,https://www.youtube.com/watch?v=REKpYJZPxbQ,Module 8:  Celebrating Diversity and Promoting Equity
11417,Human Resources,"Equity, Inclusion and Diversity Playlist",,"N'we Jinan Artists - ""HOME TO ME"" // Grassy Narrows First Nation",https://www.youtube.com/watch?v=EgaYz8YWsO8,Module 8:  Celebrating Diversity and Promoting Equity
11418,Human Resources,"Equity, Inclusion and Diversity Playlist",,First Out Here: Indigenous Hip Hop in Canada,https://www.youtube.com/watch?v=GblLAU2uQYE,Module 8:  Celebrating Diversity and Promoting Equity
11419,Human Resources,"Equity, Inclusion and Diversity Playlist",,Classified - Powerless,https://www.youtube.com/watch?v=9W69e9jDRq0,Module 8:  Celebrating Diversity and Promoting Equity
11420,Human Resources,"Equity, Inclusion and Diversity Playlist",,"RED EAGLE - ""STILL HERE"" OFFICIAL MUSIC VIDEO",https://www.youtube.com/watch?v=pEz47JRIDqU,Module 8:  Celebrating Diversity and Promoting Equity
11421,Human Resources,"Equity, Inclusion and Diversity Playlist",,ARTHUR - Young Cree Rapper // Kashechewan First Nation,https://www.youtube.com/watch?v=6_MSMjFYDtE,Module 8:  Celebrating Diversity and Promoting Equity
11422,Human Resources,"Equity, Inclusion and Diversity Playlist",,Carey Price - Believe in yourself - First Nations Vezina Speech,https://www.youtube.com/watch?v=AXCO_d6HxwQ,Module 8:  Celebrating Diversity and Promoting Equity
11423,Human Resources,"Equity, Inclusion and Diversity Playlist",,Carey Price meets with residential school survivor,https://www.youtube.com/watch?v=lNzmkF_mKRY,Module 8:  Celebrating Diversity and Promoting Equity
11424,Human Resources,"Equity, Inclusion and Diversity Playlist",,How bad is Islamophobia in Canada?,https://www.youtube.com/watch?v=D8_R4YE0kmk,Module 8:  Celebrating Diversity and Promoting Equity
11425,Human Resources,"Equity, Inclusion and Diversity Playlist",,Islamophobic attack caught on video,https://www.youtube.com/watch?v=GUXz9xEjs6I,Module 8:  Celebrating Diversity and Promoting Equity
11426,Human Resources,"Equity, Inclusion and Diversity Playlist",,Nessa Barrett dances to QURAN and Muslims respond to the disrespect,https://www.youtube.com/watch?v=WRTQXs2eeFY,Module 8:  Celebrating Diversity and Promoting Equity
11427,Human Resources,"Equity, Inclusion and Diversity Playlist",,9/11 Tiktoks Muslims can relate to..,https://www.youtube.com/watch?v=kwF1r-09bws,Module 8:  Celebrating Diversity and Promoting Equity
11428,Human Resources,"Equity, Inclusion and Diversity Playlist",,When your friend is kinda racist,https://www.youtube.com/watch?v=TGH12QmW02A,Module 8:  Celebrating Diversity and Promoting Equity
11429,Human Resources,"Equity, Inclusion and Diversity Playlist",,STROMBO: SOAP BOX: Wab Kinew,https://www.youtube.com/watch?v=GlkuRCXdu5A,Module 8:  Celebrating Diversity and Promoting Equity
11430,Human Resources,"Equity, Inclusion and Diversity Playlist",,Mona Haydar - Hijabi (Wrap my Hijab),https://www.youtube.com/watch?v=XOX9O_kVPeo,Module 8:  Celebrating Diversity and Promoting Equity
