Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
7068,Urban Planning,Urban Economics 101,9hrs 3min,The Demand for Cities,https://www.youtube.com/watch?v=IGk3MIgTx4Y,Module 1: Introduction to Urban Economics,1,12th,English/Hindi
7069,Urban Planning,Urban Economics 101,,The Supply of Urban Space,https://www.youtube.com/watch?v=OOB4fp-IEHQ,Module 1: The Demand for Cities,1,12th,English/Hindi
7070,Urban Planning,Urban Economics 101,,The Congruence of Supply and Demand,https://www.youtube.com/watch?v=TEBCDZEageg,Module 1: The Supply of Urban Space,1,12th,English/Hindi
7071,Urban Planning,Urban Economics 101,,Unpacking the Demand for Housing,https://www.youtube.com/watch?v=giDBrKFWW18,Module 1: The Congruence of Supply and Demand,1,12th,English/Hindi
7072,Urban Planning,Urban Economics 101,,Agglomeration Economies & Supply and Demand,https://www.youtube.com/watch?v=OW7giFX0VyE,Module 2: Housing and Agglomeration,2,12th,English/Hindi
7073,Urban Planning,Urban Economics 101,,Congestion Externalities and City Size,https://www.youtube.com/watch?v=umdo7fDfC5Y,Module 2: Unpacking the Demand for Housing,2,12th,English/Hindi
7074,Urban Planning,Urban Economics 101,,Agglomeration Economies and Urban Instability,https://www.youtube.com/watch?v=df-mLpKSvc8,Module 2: Agglomeration Economies & Supply and Demand,2,12th,English/Hindi
7075,Urban Planning,Urban Economics 101,,The Welfare Consequences of City Bigness,https://www.youtube.com/watch?v=1Q3QY_C_lx0,Module 2: Dynamics and Durable Housing,2,12th,English/Hindi
7076,Urban Planning,Urban Economics 101,,Dynamics and Durable Housing,https://www.youtube.com/watch?v=eVm3o-GOWWA,Module 3: City Size and Externalities,3,12th,English/Hindi
7077,Urban Planning,Urban Economics 101,,The Spatial Equilibrium Concept,https://www.youtube.com/watch?v=_Gjyi54frIc,Module 3: Congestion Externalities and City Size,3,12th,English/Hindi
7078,Urban Planning,Urban Economics 101,,Urbanization and Openness,https://www.youtube.com/watch?v=03jb95BkcZI,Module 3: Agglomeration Economies and Urban Instability,3,12th,English/Hindi
7079,Urban Planning,Urban Economics 101,,The Within-City Equilibrium Model,https://www.youtube.com/watch?v=QrwgRehzh-I,Module 3: The Welfare Consequences of City Bigness,3,12th,English/Hindi
7080,Urban Planning,Urban Economics 101,,Density Within the City,https://www.youtube.com/watch?v=l707k8Gj_Wo,Module 4: Urban Models and Applications,4,12th,English/Hindi
7081,Urban Planning,Urban Economics 101,,Race and Tipping Models,https://www.youtube.com/watch?v=4c9JQbySRxg,Module 4: The Spatial Equilibrium Concept,4,12th,English/Hindi
7082,Urban Planning,Urban Economics 101,,The Imperial City Model,https://www.youtube.com/watch?v=oV71YXVBFxo,Module 4: Urbanization and Openness,4,12th,English/Hindi
7083,Urban Planning,Urban Economics 101,,The Economics of Crime and Riots,https://www.youtube.com/watch?v=6BT2HdFzqog,Module 4: The Within-City Equilibrium Model,4,12th,English/Hindi
