Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
7095,Urban Planning,Sustainable Urban Development,90hrs 21min,MSc in Sustainable Urban Development - Online information session,https://www.youtube.com/watch?v=9XSsM4_Huu4,Module 1: Introduction to Sustainable Urban Development,1,12th,English/Hindi
7096,Urban Planning,Sustainable Urban Development,,MSc in Sustainable Urban Development - Meet our first-year students,https://www.youtube.com/watch?v=yqanGYoarxQ,Module 1: What is sustainable urban development?,1,12th,English/Hindi
7097,Urban Planning,Sustainable Urban Development,,MSc in Sustainable Urban Development Student Interview: Balancing Rugby and Studying at Oxford,https://www.youtube.com/watch?v=uCEJnHWvVag,Module 1: Social Infrastructure and Left Behind Places - Professor John Tomaney,1,12th,English/Hindi
7098,Urban Planning,Sustainable Urban Development,,MSc in Sustainable Urban Development Student Interview: Balancing Rugby and Studying at Oxford,https://www.youtube.com/watch?v=bISybGOYO9w,Module 1: MSc in Sustainable Urban Development -- part-time professional development in a global context,1,12th,English/Hindi
7099,Urban Planning,Sustainable Urban Development,,DPhil in Sustainable Urban Development - Online information session,https://www.youtube.com/watch?v=5FkWggR60XY,Module 2: MSc in Sustainable Urban Development - Online information session,2,12th,English/Hindi
7100,Urban Planning,Sustainable Urban Development,,MSc in Sustainable Urban Development -- part-time professional development in a global context,https://www.youtube.com/watch?v=PmK5jGO63s0,Module 2: MSc in Sustainable Urban Development - Meet our first-year students,2,12th,English/Hindi
7101,Urban Planning,Sustainable Urban Development,,What is sustainable urban development?,https://www.youtube.com/watch?v=h1sU_gOxjf4,Module 3: MSc in Sustainable Urban Development Student Interview: Balancing Rugby and Studying at Oxford,3,12th,English/Hindi
7102,Urban Planning,Sustainable Urban Development,,Social Infrastructure and Left Behind Places - Professor John Tomaney,https://www.youtube.com/watch?v=EDwSRjvEuz0,Module 4: DPhil in Sustainable Urban Development - Online information session,4,12th,English/Hindi
