Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
6721,Urban Planning,City Academy: Land Use Planning,9hrs 5min,Land Use: What is Land Use Law 20230206,https://www.youtube.com/watch?v=7OxXNoHUhO8,Module 1: Introduction to Land Use,1,12th,English/Hindi
6722,Urban Planning,City Academy: Land Use Planning,,Land Use: How Salem Plans Land Use,https://www.youtube.com/watch?v=E3W1asW2H8I,Module 1: Introduction to Land Use,1,12th,English/Hindi
6723,Urban Planning,City Academy: Land Use Planning,,Land Use: Working through the Planning Process,https://www.youtube.com/watch?v=RksJcS-xF3s,Module 1: Introduction to Land Use,1,12th,English/Hindi
6724,Urban Planning,City Academy: Land Use Planning,,Land use: The Planning Commission and the City Council,https://www.youtube.com/watch?v=d9ItZ2la1I4,Module 1: Introduction to Land Use,1,12th,English/Hindi
6725,Urban Planning,City Academy: Land Use Planning,,Land Use: Middle Housing,https://www.youtube.com/watch?v=x-EEyMUKrS0,Module 2: Land Use in Salem,2,12th,English/Hindi
6726,Urban Planning,City Academy: Land Use Planning,,Land Use: Accessory Dwellings,https://www.youtube.com/watch?v=mk8Yff_90E8,Module 2: Land Use in Salem,2,12th,English/Hindi
6727,Urban Planning,City Academy: Land Use Planning,,Land Use: Five Common Questions,https://www.youtube.com/watch?v=FTrsZjGmSrA,Module 3: Specific Housing Considerations,3,12th,English/Hindi
