Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
3225,Chemical Engineering,ES301- Energy and Environmental engineering,,3.1 Introduction to Biodiversity and its conservation | ES301 |,https://www.youtube.com/watch?v=uhyALm5IfSg,Module 10: Aquatic Ecosystems and Biodiversity,10
3226,Chemical Engineering,ES301- Energy and Environmental engineering,,3.2 Level of Biodiversity - Genetic Diversity | ES301 |,https://www.youtube.com/watch?v=90Yb8useibk,Module 11: Biodiversity and Its Importance,11
3227,Chemical Engineering,ES301- Energy and Environmental engineering,,3.2.1 Species diversity and Ecosystem diversity | ES301 |,https://www.youtube.com/watch?v=g8Ha0eaFObQ,Module 11: Biodiversity and Its Importance,11
3228,Chemical Engineering,ES301- Energy and Environmental engineering,,3.3 Bio-geographical classification of India -Introduction and Division | ES301 |,https://www.youtube.com/watch?v=uW6hUj04LD8,Module 11: Biodiversity and Its Importance,11
3229,Chemical Engineering,ES301- Energy and Environmental engineering,,3.3.1 Trans Himalayan zones and Himalayan Zones | ES301 |,https://www.youtube.com/watch?v=Qc0ZGaejYd0,Module 12: Biogeographical Classification of India,12
3230,Chemical Engineering,ES301- Energy and Environmental engineering,,3.3.2 Desert Plains and Semi- Arid Plains | ES301 |,https://www.youtube.com/watch?v=T7Usix_V3RU,Module 12: Biogeographical Classification of India,12
3231,Chemical Engineering,ES301- Energy and Environmental engineering,,3.3.3 Western Ghats and Deccan Plateau | ES301 |,https://www.youtube.com/watch?v=pHuEBjTq3To,Module 12: Biogeographical Classification of India,12
3232,Chemical Engineering,ES301- Energy and Environmental engineering,,3.3.4 The Indo-Gangetic Plains and Costal Region | ES301 |,https://www.youtube.com/watch?v=Xh-JGkhC3GA,Module 12: Biogeographical Classification of India,12
3233,Chemical Engineering,ES301- Energy and Environmental engineering,,3.3.5 Northeast India zones and The Indian Iceland | ES301 |,https://www.youtube.com/watch?v=7_fc1mTR2Y8,Module 12: Biogeographical Classification of India,12
3234,Chemical Engineering,ES301- Energy and Environmental engineering,,3.4 Introduction to Value of biodiversity | ES301 |,https://www.youtube.com/watch?v=eALtmdxjTNw,Module 12: Biogeographical Classification of India,12
3235,Chemical Engineering,ES301- Energy and Environmental engineering,,3.4.1 Direct Values - Consumptive use Values | ES301 |,https://www.youtube.com/watch?v=XYggb13t3tM,Module 12: Biogeographical Classification of India,12
3236,Chemical Engineering,ES301- Energy and Environmental engineering,,3.4.1.1 Productive use Values | ES301 |,https://www.youtube.com/watch?v=JcsbpydR3zY,Module 13: Value and Levels of Biodiversity,13
3237,Chemical Engineering,ES301- Energy and Environmental engineering,,3.4.2 Indirect Value - Social Values | ES301 |,https://www.youtube.com/watch?v=l9Zg4k926ns,Module 13: Value and Levels of Biodiversity,13
3238,Chemical Engineering,ES301- Energy and Environmental engineering,,3.4.2.1 Ethical values | ES301 |,https://www.youtube.com/watch?v=9fTXdn08BPg,Module 13: Value and Levels of Biodiversity,13
3239,Chemical Engineering,ES301- Energy and Environmental engineering,,3.4.2.2 Aesthetic Values | ES301 |,https://www.youtube.com/watch?v=0-CDZLb4_c0,Module 13: Value and Levels of Biodiversity,13
3240,Chemical Engineering,ES301- Energy and Environmental engineering,,3.4.2.3 Option values | ES301 |,https://www.youtube.com/watch?v=yPpWbrtbf9Q,Module 13: Value and Levels of Biodiversity,13
3241,Chemical Engineering,ES301- Energy and Environmental engineering,,"3.5 Biodiversity at global, National and local levels | ES301 |",https://www.youtube.com/watch?v=UedAkQTiQE0,Module 13: Value and Levels of Biodiversity,13
3242,Chemical Engineering,ES301- Energy and Environmental engineering,,3.6 India as a mega-diversity nation | ES301 |,https://www.youtube.com/watch?v=gvNuglnHUB4,Module 14: Biodiversity Hotspots and Threats,14
3243,Chemical Engineering,ES301- Energy and Environmental engineering,,3.6.1 Salient features of India’s biodiversity | ES301 |,https://www.youtube.com/watch?v=hAxeg5Pj7kY,Module 14: Biodiversity Hotspots and Threats,14
3244,Chemical Engineering,ES301- Energy and Environmental engineering,,3.7 Hot spots of biodiversity | ES301 |,https://www.youtube.com/watch?v=56GQYqbvW1k,Module 14: Biodiversity Hotspots and Threats,14
3245,Chemical Engineering,ES301- Energy and Environmental engineering,,3.7.1 The Himalayas | ES301 |,https://www.youtube.com/watch?v=0P5P1VTJY48,Module 14: Biodiversity Hotspots and Threats,14
3246,Chemical Engineering,ES301- Energy and Environmental engineering,,3.7.2 Indo Barma | ES301 |,https://www.youtube.com/watch?v=NDdnnWZOs3Y,Module 14: Biodiversity Hotspots and Threats,14
3247,Chemical Engineering,ES301- Energy and Environmental engineering,,3.7.3 Western Ghat | ES301 |,https://www.youtube.com/watch?v=sjFTgXP_rpA,Module 15: Biodiversity Conservation,15
3248,Chemical Engineering,ES301- Energy and Environmental engineering,,3.7.4 Sunderland | ES301 |,https://www.youtube.com/watch?v=OcnGfAVUs4I,Module 15: Biodiversity Conservation,15
3249,Chemical Engineering,ES301- Energy and Environmental engineering,,3.8 Threats to biodiversity: habitat loss | ES301 |,https://www.youtube.com/watch?v=SsOaKjJPwoc,Module 15: Biodiversity Conservation,15
3250,Chemical Engineering,ES301- Energy and Environmental engineering,,3.8.1 Poaching of wildlife Man-wildlife conflicts | ES301 |,https://www.youtube.com/watch?v=7zeufsGi0SY,Module 15: Biodiversity Conservation,15
3251,Chemical Engineering,ES301- Energy and Environmental engineering,,3.9 Endangered and endemic species of India | ES301 |,https://www.youtube.com/watch?v=jOhXImSyvpQ,Module 16: Introduction to Environmental Pollution,16
3252,Chemical Engineering,ES301- Energy and Environmental engineering,,3.10 Conservation of biodiversity | ES301 |,https://www.youtube.com/watch?v=byOJCR3Gnmk,Module 16: Introduction to Environmental Pollution,16
3253,Chemical Engineering,ES301- Energy and Environmental engineering,,3.10.1 In-situ conservation of biodiversity | ES 301 |,https://www.youtube.com/watch?v=WYYBbS_usBs,Module 17: Air Pollution,17
3254,Chemical Engineering,ES301- Energy and Environmental engineering,,3.10.1.1 Advantages & Disadvantages of In-situ | ES301 |,https://www.youtube.com/watch?v=jL1NYRmz4p4,Module 17: Air Pollution,17
3255,Chemical Engineering,ES301- Energy and Environmental engineering,,3.10.2 Ex-situ conservation of biodiversity | ES301 |,https://www.youtube.com/watch?v=TjVidVwTWbI,Module 17: Air Pollution,17
3256,Chemical Engineering,ES301- Energy and Environmental engineering,,4.1 Introduction to Environmental Pollution | ES301 |,https://www.youtube.com/watch?v=0p0SF7sh964,Module 17: Air Pollution,17
3257,Chemical Engineering,ES301- Energy and Environmental engineering,,4.2 Air pollution - Definition and types | ES301|,https://www.youtube.com/watch?v=IfUHFdPX6t8,Module 18: Water Pollution,18
3258,Chemical Engineering,ES301- Energy and Environmental engineering,,4.2.1 Causes of Air pollution | ES301|,https://www.youtube.com/watch?v=1lME6FieIvI,Module 18: Water Pollution,18
3259,Chemical Engineering,ES301- Energy and Environmental engineering,,4.2.2 Effects of Air pollution | ES301|,https://www.youtube.com/watch?v=lnc87RW5wsM,Module 18: Water Pollution,18
3260,Chemical Engineering,ES301- Energy and Environmental engineering,,4.2.3 Control measures of Air pollution | ES301|,https://www.youtube.com/watch?v=11k9oFxAUvo,Module 18: Water Pollution,18
3261,Chemical Engineering,ES301- Energy and Environmental engineering,,4.3 Water pollution - Definition and Introduction | ES301|,https://www.youtube.com/watch?v=6owk0SQnBsQ,Module 19: Soil and Marine Pollution,19
3262,Chemical Engineering,ES301- Energy and Environmental engineering,,4.3.1 Causes of Water pollution | ES301|,https://www.youtube.com/watch?v=M6WjX_Al-4E,Module 19: Soil and Marine Pollution,19
3263,Chemical Engineering,ES301- Energy and Environmental engineering,,4.3.2 Effects of Water pollution | ES301|,https://www.youtube.com/watch?v=-c3TshyGbWc,Module 19: Soil and Marine Pollution,19
3264,Chemical Engineering,ES301- Energy and Environmental engineering,,4.3.3 Control measures of Water pollution | ES301|,https://www.youtube.com/watch?v=QhHbr5tpx0k,Module 19: Soil and Marine Pollution,19
3265,Chemical Engineering,ES301- Energy and Environmental engineering,,4.4 Introduction & Causes of Soil pollution | ES301|,https://www.youtube.com/watch?v=xNJRk4wtiDQ,"Module 20: Noise, Thermal, and Nuclear Pollution",20
3266,Chemical Engineering,ES301- Energy and Environmental engineering,,4.4.1 Effect of soil pollution | ES301|,https://www.youtube.com/watch?v=rFgFkZANeO4,"Module 20: Noise, Thermal, and Nuclear Pollution",20
3267,Chemical Engineering,ES301- Energy and Environmental engineering,,4.4.2 Control Measure – Prevention of soil erosion | ES301|,https://www.youtube.com/watch?v=7p6KzYwxxDM,"Module 20: Noise, Thermal, and Nuclear Pollution",20
3268,Chemical Engineering,ES301- Energy and Environmental engineering,,4.4.2.1 Other control measures | ES301|,https://www.youtube.com/watch?v=ohOISdxsVKg,Module 21: Solid Waste Management and Individual's Role,21
3269,Chemical Engineering,ES301- Energy and Environmental engineering,,4.5 Marine pollution | ES301|,https://www.youtube.com/watch?v=PIvE_FpmX8M,Module 21: Solid Waste Management and Individual's Role,21
3270,Chemical Engineering,ES301- Energy and Environmental engineering,,4.6 Noise pollution | ES301|,https://www.youtube.com/watch?v=t8OKDRQpbUE,Module 22: Pollution Case Studies and Disaster Management,22
3271,Chemical Engineering,ES301- Energy and Environmental engineering,,4.7 Thermal pollution | ES301|,https://www.youtube.com/watch?v=LKLPgzMMO6I,Module 22: Pollution Case Studies and Disaster Management,22
3272,Chemical Engineering,ES301- Energy and Environmental engineering,,4.8 Nuclear Hazard | ES301|,https://www.youtube.com/watch?v=eaxMriA48-o,Module 22: Pollution Case Studies and Disaster Management,22
3273,Chemical Engineering,ES301- Energy and Environmental engineering,,4.8.1 Effect and Control | ES301|,https://www.youtube.com/watch?v=SVf2uCzcpVI,Module 22: Pollution Case Studies and Disaster Management,22
3274,Chemical Engineering,ES301- Energy and Environmental engineering,,4.9 Solid waste Management | ES301|,https://www.youtube.com/watch?v=apV9a9-0eKo,Module 23: Social Issues and Sustainable Development,23
3275,Chemical Engineering,ES301- Energy and Environmental engineering,,4.9.1 Flow chart of SWM | ES301|,https://www.youtube.com/watch?v=-iYoZKKVqH0,Module 23: Social Issues and Sustainable Development,23
3276,Chemical Engineering,ES301- Energy and Environmental engineering,,4.10 Role of an individual in prevention of pollution | ES301|,https://www.youtube.com/watch?v=Csov5417Gh0,Module 23: Social Issues and Sustainable Development,23
3277,Chemical Engineering,ES301- Energy and Environmental engineering,,4.11 Pollution case studies | ES301|,https://www.youtube.com/watch?v=85t-AMh49LA,Module 24: Water Conservation and Management,24
3278,Chemical Engineering,ES301- Energy and Environmental engineering,,4.12 Disaster management | ES301|,https://www.youtube.com/watch?v=jHDD8bQxzlc,Module 24: Water Conservation and Management,24
3279,Chemical Engineering,ES301- Energy and Environmental engineering,,4.12.1 Floods | ES301|,https://www.youtube.com/watch?v=ze2HvqllQ4Y,Module 24: Water Conservation and Management,24
3280,Chemical Engineering,ES301- Energy and Environmental engineering,,4.12.2 Earthquake | ES301|,https://www.youtube.com/watch?v=eILQTxV0oQA,Module 25: Climate Change and Global Warming,25
3281,Chemical Engineering,ES301- Energy and Environmental engineering,,4.12.3 Cyclone and Landslides | ES301|,https://www.youtube.com/watch?v=X_FFgXCjbz8,Module 25: Climate Change and Global Warming,25
3282,Chemical Engineering,ES301- Energy and Environmental engineering,,5.1 Introduction to Social Issues and the Environment | ES301|,https://www.youtube.com/watch?v=89B9IT0Tl-Q,Module 25: Climate Change and Global Warming,25
3283,Chemical Engineering,ES301- Energy and Environmental engineering,,5.2 Unsustainable to Sustainable development | ES301|,https://www.youtube.com/watch?v=g23jc2_NLns,Module 26: Acid Rain and Ozone Layer Depletion,26
3284,Chemical Engineering,ES301- Energy and Environmental engineering,,5.2.1 Urban problems related to energy | ES301|,https://www.youtube.com/watch?v=11FeMPW0Nfw,Module 26: Acid Rain and Ozone Layer Depletion,26
3285,Chemical Engineering,ES301- Energy and Environmental engineering,,5.2.2 Environmental ethics | ES301|,https://www.youtube.com/watch?v=IrPcG10-p_M,Module 26: Acid Rain and Ozone Layer Depletion,26
3286,Chemical Engineering,ES301- Energy and Environmental engineering,,5.3 Water conservation | ES301|,https://www.youtube.com/watch?v=ZPluzt-BNTY,Module 27: Nuclear Disasters and Wasteland Reclamation,27
3287,Chemical Engineering,ES301- Energy and Environmental engineering,,5.4 Rain water harvesting | ES301|,https://www.youtube.com/watch?v=gPG_1urQYwg,Module 27: Nuclear Disasters and Wasteland Reclamation,27
3288,Chemical Engineering,ES301- Energy and Environmental engineering,,5.5 Watershed management | ES301|,https://www.youtube.com/watch?v=Noi43_uEH_Y,Module 27: Nuclear Disasters and Wasteland Reclamation,27
3289,Chemical Engineering,ES301- Energy and Environmental engineering,,5.6 Resettlement and rehabilitation of people | ES301|,https://www.youtube.com/watch?v=4ViLZBDImjw,Module 28: Environmental Protection Acts,28
3290,Chemical Engineering,ES301- Energy and Environmental engineering,,5.7 Climate Change | ES301|,https://www.youtube.com/watch?v=jw8CiGfolPg,Module 28: Environmental Protection Acts,28
3291,Chemical Engineering,ES301- Energy and Environmental engineering,,5.8 Global Warming | ES301|,https://www.youtube.com/watch?v=8qTR2zYQ5MA,Module 28: Environmental Protection Acts,28
3292,Chemical Engineering,ES301- Energy and Environmental engineering,,5.8.1 Impact of Green House Effect On Global Climate | ES301|,https://www.youtube.com/watch?v=0Pw4vurj9wc,Module 28: Environmental Protection Acts,28
3293,Chemical Engineering,ES301- Energy and Environmental engineering,,5.9 Acid rain | ES301|,https://www.youtube.com/watch?v=JZamwGphmnU,Module 28: Environmental Protection Acts,28
3294,Chemical Engineering,ES301- Energy and Environmental engineering,,5.9.1 Effects and Control of Acid Rain | ES301|,https://www.youtube.com/watch?v=KDsimrM6NUg,Module 28: Environmental Protection Acts,28
3295,Chemical Engineering,ES301- Energy and Environmental engineering,,5.10 Ozone layer depletion | ES301|,https://www.youtube.com/watch?v=FUPo51iyKMg,Module 28: Environmental Protection Acts,28
3296,Chemical Engineering,ES301- Energy and Environmental engineering,,5.10.1 Effect of Ozone Layer depletion | ES301|,https://www.youtube.com/watch?v=w70Xgx4jAXE,Module 28: Environmental Protection Acts,28
3297,Chemical Engineering,ES301- Energy and Environmental engineering,,5.11 Nuclear accidents and disaster - Case study | ES301|,https://www.youtube.com/watch?v=iiY16wH3s60,Module 28: Environmental Protection Acts,28
3298,Chemical Engineering,ES301- Energy and Environmental engineering,,5.12 Wasteland reclamation | ES301|,https://www.youtube.com/watch?v=sTyvdGsgXjk,Module 28: Environmental Protection Acts,28
3299,Chemical Engineering,ES301- Energy and Environmental engineering,,5.12.1 Classification and techniques | ES301|,https://www.youtube.com/watch?v=Jc-OCIivMu4,Module 28: Environmental Protection Acts,28
3300,Chemical Engineering,ES301- Energy and Environmental engineering,,5.13 Environment Protection Act | ES301|,https://www.youtube.com/watch?v=sCvjBaVA_xI,Module 28: Environmental Protection Acts,28
3301,Chemical Engineering,ES301- Energy and Environmental engineering,,"5.13.1 Air Act,1981 | ES301|",https://www.youtube.com/watch?v=PCXqnIoib1s,Module 28: Environmental Protection Acts,28
3302,Chemical Engineering,ES301- Energy and Environmental engineering,,"5.13.2 Water Act,1974 | ES301|",https://www.youtube.com/watch?v=ZZx614hxG3Q,Module 28: Environmental Protection Acts,28
3303,Chemical Engineering,ES301- Energy and Environmental engineering,,"5.13.3 The Wild Life Act ,1972 | ES301|",https://www.youtube.com/watch?v=NMKic8-iaGU,Module 28: Environmental Protection Acts,28
3304,Chemical Engineering,ES301- Energy and Environmental engineering,,"5.13.4 Forest Conservation Act,1980 | ES301|",https://www.youtube.com/watch?v=oX22aM8W4UE,Module 28: Environmental Protection Acts,28
