Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
7492,Project Management,Construction Management NPTEL,87hrs 18min,Introduction to the course,https://www.youtube.com/watch?v=pwv1Nu3TO4A,Module 1: Introduction and Project Overview,1,12th,English/Hindi
7493,Project Management,Construction Management NPTEL,,Interdisciplinary nature of modern construction projects,https://www.youtube.com/watch?v=4yzPzVCgRH4,Module 1: Introduction and Project Overview,1,12th,English/Hindi
7494,Project Management,Construction Management NPTEL,,Overview of steps in execution of a project,https://www.youtube.com/watch?v=GAGoqqZSPh4,Module 1: Introduction and Project Overview,1,12th,English/Hindi
7495,Project Management,Construction Management NPTEL,,Illustrative examples for evaluation of bids based on different schemes,https://www.youtube.com/watch?v=ddvJvynEQvA,Module 1: Introduction and Project Overview,1,12th,English/Hindi
7496,Project Management,Construction Management NPTEL,,Resource management in construction projects,https://www.youtube.com/watch?v=kuCHsNXeNMc,Module 2: Bidding and Resource Management,2,12th,English/Hindi
7497,Project Management,Construction Management NPTEL,,Estimating quantities,https://www.youtube.com/watch?v=ofkpm4lhJcg,Module 2: Bidding and Resource Management,2,12th,English/Hindi
7498,Project Management,Construction Management NPTEL,,Description of items,https://www.youtube.com/watch?v=VVpQSw2fy0Y,Module 2: Bidding and Resource Management,2,12th,English/Hindi
7499,Project Management,Construction Management NPTEL,,Estimation of project cost,https://www.youtube.com/watch?v=GGikveOcaJw,Module 3: Cost Estimation and Project Case Study,3,12th,English/Hindi
7500,Project Management,Construction Management NPTEL,,Discussion on the case study of boundary wall,https://www.youtube.com/watch?v=uNI__OaLRnw,Module 3: Cost Estimation and Project Case Study,3,12th,English/Hindi
7501,Project Management,Construction Management NPTEL,,Running account bills,https://www.youtube.com/watch?v=rTVP2CGapJw,Module 3: Cost Estimation and Project Case Study,3,12th,English/Hindi
7502,Project Management,Construction Management NPTEL,,Economics decision making in construction projects,https://www.youtube.com/watch?v=7gvifvliG0Y,Module 4: Financial Management in Construction,4,12th,English/Hindi
7503,Project Management,Construction Management NPTEL,,Depreciation of construction equipment,https://www.youtube.com/watch?v=PI1UTTufpvA,Module 4: Financial Management in Construction,4,12th,English/Hindi
7504,Project Management,Construction Management NPTEL,,Repayment of a loan,https://www.youtube.com/watch?v=fXQLr1Dxu6g,Module 4: Financial Management in Construction,4,12th,English/Hindi
7505,Project Management,Construction Management NPTEL,,Introduction to planning and scheduling,https://www.youtube.com/watch?v=Nto1VbJSQWs,Module 5: Planning and Scheduling Introduction,5,12th,English/Hindi
7506,Project Management,Construction Management NPTEL,,Introduction to planning and scheduling (continued),https://www.youtube.com/watch?v=ki0ld-KXfic,Module 5: Planning and Scheduling Introduction,5,12th,English/Hindi
7507,Project Management,Construction Management NPTEL,,Project scheduling,https://www.youtube.com/watch?v=Cx7i2wXB0kA,Module 6: Project Scheduling Techniques,6,12th,English/Hindi
