Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
13182,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,143hrs 4min,Indian Regulatory Framework | CA Foundation Business Laws Chapter 1 | CA Foundation June/Dec 24,https://www.youtube.com/watch?v=NUsbdrXFRgo,Module 1: Introduction to Business Laws
13183,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,Indian Contract Act 1872 Complete Chapter | CA Foundation Law Chapter 2 | ICA CA Foundation June 24,https://www.youtube.com/watch?v=RFZhKVapjXs,Module 1: Introduction to Business Laws
13184,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,Sale of Goods Act 1930 | CA Foundation Law Chapter 3 Full Lecture | SOGA 1930 As per ICAI Syllabus,https://www.youtube.com/watch?v=FpF_SsCMUx8,Module 1: Introduction to Business Laws
13185,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,Indian Partnership Act 1932 Complete Chapter | CA Foundation Law Chapter 4 As Per ICAI New Syllabus,https://www.youtube.com/watch?v=JF5yOmnRtdU,Module 2: Contracts and Sales
13186,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,"Limited Liability Partnership Act, 2008 | CA Foundation June/Dec 24 | LLP Act 2008 One Shot | ICAI",https://www.youtube.com/watch?v=cWwG1d-dp0o,Module 2: Contracts and Sales
13187,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,Companies Act 2013 Complete Chapter | CA Foundation Law Chapter 6 | CA Foundation June 24,https://www.youtube.com/watch?v=4thD3WU4DvQ,Module 2: Contracts and Sales
13188,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,Companies Act 2013 Complete Chapter | CA Foundation Law Chapter 6 As Per ICAI New Scheme | ICAI Exam,https://www.youtube.com/watch?v=e-5rjpNVijw,Module 3: Business Organizations
13189,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,Negotiable instrument Act 1881 | Business Laws Chapter-7 New Scheme | CA Foundation June 2024 | ICAI,https://www.youtube.com/watch?v=azhYBV_rQkM,Module 3: Business Organizations
13190,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,CA Foundation Law Complete Course | Part 1 | CA Fond. Law Full Syllabus | Business Law Full Course,https://www.youtube.com/watch?v=Xx1pDMFxDSo,Module 3: Business Organizations
13191,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,CA Foundation Law Case Based Questions | How To Prepare Law CA Foundation June 2024 | ICAI Exams,https://www.youtube.com/watch?v=72cXSWgpdLA,Module 4: Exam Preparation and Case Studies
13192,Education,CA Foundation Law Playlist June 24 | CA Foundation Law Complete Course | CA Foundation Law All Chapter Playlist 2024 | CA Foundation Law Playlist 2024,,Indian Contract Act 1872 | Business Law | CA Foundation June/Sep 24 | Indian Contract Act One Shot,https://www.youtube.com/watch?v=74PlrHNMRNQ,Module 4: Exam Preparation and Case Studies
