Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
12381,Education,EDU305 Classroom Management,16hrs 22min,EDU305_Topic001,https://www.youtube.com/watch?v=8a2nG9TJ3yU,Module 1: Introduction to Classroom Management
12382,Education,EDU305 Classroom Management,,EDU305_Topic002,https://www.youtube.com/watch?v=VDOVJ1ciK-Y,Module 1: Introduction to Classroom Management
12383,Education,EDU305 Classroom Management,,EDU305_Topic003,https://www.youtube.com/watch?v=aXUv8ONFMWI,Module 1: Introduction to Classroom Management
12384,Education,EDU305 Classroom Management,,EDU305_Topic004,https://www.youtube.com/watch?v=ZcI1j3Iq0EU,Module 1: Introduction to Classroom Management
12385,Education,EDU305 Classroom Management,,EDU305_Topic005,https://www.youtube.com/watch?v=91S8UwrWNWo,Module 2: Establishing Rules and Procedures
12386,Education,EDU305 Classroom Management,,EDU305_Topic006,https://www.youtube.com/watch?v=C6HMzmY1iyk,Module 2: Establishing Rules and Procedures
12387,Education,EDU305 Classroom Management,,EDU305_Topic007,https://www.youtube.com/watch?v=3OLvNRou1oA,Module 2: Establishing Rules and Procedures
12388,Education,EDU305 Classroom Management,,EDU305_Topic008,https://www.youtube.com/watch?v=l86RVYHhhVU,Module 2: Establishing Rules and Procedures
12389,Education,EDU305 Classroom Management,,EDU305_Topic009,https://www.youtube.com/watch?v=vrkx_vVsFjU,Module 3: Creating a Positive Learning Environment
12390,Education,EDU305 Classroom Management,,EDU305_Topic010,https://www.youtube.com/watch?v=tTmkEXI17UE,Module 3: Creating a Positive Learning Environment
12391,Education,EDU305 Classroom Management,,EDU305_Topic011,https://www.youtube.com/watch?v=yZrmzk7Ifko,Module 3: Creating a Positive Learning Environment
12392,Education,EDU305 Classroom Management,,EDU305_Topic012,https://www.youtube.com/watch?v=ByUXdt5jkzU,Module 3: Creating a Positive Learning Environment
12393,Education,EDU305 Classroom Management,,EDU305_Topic013,https://www.youtube.com/watch?v=7dVIsAzIRGk,Module 4: Managing Student Behavior
12394,Education,EDU305 Classroom Management,,EDU305_Topic014,https://www.youtube.com/watch?v=Ue9_Wn-jLrY,Module 4: Managing Student Behavior
12395,Education,EDU305 Classroom Management,,EDU305_Topic015,https://www.youtube.com/watch?v=qB8TGrKQ3xQ,Module 4: Managing Student Behavior
12396,Education,EDU305 Classroom Management,,EDU305_Topic016,https://www.youtube.com/watch?v=DTXQ_On9O4g,Module 4: Managing Student Behavior
12397,Education,EDU305 Classroom Management,,EDU305_Topic017,https://www.youtube.com/watch?v=gSlDT4sbmFw,Module 5: Communication and Collaboration
12398,Education,EDU305 Classroom Management,,EDU305_Topic018,https://www.youtube.com/watch?v=pB9Hku-tnUE,Module 5: Communication and Collaboration
12399,Education,EDU305 Classroom Management,,EDU305_Topic019,https://www.youtube.com/watch?v=v4w2qnL-7_w,Module 5: Communication and Collaboration
12400,Education,EDU305 Classroom Management,,EDU305_Topic020,https://www.youtube.com/watch?v=B66Xer98TaI,Module 5: Communication and Collaboration
12401,Education,EDU305 Classroom Management,,EDU305_Topic021,https://www.youtube.com/watch?v=dRdw_8q5oSc,Module 6: Differentiation and Inclusive Practices
12402,Education,EDU305 Classroom Management,,EDU305_Topic022,https://www.youtube.com/watch?v=fLEslPqLg8U,Module 6: Differentiation and Inclusive Practices
12403,Education,EDU305 Classroom Management,,EDU305_Topic023,https://www.youtube.com/watch?v=Q62DWN7a4b4,Module 6: Differentiation and Inclusive Practices
12404,Education,EDU305 Classroom Management,,EDU305_Topic024,https://www.youtube.com/watch?v=J0p5K8pLbSw,Module 6: Differentiation and Inclusive Practices
12405,Education,EDU305 Classroom Management,,EDU305_Topic025,https://www.youtube.com/watch?v=2nN-toJdpGE,Module 7: Motivation and Engagement
12406,Education,EDU305 Classroom Management,,EDU305_Topic026,https://www.youtube.com/watch?v=fVV1wOFQOCY,Module 7: Motivation and Engagement
12407,Education,EDU305 Classroom Management,,EDU305_Topic027,https://www.youtube.com/watch?v=grNsax3tNAc,Module 7: Motivation and Engagement
