Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
11258,Statistics,DATA MINING (DM),26hrs 17min,"#1 Introduction To Data Mining, Types Of Data |DM|",https://www.youtube.com/watch?v=xEmrFePGjEg,Module 1: Introduction to Data Mining,1
11259,Statistics,DATA MINING (DM),,#2 Data Mining Functionalities |DM|,https://www.youtube.com/watch?v=YCBMSg9Ogx8,Module 1: Data Mining Functionalities,1
11260,Statistics,DATA MINING (DM),,#3 Interestingness Of Patterns - What are Interesting Patterns |DM|,https://www.youtube.com/watch?v=NntemRFHvBg,Module 1: Interestingness of Patterns,1
11261,Statistics,DATA MINING (DM),,#4 Classification Of Data Mining Systems |DM|,https://www.youtube.com/watch?v=pqDrdxeWvP8,Module 1: Classification of Data Mining Systems,1
11262,Statistics,DATA MINING (DM),,#5 Data Mining Task Primitives |DM|,https://www.youtube.com/watch?v=JUkIBWFc3A0,Module 2: Data Mining Task Primitives,2
11263,Statistics,DATA MINING (DM),,#6 Integration Of Data Mining System with A Database or Data Warehouse |DM|,https://www.youtube.com/watch?v=dMSgXyw2i7o,Module 2: Integration of Data Mining Systems,2
11264,Statistics,DATA MINING (DM),,#7 Major Issues In Data Mining |DM|,https://www.youtube.com/watch?v=M6UszNda4nM,Module 2: Major Issues in Data Mining,2
11265,Statistics,DATA MINING (DM),,#8 Data Preprocessing In Data Mining - 4 Steps |DM|,https://www.youtube.com/watch?v=j0tqUBhs-Nc,Module 3: Data Preprocessing in Data Mining,3
11266,Statistics,DATA MINING (DM),,"#9 Frequent Patterns - Example, Market Basket Analysis |DM|",https://www.youtube.com/watch?v=Pxgqb53s5tQ,Module 3: Frequent Patterns,3
11267,Statistics,DATA MINING (DM),,#10 Mining Methods - APRIORI algorithm with Example |DM|,https://www.youtube.com/watch?v=CcaRfwlHyNw,Module 3: Mining Methods - APRIORI Algorithm,3
11268,Statistics,DATA MINING (DM),,#11 Mining Methods - FP Growth algorithm with Example |DM|,https://www.youtube.com/watch?v=pG7KQMyY85Y,Module 4: Mining Methods - FP Growth Algorithm,4
11269,Statistics,DATA MINING (DM),,#12 Mining Various Kinds Of Association Rules |DM|,https://www.youtube.com/watch?v=c9ph3S-bymQ,Module 4: Mining Various Kinds of Association Rules,4
11270,Statistics,DATA MINING (DM),,#13 Correlation Analysis - Pearson's Correlation Coefficient |DM|,https://www.youtube.com/watch?v=Dy9urawfXos,Module 4: Correlation Analysis,4
11271,Statistics,DATA MINING (DM),,#14 Constraint Based Association Mining |DM|,https://www.youtube.com/watch?v=wmzpgKeI8QI,Module 5: Constraint Based Association Mining,4
11272,Statistics,DATA MINING (DM),,#15 Graph Pattern Mining in Data Mining |DM|,https://www.youtube.com/watch?v=4M4e1zBGKCA,Module 5: Graph Pattern Mining,5
11273,Statistics,DATA MINING (DM),,#16 Sequential Pattern Mining ( SPM ) |DM|,https://www.youtube.com/watch?v=vWuVbQ_NKcY,Module 5: Sequential Pattern Mining,5
11274,Statistics,DATA MINING (DM),,"#17 Classification & Prediction - Example, Steps |DM|",https://www.youtube.com/watch?v=erm7qdVCEgU,Module 6: Classification & Prediction,5
11275,Statistics,DATA MINING (DM),,#18 Decision Tree Induction - with Example |DM|,https://www.youtube.com/watch?v=mb3N4_pYtqE,Module 6: Decision Tree Induction,6
11276,Statistics,DATA MINING (DM),,"#19 Bayesian Classification - Bayes Theorem, Naive Bayes Classifier |DM|",https://www.youtube.com/watch?v=2gee-fRGrZU,Module 6: Bayesian Classification,6
11277,Statistics,DATA MINING (DM),,#20 Rule Based Classifier with Example |DM|,https://www.youtube.com/watch?v=dMGvPY9iJDc,Module 7: Rule Based Classifier,6
11278,Statistics,DATA MINING (DM),,#21 Lazy Learners In Data Mining - KNN Algorithm |DM|,https://www.youtube.com/watch?v=EZ8e-Y6hYfw,Module 7: Lazy Learners in Data Mining,7
11279,Statistics,DATA MINING (DM),,"#22 Cluster Analysis - Properties, Categories Of Methods |DM|",https://www.youtube.com/watch?v=tSXCVvBmOQU,Module 8: Cluster Analysis,7
11280,Statistics,DATA MINING (DM),,#23 Types Of Data In Cluster Analysis |DM|,https://www.youtube.com/watch?v=tROVurcMqKY,Module 8: Types of Data in Cluster Analysis,8
11281,Statistics,DATA MINING (DM),,#24 Partitioning Clustering - K Means Algorithm |DM|,https://www.youtube.com/watch?v=190xjQHVdrE,Module 9: Partitioning Clustering,8
11282,Statistics,DATA MINING (DM),,#25 Hierarchical Clustering - Agglomerative & Divisive Algorithm |DM|,https://www.youtube.com/watch?v=wl2_3DVOfKc,Module 9: Hierarchical Clustering,9
11283,Statistics,DATA MINING (DM),,#26 Density Based Clustering - DBSCAN Algorithm |DM|,https://www.youtube.com/watch?v=81-ATJW-EGI,Module 10: Density Based Clustering,9
11284,Statistics,DATA MINING (DM),,#27 Grid Based Clustering - STING Algorithm |DM|,https://www.youtube.com/watch?v=y4UcRLj5DPA,Module 10: Grid Based Clustering,10
11285,Statistics,DATA MINING (DM),,"28 Outlier Analysis, Types, Outlier Detection & Techniques |DM|",https://www.youtube.com/watch?v=aSwQjBS-Osg,Module 10: Outlier Analysis,10
