Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
10046,Finance,Financial Statement Analysis And Reporting,88hrs 4min,Lecture 01- Introduction,https://www.youtube.com/watch?v=OT5RdoJAkhY,Module 1: Introduction to Financial Accounting
10047,Finance,Financial Statement Analysis And Reporting,,Lecture 02- Accounting Process,https://www.youtube.com/watch?v=vHlpdy5WwSg,Module 1: Introduction to Financial Accounting
10048,Finance,Financial Statement Analysis And Reporting,,Lecture 03- Accounting Concepts,https://www.youtube.com/watch?v=BzC0SANzZ9E,Module 1: Introduction to Financial Accounting
10049,Finance,Financial Statement Analysis And Reporting,,Lecture 04- Trial Balance & its Relevance,https://www.youtube.com/watch?v=zRPYhJGq_4A,Module 1: Introduction to Financial Accounting
10050,Finance,Financial Statement Analysis And Reporting,,Lecture 05- Relevant Accounting Statements,https://www.youtube.com/watch?v=-P6l7LRslok,Module 2: Core Accounting Components and Statements
10051,Finance,Financial Statement Analysis And Reporting,,Lecture 06- Journal (Part-I) - The first & original book of accounting,https://www.youtube.com/watch?v=lzCx064WwDs,Module 2: Core Accounting Components and Statements
10052,Finance,Financial Statement Analysis And Reporting,,Lecture-07- Journal (Part-II) - The first & original book of accounting,https://www.youtube.com/watch?v=2sxMUqaRc4A,Module 2: Core Accounting Components and Statements
10053,Finance,Financial Statement Analysis And Reporting,,Lecture-08-Ledger-The second book of accounts,https://www.youtube.com/watch?v=iJ5QeFBPC78,Module 2: Core Accounting Components and Statements
10054,Finance,Financial Statement Analysis And Reporting,,Lecture-09- Financial Statements,https://www.youtube.com/watch?v=kaIY6SBqTic,Module 3: Deep Dive into Financial Statements
10055,Finance,Financial Statement Analysis And Reporting,,Lecture-10- Financial Statements - Income Statement,https://www.youtube.com/watch?v=R3BVJsu0bCc,Module 3: Deep Dive into Financial Statements
10056,Finance,Financial Statement Analysis And Reporting,,Lecture-11- Financial Statements - Balance Sheet,https://www.youtube.com/watch?v=4PgDUmr5_SM,Module 3: Deep Dive into Financial Statements
10057,Finance,Financial Statement Analysis And Reporting,,Lecture-12- Financial Statements with Adjustments (Part-1),https://www.youtube.com/watch?v=vO1OceJZekk,Module 3: Deep Dive into Financial Statements
10058,Finance,Financial Statement Analysis And Reporting,,Lecture-13- Financial Statements with Adjustments (Part-2),https://www.youtube.com/watch?v=7bJXR_LqzKA,Module 4: Adjusting Financial Statements
10059,Finance,Financial Statement Analysis And Reporting,,Lecture-14- Financial Statements with Adjustments (Part-3),https://www.youtube.com/watch?v=NRQXGLSL_nE,Module 4: Adjusting Financial Statements
10060,Finance,Financial Statement Analysis And Reporting,,Lecture-15- Financial Statements with Adjustments (Part-4),https://www.youtube.com/watch?v=EsW3KlP23NQ,Module 4: Adjusting Financial Statements
10061,Finance,Financial Statement Analysis And Reporting,,Lecture-16- Financial Statements with Adjustments (Part-5),https://www.youtube.com/watch?v=0LeYojZXsl0,Module 4: Adjusting Financial Statements
10062,Finance,Financial Statement Analysis And Reporting,,Lecture-17- Financial Statements with Adjustments (Part-6),https://www.youtube.com/watch?v=TVzw-ecWPGg,Module 4: Adjusting Financial Statements
10063,Finance,Financial Statement Analysis And Reporting,,Lecture-18- Financial Statements with Adjustments (Part-7),https://www.youtube.com/watch?v=u5EFpsm3bR8,Module 4: Adjusting Financial Statements
