Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
4100,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,11hrs 17min,Smart Grid:  Basics to Advanced Technologies,https://www.youtube.com/watch?v=Q_OdV8m6cqk,Module 1: Introduction to Smart Grid,12th,English/Hindi
4101,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Introduction to Smart Grid-I.,https://www.youtube.com/watch?v=fojsAvPjgRs,Module 1: Introduction to Smart Grid,12th,English/Hindi
4102,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Architecture of Smart Grid system,https://www.youtube.com/watch?v=tWL87K-qC-0,Module 1: Introduction to Smart Grid,12th,English/Hindi
4103,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Standards for Smart Grid system,https://www.youtube.com/watch?v=m-vhrYyQkKs,Module 1: Introduction to Smart Grid,12th,English/Hindi
4104,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Elements and Technologies of Smart Grid System-I,https://www.youtube.com/watch?v=9n5-8dogBjU,Module 2: Elements and Technologies of Smart Grid,12th,English/Hindi
4105,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Introduction to Smart Grid-II.,https://www.youtube.com/watch?v=CTBlHqw198I,Module 2: Elements and Technologies of Smart Grid,12th,English/Hindi
4106,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Elements and Technologies of Smart Grid System-II,https://www.youtube.com/watch?v=q8KnBoKILPA,Module 2: Elements and Technologies of Smart Grid,12th,English/Hindi
4107,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Distributed Generation Resources-I,https://www.youtube.com/watch?v=vEFWXyOIYmU,Module 2: Elements and Technologies of Smart Grid,12th,English/Hindi
4108,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Distributed Generation Resources- II,https://www.youtube.com/watch?v=_HdWsyi1OLs,Module 3: Distributed Generation Resources,12th,English/Hindi
4109,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Distributed Generation Resources- III,https://www.youtube.com/watch?v=pZK38gEwolg,Module 3: Distributed Generation Resources,12th,English/Hindi
4110,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Distributed Generation Resources- IV,https://www.youtube.com/watch?v=IpMTeCcsFXI,Module 3: Distributed Generation Resources,12th,English/Hindi
4111,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Introduction to energy storage devices,https://www.youtube.com/watch?v=o6Afp-MI_tQ,Module 3: Distributed Generation Resources,12th,English/Hindi
4112,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Different types of energy storage technologies,https://www.youtube.com/watch?v=2tp5qi_UXZk,Module 4: Energy Storage Systems,12th,English/Hindi
4113,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Analytical modelling of energy storage devices,https://www.youtube.com/watch?v=hTSEQY7mVac,Module 4: Energy Storage Systems,12th,English/Hindi
4114,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Optimal sizing and siting of storages,https://www.youtube.com/watch?v=zVoxDEi7gYg,Module 4: Energy Storage Systems,12th,English/Hindi
4115,Electrical Engineering,Smart Grid:  Basics to Advanced Technologies,,Battery management system (BMS),https://www.youtube.com/watch?v=7WNIDLFX7Xk,Module 4: Energy Storage Systems,12th,English/Hindi
