Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
12726,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,56hrs 21min,INCIDENT RESPONSE TRAINING FREE || Course Outline || Day 0,https://www.youtube.com/watch?v=UdUGortZN4o,Module 1: Introduction to Incident Response,1,12th,English/Hindi
12727,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,,INCIDENT RESPONSE TRAINING FREE || Pillars of Security Operations || Day 1,https://www.youtube.com/watch?v=iHkd8rwTB6c,Module 1: Introduction to Incident Response,1,12th,English/Hindi
12728,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,,INCIDENT RESPONSE TRAINING FREE || Incident Response Process || Day 2,https://www.youtube.com/watch?v=EnoVxcBhP4k,Module 1: Introduction to Incident Response,1,12th,English/Hindi
12729,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,,"INCIDENT RESPONSE TRAINING FREE || How to Sign in InfoSec Industry, ft. JatinderPal Singh|| Day 3",https://www.youtube.com/watch?v=UefdHCxA7Gc,Module 1: Introduction to Incident Response,1,12th,English/Hindi
12730,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,,"INCIDENT RESPONSE TRAINING FREE | DFIR in AWS & Cloud, Collab with Gerald Auger-Simply Cyber | Day 4",https://www.youtube.com/watch?v=gfX6GqGN9Uw,Module 2: Security Operations Fundamentals,2,12th,English/Hindi
12731,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,,Learn Cloud Security | Incident Response in AWS with Alexa | Incident Response Training Free | Day-5,https://www.youtube.com/watch?v=D9dN-tnbAVs,Module 2: Security Operations Fundamentals,2,12th,English/Hindi
12732,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,,INCIDENT RESPONSE TRAINING FREE || My SOC Secret || Day 6,https://www.youtube.com/watch?v=xorxfeDSGBg,Module 2: Security Operations Fundamentals,2,12th,English/Hindi
12733,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,,"INCIDENT RESPONSE TRAINING FREE - Fast, Easy SIEM Installation - Day 7",https://www.youtube.com/watch?v=6DPmzXXVo_M,Module 3: Incident Response Process & DFIR,3,12th,English/Hindi
12734,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,,"Practical SIEM Tutorial- Send Logs, Install Parsers, Create Log sources, Alerts, Regex | Day 8",https://www.youtube.com/watch?v=FPsv9FEhVd8,Module 3: Incident Response Process & DFIR,3,12th,English/Hindi
12735,Cybersecurity,BlackPerl DFIR  || INCIDENT RESPONSE TRAINING || Full Course,,"Log Analysis Tutorial Detailed Demo in QRadar, 9 Tips to Reduce False Positives in SIEM, Day 9",https://www.youtube.com/watch?v=CM4lEgtVgf8,Module 3: Incident Response Process & DFIR,3,12th,English/Hindi
