Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
12590,Cybersecurity,Risk Management Knowledge Area - PMP Training,33hrs 23min,The Basics of Risk Management,https://www.youtube.com/watch?v=GF0nidJHEsI,Module 1: Introduction to Risk Management,1,12th,English/Hindi
12591,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Risk: Themes and Attitudes,https://www.youtube.com/watch?v=2pPD5p_aVBQ,Module 1: The Basics of Risk Management,1,12th,English/Hindi
12592,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Plan Risk Management Process,https://www.youtube.com/watch?v=QbE8fDkwz-I,Module 1: Risk: Themes and Attitudes,1,12th,English/Hindi
12593,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Risk Breakdown Structure (RBS) | Risk Categories | Risk Methodology,https://www.youtube.com/watch?v=K01FCO_7o2w,Module 1: Plan Risk Management Process,1,12th,English/Hindi
12594,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Risk Probability and Impact Assessment,https://www.youtube.com/watch?v=uTKoVa8krRs,Module 2: Risk Breakdown Structures and Analysis,2,12th,English/Hindi
12595,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Identify Risks Process,https://www.youtube.com/watch?v=a0pAWPrKiGk,Module 2: Risk Breakdown Structure (RBS) | Risk Categories | Risk Methodology,2,12th,English/Hindi
12596,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Risk Register,https://www.youtube.com/watch?v=YArPMPSVbzA,Module 2: Risk Probability and Impact Assessment,2,12th,English/Hindi
12597,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Perform Qualitative Risk Analysis Process,https://www.youtube.com/watch?v=omrFMM3NPR4,Module 2: Identify Risks Process,2,12th,English/Hindi
12598,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Probability and Impact Matrix,https://www.youtube.com/watch?v=HK4zRmd4wFM,Module 3:  Documenting and Analyzing Risks,3,12th,English/Hindi
12599,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Perform Quantitative Risk Analysis Risk Process,https://www.youtube.com/watch?v=clRRVbDYQsM,Module 3: Risk Register,3,12th,English/Hindi
12600,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Expected Monetary Value (EMV) Calculation | EMV Example,https://www.youtube.com/watch?v=xzC0kMqIrcQ,Module 3: Perform Qualitative Risk Analysis Process,3,12th,English/Hindi
12601,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Plan Risk Responses Process,https://www.youtube.com/watch?v=8tZVKO4xfiw,Module 3: Probability and Impact Matrix,3,12th,English/Hindi
12602,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Secondary Risks | Residual Risks | Workaround | Business Risks | Pure Risks,https://www.youtube.com/watch?v=lTLdkpcPwGg,Module 4: Quantitative Risk Analysis and Response Planning,4,12th,English/Hindi
12603,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Implement Risk Responses Process,https://www.youtube.com/watch?v=H0cIYtQqqKw,Module 4: Perform Quantitative Risk Analysis Risk Process,4,12th,English/Hindi
12604,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Monitor Risks Process,https://www.youtube.com/watch?v=0FGPn4BPZsg,Module 4: Expected Monetary Value (EMV) Calculation | EMV Example,4,12th,English/Hindi
12605,Cybersecurity,Risk Management Knowledge Area - PMP Training,,What is a Watchlist in Risk Management?,https://www.youtube.com/watch?v=4nkUhqErB1s,Module 4: Plan Risk Responses Process,4,12th,English/Hindi
12606,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Risk Trigger,https://www.youtube.com/watch?v=0VDFgtEYlcs,Module 5: Implementing and Monitoring Risk Responses,5,12th,English/Hindi
12607,Cybersecurity,Risk Management Knowledge Area - PMP Training,,What are Contingency Reserve and Management Reserve? How are they used in the project?,https://www.youtube.com/watch?v=OMKqYclX9pQ,Module 5: Secondary Risks | Residual Risks | Workaround | Business Risks | Pure Risks,5,12th,English/Hindi
12608,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Sensitivity Analysis using Tornado Diagrams,https://www.youtube.com/watch?v=6ojHXG27w-s,Module 5: Implement Risk Responses Process,5,12th,English/Hindi
12609,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Decision Tree Analysis for calculating Expected Monetary Value (EMV) | Decision Tree Example,https://www.youtube.com/watch?v=vmkdHT9VmZg,Module 5: Monitor Risks Process,5,12th,English/Hindi
12610,Cybersecurity,Risk Management Knowledge Area - PMP Training,,Risk Response Strategy - Escalate Risks,https://www.youtube.com/watch?v=eeV1lHivPXk,Module 6: Advanced Risk Management Techniques and Tools,6,12th,English/Hindi
