Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
5030,Petroleum Engineering,ES301- Energy and Environmental engineering,33hrs 17min,1.1 Introduction to Energy | ES301 |,https://www.youtube.com/watch?v=ZwEOVdjUBws
5031,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.2 Sustainability & Environment | ES301 |,https://www.youtube.com/watch?v=rGXM_ZqSX4U
5032,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.3 Fossil Fuels | ES301|,https://www.youtube.com/watch?v=7qjBSNduov0
5033,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.3.1 Classification of Fossil Fuels | ES301 |,https://www.youtube.com/watch?v=HiKi-FFO5x4
5034,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.4 Coal | ES301 |,https://www.youtube.com/watch?v=yFRDnGdNVrU
5035,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.5 Oil | ES301 |,https://www.youtube.com/watch?v=1Fpw1y5xV9k
5036,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.6 Coal Gasification |  ES301 |,https://www.youtube.com/watch?v=h53ReOpa8iA
5037,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.7 Alternatives for Fossil Fuels | ES301 |,https://www.youtube.com/watch?v=hKI0tjrAGtE
5038,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.7.1 Principles of Biomass Energy | ES301 |,https://www.youtube.com/watch?v=oAeHEr2Ylw0
5039,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.8 Wind Energy | ES301 |,https://www.youtube.com/watch?v=zviT6jTgibg
5040,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.9 Solar Energy | ES301 |,https://www.youtube.com/watch?v=2UGR7aKyJAk
5041,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.10 Nuclear Energy |  ES301 |,https://www.youtube.com/watch?v=e0yn5QiO1QQ
5042,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.11 Tidal Energy | ES301 |,https://www.youtube.com/watch?v=r8DEpPF_Mcg
5043,Petroleum Engineering,ES301- Energy and Environmental engineering,,"1.11.1 Advantages, disadvantages & challenges of Tidal energy | ES301 |",https://www.youtube.com/watch?v=CgFWPv5nulc
5044,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.12  Hydrogen Energy | ES301 |,https://www.youtube.com/watch?v=TnDU3tkSjWU
5045,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.12.1 Advantages limitation & Applications of Hydrogen Energy | ES301 |,https://www.youtube.com/watch?v=dXSOL9CgAyk
5046,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.13 Possibilities for Energy Storage & Regeneration | ES301 |,https://www.youtube.com/watch?v=cplQAndKXew
5047,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.14 Pumped Storage Hydro Power Projects | ES301 |,https://www.youtube.com/watch?v=mk5HkEPrX4w
5048,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.14.1 Important Features of Pumped Storage Hydro Power Projects | ES301 |,https://www.youtube.com/watch?v=VOHP59dhv1A
5049,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.15 Superconductor-Based Energy Storages | ES301 |,https://www.youtube.com/watch?v=_L9oZyygJKI
5050,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.16 High Efficiency Batteries | ES301 |,https://www.youtube.com/watch?v=F_wWT8ntWfw
5051,Petroleum Engineering,ES301- Energy and Environmental engineering,,1.16.1 Charging Advantages & Disadvantages of Li-Ion Battery | ES301 |,https://www.youtube.com/watch?v=f640U0p1tGs
5052,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.1 Introduction to Ecosystems | ES301 |,https://www.youtube.com/watch?v=q2Z4F0iJcsw
5053,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.2 Concept of an Ecosystem | ES301 |,https://www.youtube.com/watch?v=kfcLCIQQsts
5054,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.3 Structure of An Ecosystem | ES301 |,https://www.youtube.com/watch?v=NgfxcASI4dA
5055,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.3.1 Biotic Components | ES301 |,https://www.youtube.com/watch?v=d1e10vU5Es4
5056,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.4 Functions of ecosystem | ES301 |,https://www.youtube.com/watch?v=-Ui4Nm5YP3U
5057,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.5 Energy Flows in the Ecosystem | ES301 |,https://www.youtube.com/watch?v=xiEnw2w-SnQ
5058,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.5.1 Ecological Efficiency | ES301 |,https://www.youtube.com/watch?v=jOTHANsN4o0
5059,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.6 Ecological Succession | ES301 |,https://www.youtube.com/watch?v=geYYCnj3enw
5060,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.7 Food Chain | ES301 |,https://www.youtube.com/watch?v=MUumQmk6CBM
5061,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.7.1 Types of Food Chains | ES301 |,https://www.youtube.com/watch?v=7VGHQjgRWbU
5062,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.8 Food Web | ES301 |,https://www.youtube.com/watch?v=QGdN2UPLrLA
5063,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.9 Ecological pyramids-Energy pyramid | ES301 |,https://www.youtube.com/watch?v=oLRGsd9n-wM
5064,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.9.1 E P Biomass pyramid | ES301 |,https://www.youtube.com/watch?v=ubyS3wsOgN0
5065,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.9.2 E P Number pyramid | ES301 |,https://www.youtube.com/watch?v=XOxiWigBgSo
5066,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.10 Forest Ecosystem | ES301 |,https://www.youtube.com/watch?v=vKLk5IWSY98
5067,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.10.1 Components of Forest Ecosystem - Productivity & Decomposition | ES301 |,https://www.youtube.com/watch?v=oJ1M6xEa6Z4
5068,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.10.1.1 Components of Forest Ecosystem – Energy flow & Nutrient cycling | ES301 |,https://www.youtube.com/watch?v=asZfJ3AO3u4
5069,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.10.2 Flow chart of Forest Ecosystem | ES301 |,https://www.youtube.com/watch?v=WR-s4mRJmCA
5070,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.11 Grassland Ecosystem | ES301 |,https://www.youtube.com/watch?v=1zvUacutWdY
5071,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.12 Desert Ecosystem | ES301 |,https://www.youtube.com/watch?v=wQ2M_b0XNuU
5072,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.13 Aquatic ecosystems – Ocean ecosystem | ES301 |,https://www.youtube.com/watch?v=hablPwJ2XdA
5073,Petroleum Engineering,ES301- Energy and Environmental engineering,,2.13.1 Ponds and Rivers ecosystems | ES301 |,https://www.youtube.com/watch?v=PjqyY1QwCks
5074,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.1 Introduction to Biodiversity and its conservation | ES301 |,https://www.youtube.com/watch?v=uhyALm5IfSg
5075,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.2 Level of Biodiversity - Genetic Diversity | ES301 |,https://www.youtube.com/watch?v=90Yb8useibk
5076,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.2.1 Species diversity and Ecosystem diversity | ES301 |,https://www.youtube.com/watch?v=g8Ha0eaFObQ
5077,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.3 Bio-geographical classification of India -Introduction and Division | ES301 |,https://www.youtube.com/watch?v=uW6hUj04LD8
5078,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.3.1 Trans Himalayan zones and Himalayan Zones | ES301 |,https://www.youtube.com/watch?v=Qc0ZGaejYd0
5079,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.3.2 Desert Plains and Semi- Arid Plains | ES301 |,https://www.youtube.com/watch?v=T7Usix_V3RU
5080,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.3.3 Western Ghats and Deccan Plateau | ES301 |,https://www.youtube.com/watch?v=pHuEBjTq3To
5081,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.3.4 The Indo-Gangetic Plains and Costal Region | ES301 |,https://www.youtube.com/watch?v=Xh-JGkhC3GA
5082,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.3.5 Northeast India zones and The Indian Iceland | ES301 |,https://www.youtube.com/watch?v=7_fc1mTR2Y8
5083,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.4 Introduction to Value of biodiversity | ES301 |,https://www.youtube.com/watch?v=eALtmdxjTNw
5084,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.4.1 Direct Values - Consumptive use Values | ES301 |,https://www.youtube.com/watch?v=XYggb13t3tM
5085,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.4.1.1 Productive use Values | ES301 |,https://www.youtube.com/watch?v=JcsbpydR3zY
5086,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.4.2 Indirect Value - Social Values | ES301 |,https://www.youtube.com/watch?v=l9Zg4k926ns
5087,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.4.2.1 Ethical values | ES301 |,https://www.youtube.com/watch?v=9fTXdn08BPg
5088,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.4.2.2 Aesthetic Values | ES301 |,https://www.youtube.com/watch?v=0-CDZLb4_c0
5089,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.4.2.3 Option values | ES301 |,https://www.youtube.com/watch?v=yPpWbrtbf9Q
5090,Petroleum Engineering,ES301- Energy and Environmental engineering,,"3.5 Biodiversity at global, National and local levels | ES301 |",https://www.youtube.com/watch?v=UedAkQTiQE0
5091,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.6 India as a mega-diversity nation | ES301 |,https://www.youtube.com/watch?v=gvNuglnHUB4
5092,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.6.1 Salient features of India’s biodiversity | ES301 |,https://www.youtube.com/watch?v=hAxeg5Pj7kY
5093,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.7 Hot spots of biodiversity | ES301 |,https://www.youtube.com/watch?v=56GQYqbvW1k
5094,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.7.1 The Himalayas | ES301 |,https://www.youtube.com/watch?v=0P5P1VTJY48
5095,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.7.2 Indo Barma | ES301 |,https://www.youtube.com/watch?v=NDdnnWZOs3Y
5096,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.7.3 Western Ghat | ES301 |,https://www.youtube.com/watch?v=sjFTgXP_rpA
5097,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.7.4 Sunderland | ES301 |,https://www.youtube.com/watch?v=OcnGfAVUs4I
5098,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.8 Threats to biodiversity: habitat loss | ES301 |,https://www.youtube.com/watch?v=SsOaKjJPwoc
5099,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.8.1 Poaching of wildlife Man-wildlife conflicts | ES301 |,https://www.youtube.com/watch?v=7zeufsGi0SY
5100,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.9 Endangered and endemic species of India | ES301 |,https://www.youtube.com/watch?v=jOhXImSyvpQ
5101,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.10 Conservation of biodiversity | ES301 |,https://www.youtube.com/watch?v=byOJCR3Gnmk
5102,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.10.1 In-situ conservation of biodiversity | ES 301 |,https://www.youtube.com/watch?v=WYYBbS_usBs
5103,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.10.1.1 Advantages & Disadvantages of In-situ | ES301 |,https://www.youtube.com/watch?v=jL1NYRmz4p4
5104,Petroleum Engineering,ES301- Energy and Environmental engineering,,3.10.2 Ex-situ conservation of biodiversity | ES301 |,https://www.youtube.com/watch?v=TjVidVwTWbI
5105,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.1 Introduction to Environmental Pollution | ES301 |,https://www.youtube.com/watch?v=0p0SF7sh964
5106,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.2 Air pollution - Definition and types | ES301|,https://www.youtube.com/watch?v=IfUHFdPX6t8
5107,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.2.1 Causes of Air pollution | ES301|,https://www.youtube.com/watch?v=1lME6FieIvI
5108,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.2.2 Effects of Air pollution | ES301|,https://www.youtube.com/watch?v=lnc87RW5wsM
5109,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.2.3 Control measures of Air pollution | ES301|,https://www.youtube.com/watch?v=11k9oFxAUvo
5110,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.3 Water pollution - Definition and Introduction | ES301|,https://www.youtube.com/watch?v=6owk0SQnBsQ
5111,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.3.1 Causes of Water pollution | ES301|,https://www.youtube.com/watch?v=M6WjX_Al-4E
5112,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.3.2 Effects of Water pollution | ES301|,https://www.youtube.com/watch?v=-c3TshyGbWc
5113,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.3.3 Control measures of Water pollution | ES301|,https://www.youtube.com/watch?v=QhHbr5tpx0k
5114,Petroleum Engineering,ES301- Energy and Environmental engineering,,4.4 Introduction & Causes of Soil pollution | ES301|,https://www.youtube.com/watch?v=xNJRk4wtiDQ
