Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
4843,Civil Engineering,Structural Analysis Introduction NPTEL,81hrs 19min,Lecture 1 : Introduction,https://www.youtube.com/watch?v=oa5ojjGEUSw,Module 1: Introduction to Structural Analysis
4844,Civil Engineering,Structural Analysis Introduction NPTEL,,"Lecture 2 : Idealization of Structures, Threats and Responses",https://www.youtube.com/watch?v=PHCEZTOJQYc,Module 1: Introduction to Structural Analysis
4845,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 3 : Static Equilibrium,https://www.youtube.com/watch?v=2dB7-GIYcdY,Module 1: Introduction to Structural Analysis
4846,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 4 : Determinate and Indeterminate Structures,https://www.youtube.com/watch?v=ScjLYr2WtxE,Module 1: Introduction to Structural Analysis
4847,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 5 : Review of Bending Moment and Shear Force Diagram of Beam,https://www.youtube.com/watch?v=I80MbMhthrM,Module 2: Analyzing Statically Determinate Structures
4848,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 6 : Tutorial - I,https://www.youtube.com/watch?v=aiOBr11crfo,Module 2: Analyzing Statically Determinate Structures
4849,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 7 : Analysis of Statically Determinate Structures: Truss,https://www.youtube.com/watch?v=buKJYdfa3gU,Module 2: Analyzing Statically Determinate Structures
4850,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 8 : Analysis of Truss: Method of Joints,https://www.youtube.com/watch?v=Vgt3gNlKbPY,Module 2: Analyzing Statically Determinate Structures
4851,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 9 : Analysis of Truss: Method of Joints (Contd.),https://www.youtube.com/watch?v=5gExoUfZoBY,Module 2: Analyzing Statically Determinate Structures
4852,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 10 : Analysis of Truss: Method of Sections,https://www.youtube.com/watch?v=yyxRHt62WFo,Module 2: Analyzing Statically Determinate Structures
4853,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 11 : Analysis of Truss: Method of Sections (Contd.),https://www.youtube.com/watch?v=5VhFVugneCw,Module 3: Deflection of Beams and Frames
4854,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 12 : Analysis of Statically Determinate Structures: Method of Virtual Work,https://www.youtube.com/watch?v=-rJOUhdf4yU,Module 3: Deflection of Beams and Frames
4855,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 13 : Analysis of Statically Determinate Structures: Method of Virtual Work (Contd.),https://www.youtube.com/watch?v=RMFqqt0QQHU,Module 3: Deflection of Beams and Frames
4856,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 14 : Analysis of Statically Determinate Structures: Method of Virtual Work (Contd.),https://www.youtube.com/watch?v=z_W8FRzWG4E,Module 3: Deflection of Beams and Frames
4857,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 15 : Analysis of Statically Determinate Structures: Method of Virtual Work (Contd.),https://www.youtube.com/watch?v=w0kn5j8IABU,Module 3: Deflection of Beams and Frames
4858,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 16: Analysis of Statically Determinate Structures: Method of Virtual Work (Contd.),https://www.youtube.com/watch?v=ILZVSbfs5hM,Module 3: Deflection of Beams and Frames
4859,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 17 : Deflection of Beams and Frames,https://www.youtube.com/watch?v=1txkFwWWYds,Module 3: Deflection of Beams and Frames
4860,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 18 : Deflection of Beams and Frames (Contd.),https://www.youtube.com/watch?v=ELXjh51p7dc,Module 3: Deflection of Beams and Frames
4861,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 19 : Deflection of Beams and Frames (Contd.),https://www.youtube.com/watch?v=7wr_ijlWMGc,Module 4: Influence Line Diagrams and Moving Loads
4862,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 20 : Deflection of Beams and Frames (Contd.),https://www.youtube.com/watch?v=5ohsQy297-k,Module 4: Influence Line Diagrams and Moving Loads
4863,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 21: Deflection of Beams and Frames (Contd.),https://www.youtube.com/watch?v=T0NulAV9Jqg,Module 4: Influence Line Diagrams and Moving Loads
4864,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 22 : Deflection of Beams and Frames (Contd.),https://www.youtube.com/watch?v=R2F1Io3Cl5M,Module 4: Influence Line Diagrams and Moving Loads
4865,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 23 : Deflection of Beams and Frames (Contd.),https://www.youtube.com/watch?v=SCH-NABg_CM,Module 4: Influence Line Diagrams and Moving Loads
4866,Civil Engineering,Structural Analysis Introduction NPTEL,,Lecture 24 : Deflection of Beams and Frames (Contd.),https://www.youtube.com/watch?v=yl1JErEdkp8,Module 5: Statically Indeterminate Structures
