Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
4455,Human Resource Management,Strategic Performance Management,77hrs 1min,Lecture 1 Introduction to Performance management,https://www.youtube.com/watch?v=OFwFznQ2e6w,Module 1: Introduction to Performance Management,1,12th,English/Hindi
4456,Human Resource Management,Strategic Performance Management,,Lecture 2 Aim and purpose of performance management,https://www.youtube.com/watch?v=hZY7vC2R28g,Module 1: Aim and Purpose of Performance Management,1,12th,English/Hindi
4457,Human Resource Management,Strategic Performance Management,,Lecture 3 Characteristics of an effective PM system,https://www.youtube.com/watch?v=ygvk-x-1qlo,Module 1: Characteristics of an Effective PM System,1,12th,English/Hindi
4458,Human Resource Management,Strategic Performance Management,,Lecture 4 Performance Management Process,https://www.youtube.com/watch?v=Zb-dl5SPL-w,Module 1: Performance Management Process,1,12th,English/Hindi
4459,Human Resource Management,Strategic Performance Management,,Lecture 5 Role of PM in employee development and identification of Key performance areas,https://www.youtube.com/watch?v=VkysKyPygtY,Module 2: Role of PM in Employee Development,2,12th,English/Hindi
4460,Human Resource Management,Strategic Performance Management,,Lecture 6 Understanding performance planning,https://www.youtube.com/watch?v=yWTl3Qhoy0c,Module 2: Identification of Key Performance Areas,2,12th,English/Hindi
4461,Human Resource Management,Strategic Performance Management,,Lecture 7 Strategic Planning and performance,https://www.youtube.com/watch?v=YXJa_-J1lPU,Module 2: Understanding Performance Planning,2,12th,English/Hindi
4462,Human Resource Management,Strategic Performance Management,,Lecture 8 Strategic planning and performance(2),https://www.youtube.com/watch?v=vCBBvgb4gLc,Module 2: Strategic Planning and Performance,2,12th,English/Hindi
4463,Human Resource Management,Strategic Performance Management,,Lecture 9 Strategic planning and performance(3),https://www.youtube.com/watch?v=BDjTweyK5FE,Module 3: Strategic Planning and Performance (2),3,12th,English/Hindi
4464,Human Resource Management,Strategic Performance Management,,lecture 10: Strategy and performance alignment,https://www.youtube.com/watch?v=tTaW2HGun8k,Module 3: Strategic Planning and Performance (3),3,12th,English/Hindi
4465,Human Resource Management,Strategic Performance Management,,Lecture 11 : Performance dimensions: Task and context,https://www.youtube.com/watch?v=8FNO1V03vSk,Module 3: Strategy and Performance Alignment,3,12th,English/Hindi
