Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
3393,Medicine,Immunology,84hrs 23min,Immunology | Inflammation: Vascular Events: Part 1,https://www.youtube.com/watch?v=LArxUakFsFs,Module 1: Introduction to Inflammation,1,12th,English/Hindi
3394,Medicine,Immunology,,Immunology | Inflammation: Cellular Events: Part 2,https://www.youtube.com/watch?v=yTIZpzoaIT0,Module 1: Vascular Events in Inflammation,1,12th,English/Hindi
3395,Medicine,Immunology,,Immunology | Inflammation: Complement Proteins: Part 3,https://www.youtube.com/watch?v=80Q-OPDjoE8,Module 1: Cellular Events in Inflammation,1,12th,English/Hindi
3396,Medicine,Immunology,,Immunology | Inflammation: Toll Like Receptors and Interferons: Part 4,https://www.youtube.com/watch?v=cKSWHMRPOoI,Module 1: Complement Proteins in Inflammation,1,12th,English/Hindi
3397,Medicine,Immunology,,Immunology | Adaptive Immunity,https://www.youtube.com/watch?v=7_hiaCq2rew,Module 2: Toll-like Receptors & Interferons,2,12th,English/Hindi
3398,Medicine,Immunology,,Immunology | Immune System: Overview,https://www.youtube.com/watch?v=qkIfYwnaYqc,Module 2: Adaptive Immunity,2,12th,English/Hindi
3399,Medicine,Immunology,,Immunology | Antibody Structure & Function,https://www.youtube.com/watch?v=zg61a3BoR8Y,Module 3: Immune System Overview & Antibody Structure/Function,3,12th,English/Hindi
3400,Medicine,Immunology,,Immunology | T- Cell Development,https://www.youtube.com/watch?v=JeV-HuPq7CI,Module 4: T-Cell Development,4,12th,English/Hindi
