Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
3401,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,294hrs 1min,Introduction to Genetics | CSIR NET Life Science | L1 | IFAS I Inheritance Biology,https://www.youtube.com/watch?v=pCFEyj5IBqk,Module 1: Introduction to Genetics & Inheritance Biology: Genetics and Probability,1,12th,English/Hindi
3402,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Genetics and Probability| CSIR NET Life Science | L2 | IFAS,https://www.youtube.com/watch?v=WQdvh7RwZ_I,Module 1: Inheritance Biology: Law of Segregation & Inheritance Biology: Dihybrid Cross,1,12th,English/Hindi
3403,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Law of Segregation |CSIR NET Life Science | L3 | IFAS Genetics,https://www.youtube.com/watch?v=vCioizvUBVw,Module 1: Inheritance Biology: Law of Independent Assortment & Inheritance Biology: Chi Square Test - Goodness of Fit,1,12th,English/Hindi
3404,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Dihybrid Cross | CSIR NET Life Science | L4 | IFAS,https://www.youtube.com/watch?v=_XzsoOZbD-Q,Module 2: Inheritance Biology: Allelic interactions & Multiple Allele & Inheritance Biology: Physical Basis of Inheritance,2,12th,English/Hindi
3405,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Law of Independent Assortment | CSIR NET Life Science | L5 | IFAS,https://www.youtube.com/watch?v=Js1LGcnAwaA,Module 2: Inheritance Biology: Multiple Alleles & Inheritance Biology: Bombay Phenotype Multiple Alleles,2,12th,English/Hindi
3406,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Chi Square Test - Goodness of Fit I CSIR NET Life Science | L6 | IFAS,https://www.youtube.com/watch?v=g8BgGrJtfRg,Module 3: Inheritance Biology: Gene-Gene Interaction & Inheritance Biology: Epistasis,3,12th,English/Hindi
3407,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Allelic interactions & Multiple Allele | CSIR NET Life Science | L7,https://www.youtube.com/watch?v=mbNMzFpKtyE,"Module 3: Inheritance Biology: Complementary, Duplicate, Polymeric Gene & Inheritance Biology: Complementation Test - Cis Trans Test",3,12th,English/Hindi
3408,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Physical Basis of Inheritance | CSIR NET Life Science | L8,https://www.youtube.com/watch?v=orv-MouFxKs,"Module 4: Inheritance Biology: Penetrance, Lethal Gene, Dominant & Inheritance Biology: Autosomal Recessive Disorders",4,12th,English/Hindi
3409,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Multiple Alleles| CSIR NET Life Science | L9 | IFAS Genetics,https://www.youtube.com/watch?v=K5AWXjv0HfE,Module 4: Inheritance Biology: X Linked Recessive Disorders & Inheritance Biology: X-linked Dominant and Y Linked Traits,4,12th,English/Hindi
3410,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Bombay Phenotype Multiple Alleles | CSIR NET Life Science | L10 | IFAS,https://www.youtube.com/watch?v=jlBhnav1XNQ,Module 5: Inheritance Biology: Sex Influenced and Sex Limited Traits & 8 - Detailed Solutions of CSIR Exam Questions Dec 2023 Life Science I Genetics I IFAS,5,12th,English/Hindi
3411,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Gene-Gene Interaction | CSIR NET Life Science | L11 | IFAS,https://www.youtube.com/watch?v=Ch9blCkyB-w,Module 5: Genetics : Recombination and Genetic Mapping in Eukaryotes (PYQ) I IFAS I CSIR,5,12th,English/Hindi
3412,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Epistasis | CSIR NET Life Science | L12 | IFAS LIVE,https://www.youtube.com/watch?v=9T1pRTOz2VA,Module 6: Introduction to Genetics | CSIR NET Life Science | L1 | IFAS I Inheritance Biology,6,12th,English/Hindi
3413,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,"Inheritance Biology: Complementary, Duplicate, Polymeric Gene | CSIR NET Life Science | L13 | IFAS",https://www.youtube.com/watch?v=5EQRJ-m28ZM,Module 6: Inheritance Biology: Genetics and Probability| CSIR NET Life Science | L2 | IFAS,6,12th,English/Hindi
3414,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Complementation Test - Cis Trans Test I CSIR NET Life Science | L14 | IFAS,https://www.youtube.com/watch?v=WUoAGg0h7yo,Module 7: Inheritance Biology: Law of Segregation |CSIR NET Life Science | L3 | IFAS Genetics,7,12th,English/Hindi
3415,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,"Inheritance Biology: Penetrance, Lethal Gene, Dominant | CSIR NET Life Science | L15 | IFAS",https://www.youtube.com/watch?v=zbKCDv-IoNI,Module 7: Inheritance Biology: Dihybrid Cross | CSIR NET Life Science | L4 | IFAS,7,12th,English/Hindi
3416,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: Autosomal Recessive Disorders I CSIR NET Life Science | L16,https://www.youtube.com/watch?v=hLhaclRpW4E,Module 8: Inheritance Biology: Law of Independent Assortment | CSIR NET Life Science | L5 | IFAS,8,12th,English/Hindi
3417,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: X Linked Recessive Disorders I CSIR NET Life Science | L17,https://www.youtube.com/watch?v=PCOL21Dwc1o,Module 8: Inheritance Biology: Chi Square Test - Goodness of Fit I CSIR NET Life Science | L6 | IFAS,8,12th,English/Hindi
3418,Medicine,UNIT-8 | Inheritance Biology Genetics | CSIR NET 2024 June | IFAS-by K.C Sir & Pranshu Sir,,Inheritance Biology: X-linked Dominant and Y Linked Traits I CSIR NET Life Science | L18,https://www.youtube.com/watch?v=RML0DEQp-Us,Module 9: Inheritance Biology: Allelic interactions & Multiple Allele | CSIR NET Life Science | L7,9,12th,English/Hindi
