Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
170,Computer Science Engineering,SQL Tutorial In Hindi,18hrs 0min,What Is SQL ? | Database in SQL | SQL Introduction | SQL Tutorial In Hindi 1,https://www.youtube.com/watch?v=yH1zCq-iaeU,Module 1: Introduction to SQL,12th,English/Hindi
171,Computer Science Engineering,SQL Tutorial In Hindi,,"Data Types, Primary-Foreign Keys & Constraints in SQL | SQL Tutorial In Hindi 2",https://www.youtube.com/watch?v=HmH-76_2Ak8,Module 1: Introduction to SQL,12th,English/Hindi
172,Computer Science Engineering,SQL Tutorial In Hindi,,how to install postgresql and pgadmin4,https://www.youtube.com/watch?v=E-Qn2tbcmDE,Module 1: Introduction to SQL,12th,English/Hindi
173,Computer Science Engineering,SQL Tutorial In Hindi,,Create Table In SQL & Create Database | SQL Tutorial In Hindi 3,https://www.youtube.com/watch?v=v-2cIUgx_jw,Module 1: Introduction to SQL,12th,English/Hindi
174,Computer Science Engineering,SQL Tutorial In Hindi,,"INSERT UPDATE, DELETE & ALTER Table in SQL With Example | SQL Tutorial in Hindi 4",https://www.youtube.com/watch?v=4YAAgrm8_ZI,Module 2: Database Manipulation and Data Retrieval,12th,English/Hindi
175,Computer Science Engineering,SQL Tutorial In Hindi,,SELECT Statement & WHERE Clause with Example | Operators in SQL | SQL Tutorial in Hindi 5,https://www.youtube.com/watch?v=eiLqDeDp7Oc,Module 2: Database Manipulation and Data Retrieval,12th,English/Hindi
176,Computer Science Engineering,SQL Tutorial In Hindi,,How To Import Excel File (CSV) to SQL | Import Data From File | SQL Tutorial in Hindi 6,https://www.youtube.com/watch?v=rfWYbMd3ApA,Module 2: Database Manipulation and Data Retrieval,12th,English/Hindi
177,Computer Science Engineering,SQL Tutorial In Hindi,,String Functions in SQL | Functions in SQL | SQL Tutorial in Hindi 7,https://www.youtube.com/watch?v=55_UN5gVARs,Module 3: Data Aggregation and Analysis,12th,English/Hindi
178,Computer Science Engineering,SQL Tutorial In Hindi,,"Aggregate Functions in SQL - COUNT, SUM, AVG, MAX, MIN | SQL Tutorial in Hindi 8",https://www.youtube.com/watch?v=9NfthspfXEo,Module 3: Data Aggregation and Analysis,12th,English/Hindi
179,Computer Science Engineering,SQL Tutorial In Hindi,,Group By and Having Clause in SQL | SQL Tutorial in Hindi 9,https://www.youtube.com/watch?v=SvJLXj05cow,Module 3: Data Aggregation and Analysis,12th,English/Hindi
180,Computer Science Engineering,SQL Tutorial In Hindi,,TimeStamp and Extract Function | Date Time Function |  SQL Tutorial in Hindi 10,https://www.youtube.com/watch?v=kwGh6XvLrEk,Module 4: Advanced SQL Concepts,12th,English/Hindi
181,Computer Science Engineering,SQL Tutorial In Hindi,,Complete SQL JOINS For Beginners | SQL JOIN Queries with Examples | SQL Tutorial in Hindi 11,https://www.youtube.com/watch?v=H6988OpZKTU,Module 4: Advanced SQL Concepts,12th,English/Hindi
182,Computer Science Engineering,SQL Tutorial In Hindi,,SQL SELF JOIN | UNION & UNION ALL in SQL | SQL Tutorial in Hindi 12,https://www.youtube.com/watch?v=V3xjmBi1QQE,Module 4: Advanced SQL Concepts,12th,English/Hindi
183,Computer Science Engineering,SQL Tutorial In Hindi,,Complete SQL Subquery Using Comparison and Logical Operators | SQL Tutorial in Hindi 13,https://www.youtube.com/watch?v=5O2OuN1ougU,Module 4: Advanced SQL Concepts,12th,English/Hindi
184,Computer Science Engineering,SQL Tutorial In Hindi,,"SQL Window Function with Example- RANK, DENSE RANK, ROW NUMBER, LEAD/LAG | SQL Tutorial in Hindi 14",https://www.youtube.com/watch?v=S1do1EeA7ng,Module 5: SQL for Data Analysis and Interviews,12th,English/Hindi
185,Computer Science Engineering,SQL Tutorial In Hindi,,SQL Case Statement/Expression with Examples | WHEN THEN ELSE in sql | SQL Tutorial in Hindi 15,https://www.youtube.com/watch?v=n_0kijUi7IA,Module 5: SQL for Data Analysis and Interviews,12th,English/Hindi
186,Computer Science Engineering,SQL Tutorial In Hindi,,SQL WITH Clause with examples | SQL CTE (Common Table Expression) | SQL Tutorial in Hindi 16,https://www.youtube.com/watch?v=WHBH0yz35_8,Module 5: SQL for Data Analysis and Interviews,12th,English/Hindi
187,Computer Science Engineering,SQL Tutorial In Hindi,,Recursive CTE | Recursive SQL Queries | SQL Tutorial in Hindi 17,https://www.youtube.com/watch?v=Rp3EcF9nx6U,Module 5: SQL for Data Analysis and Interviews,12th,English/Hindi
188,Computer Science Engineering,SQL Tutorial In Hindi,,Data Analyst Portfolio Project - Music Store Data Analysis Project using SQL,https://www.youtube.com/watch?v=VFIuIjswMKM,Module 5: SQL for Data Analysis and Interviews,12th,English/Hindi
189,Computer Science Engineering,SQL Tutorial In Hindi,,Most Asked SQL Interview Question - Solved Using 3 Methods,https://www.youtube.com/watch?v=9gHIiuyySws,Module 5: SQL for Data Analysis and Interviews,12th,English/Hindi
190,Computer Science Engineering,SQL Tutorial In Hindi,,Solve SQL Interview Questions for Data Analyst - Product Based Company Job Interview,https://www.youtube.com/watch?v=5JFrzN6r1KI,Module 5: SQL for Data Analysis and Interviews,12th,English/Hindi
