Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
11184,Human Resources,Strategic Performance Management,77hrs 1min,Lecture 1 Introduction to Performance management,https://www.youtube.com/watch?v=OFwFznQ2e6w,Module 1: Introduction to Performance Management
11185,Human Resources,Strategic Performance Management,,Lecture 2 Aim and purpose of performance management,https://www.youtube.com/watch?v=hZY7vC2R28g,Module 1: Introduction to Performance Management
11186,Human Resources,Strategic Performance Management,,Lecture 3 Characteristics of an effective PM system,https://www.youtube.com/watch?v=ygvk-x-1qlo,Module 1: Introduction to Performance Management
11187,Human Resources,Strategic Performance Management,,Lecture 4 Performance Management Process,https://www.youtube.com/watch?v=Zb-dl5SPL-w,Module 1: Introduction to Performance Management
11188,Human Resources,Strategic Performance Management,,Lecture 5 Role of PM in employee development and identification of Key performance areas,https://www.youtube.com/watch?v=VkysKyPygtY,Module 2: Establishing a Performance Management System
11189,Human Resources,Strategic Performance Management,,Lecture 6 Understanding performance planning,https://www.youtube.com/watch?v=yWTl3Qhoy0c,Module 2: Establishing a Performance Management System
11190,Human Resources,Strategic Performance Management,,Lecture 7 Strategic Planning and performance,https://www.youtube.com/watch?v=YXJa_-J1lPU,Module 2: Establishing a Performance Management System
11191,Human Resources,Strategic Performance Management,,Lecture 8 Strategic planning and performance(2),https://www.youtube.com/watch?v=vCBBvgb4gLc,Module 2: Establishing a Performance Management System
11192,Human Resources,Strategic Performance Management,,Lecture 9 Strategic planning and performance(3),https://www.youtube.com/watch?v=BDjTweyK5FE,Module 3: Strategic Planning and Performance Alignment
11193,Human Resources,Strategic Performance Management,,lecture 10: Strategy and performance alignment,https://www.youtube.com/watch?v=tTaW2HGun8k,Module 3: Strategic Planning and Performance Alignment
11194,Human Resources,Strategic Performance Management,,Lecture 11 : Performance dimensions: Task and context,https://www.youtube.com/watch?v=8FNO1V03vSk,Module 3: Strategic Planning and Performance Alignment
11195,Human Resources,Strategic Performance Management,,"Lecture 12 : Behavior, result and trait approach system",https://www.youtube.com/watch?v=paH8yZ2lxUg,Module 4: Performance Measurement and Implementation
11196,Human Resources,Strategic Performance Management,,Lecture 13 : Measuring behavior and results,https://www.youtube.com/watch?v=vHH_flkSmDc,Module 4: Performance Measurement and Implementation
11197,Human Resources,Strategic Performance Management,,Lecture 14 : Measurement system,https://www.youtube.com/watch?v=NAyFVd2WzBU,Module 4: Performance Measurement and Implementation
11198,Human Resources,Strategic Performance Management,,Lecture 15 : Collecting information in performance management,https://www.youtube.com/watch?v=Eij89o54kJc,Module 4: Performance Measurement and Implementation
11199,Human Resources,Strategic Performance Management,,Lecture 16 : Implementing PM System,https://www.youtube.com/watch?v=awja8z2Sa3M,Module 5: Implementing and Managing Performance
11200,Human Resources,Strategic Performance Management,,Lecture 17 : Implementing PMS(2),https://www.youtube.com/watch?v=646GvO6QmxA,Module 5: Implementing and Managing Performance
11201,Human Resources,Strategic Performance Management,,Lecture 18 : Self appraisal,https://www.youtube.com/watch?v=fmIFh0_tlPo,Module 5: Implementing and Managing Performance
