Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
11459,Human Resources,Leadership Development,11hrs 19min,Why Wellness in the Workplace is Crucial Today,https://www.youtube.com/watch?v=cydhYoA4YjY,Module 1: Foundations of Workplace Wellness and Leadership
11460,Human Resources,Leadership Development,,Anticipating Change in the Workplace,https://www.youtube.com/watch?v=3aL2CeSsUlw,Module 1: Foundations of Workplace Wellness and Leadership
11461,Human Resources,Leadership Development,,What Makes a Great Leader,https://www.youtube.com/watch?v=VtXDOQ16Fls,Module 1: Foundations of Workplace Wellness and Leadership
11462,Human Resources,Leadership Development,,Timeless Wisdom vs. Modern Tactics: Leadership Principles Across Generations,https://www.youtube.com/watch?v=jqAewBhc020,Module 1: Foundations of Workplace Wellness and Leadership
11463,Human Resources,Leadership Development,,How to Be a Good Manager and Leader,https://www.youtube.com/watch?v=41eUYu8BVqg,Module 2: Leading Through Change and Generational Shifts
11464,Human Resources,Leadership Development,,Managers vs. Leaders,https://www.youtube.com/watch?v=fDScS_YYsNw,Module 2: Leading Through Change and Generational Shifts
11465,Human Resources,Leadership Development,,Be a Leader and Achieve Success,https://www.youtube.com/watch?v=ZZ_PlWBHNmY,Module 2: Leading Through Change and Generational Shifts
11466,Human Resources,Leadership Development,,Freedom-Based Leadership,https://www.youtube.com/watch?v=oYCtLRZciO8,Module 3: Effective Management and Leadership Styles
11467,Human Resources,Leadership Development,,Listen and Share Ideas With Your Team,https://www.youtube.com/watch?v=4wln07MjLdo,Module 3: Effective Management and Leadership Styles
11468,Human Resources,Leadership Development,,Discover the Why Behind Your Work,https://www.youtube.com/watch?v=zEoqtEQoa1c,Module 3: Effective Management and Leadership Styles
11469,Human Resources,Leadership Development,,How to Overcome Self-Sabotage and Achieve Your Goals | Brian Tracy,https://www.youtube.com/watch?v=ABaQqQpkVDM,"Module 4: The Power of Listening, Sharing, and Purpose"
11470,Human Resources,Leadership Development,,How To Be A Team Player to Succeed | Brian Tracy,https://www.youtube.com/watch?v=zdAfzLry85I,"Module 4: The Power of Listening, Sharing, and Purpose"
11471,Human Resources,Leadership Development,,How To Become A Thought Leader | Brian Tracy,https://www.youtube.com/watch?v=hglgggWUT_o,"Module 4: The Power of Listening, Sharing, and Purpose"
11472,Human Resources,Leadership Development,,Why Risk-Taking Is Required To Achieve Goals | Brian Tracy,https://www.youtube.com/watch?v=g2dWtpGVr-4,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11473,Human Resources,Leadership Development,,The 4-Step Formula to Help You Create More Personal Power | Brian Tracy,https://www.youtube.com/watch?v=f4ntUkNiGPo,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11474,Human Resources,Leadership Development,,One Key To Becoming A Great Conversationalist | Brian Tracy,https://www.youtube.com/watch?v=9mULfR7Xb-0,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11475,Human Resources,Leadership Development,,Harness The Power Of A Mastermind Group | Brian Tracy,https://www.youtube.com/watch?v=JBAwKtLtQwM,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11476,Human Resources,Leadership Development,,Improve Your Leadership Skills | Brian Tracy,https://www.youtube.com/watch?v=qqq7wAE54t8,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11477,Human Resources,Leadership Development,,The Five Best Sales Books For Professionals | Brian Tracy,https://www.youtube.com/watch?v=BSPpdma6QJk,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11478,Human Resources,Leadership Development,,How to Grow Resiliency: Getting Good at Feeling Bad | Brian Tracy,https://www.youtube.com/watch?v=kyg3wDXulCo,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11479,Human Resources,Leadership Development,,5 Reasons You Need To Start Setting Goals | Brian Tracy,https://www.youtube.com/watch?v=eDyIaPl76wU,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11480,Human Resources,Leadership Development,,5 Ways to Trust Yourself and Gain Confidence | Brian Tracy,https://www.youtube.com/watch?v=jj54jQpj_e0,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11481,Human Resources,Leadership Development,,5 Tips On How To Communicate More Effectively | Brian Tracy,https://www.youtube.com/watch?v=0105iRCeMVQ,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11482,Human Resources,Leadership Development,,How to Stay Positive And Survive a Recession | Brian Tracy,https://www.youtube.com/watch?v=pa0p_2pBJ-Y,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11483,Human Resources,Leadership Development,,6 Keys to Becoming a Great Leader | Brian Tracy,https://www.youtube.com/watch?v=Ko-h40unqBI,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11484,Human Resources,Leadership Development,,The Best Way to Accept Constructive Criticism | Brian Tracy,https://www.youtube.com/watch?v=kJA2vk19XYo,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11485,Human Resources,Leadership Development,,Leader vs Manager: Which One Are You? | Brian Tracy,https://www.youtube.com/watch?v=DgNrcJAshI4,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11486,Human Resources,Leadership Development,,Common Excuses that Stand in the Way of Achieving Your Goals | Brian Tracy,https://www.youtube.com/watch?v=_sbCPXZ0hio,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11487,Human Resources,Leadership Development,,My #1 Secret To Improve Relationships | Brian Tracy,https://www.youtube.com/watch?v=WB9eHEyfgeQ,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11488,Human Resources,Leadership Development,,5 Cold Calling Tips to Help Close More Sales | Brian Tracy,https://www.youtube.com/watch?v=JMwS7-vBXLw,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11489,Human Resources,Leadership Development,,Feeling Stuck?  How to Change Careers & Become a Public Speaker | Brian Tracy,https://www.youtube.com/watch?v=8HJE1kmzvj4,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11490,Human Resources,Leadership Development,,2-Step Method To Increase Profits & Gain Financial Independence | Brian Tracy,https://www.youtube.com/watch?v=ltDIHgCwrAM,Module 5: Brian Tracy's Guide to Personal and Professional Growth
11491,Human Resources,Leadership Development,,How Happiness Can Help You Succeed | Brian Tracy,https://www.youtube.com/watch?v=L7QzWJTY3iI,Module 5: Brian Tracy's Guide to Personal and Professional Growth
