Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
5984,Psychology,Social Psychology,0hrs 717min,Introduction to Social Psychology| Applied Social Psychology| Best Tutorial| Mind Review,https://www.youtube.com/watch?v=k0Rv1YQISmQ,Module 1: Introduction to Social Psychology,1,12th,English/Hindi
5985,Psychology,Social Psychology,,History of Social Psychology| Video lecture in Hindi & English| Mind Review,https://www.youtube.com/watch?v=2Bc2KCIQDF8,Module 1: Introduction to Social Psychology,1,12th,English/Hindi
5986,Psychology,Social Psychology,,Attitude Formation| Social Psychology| Video lecture in Hindi & English| Part 1| Mind Review,https://www.youtube.com/watch?v=SNxpPvuqMH8,Module 1: Introduction to Social Psychology,1,12th,English/Hindi
5987,Psychology,Social Psychology,,Attitude Formation| Social Psychology| Video Lecture in Hindi & English| Part 2| Mind Review,https://www.youtube.com/watch?v=FTfDyewHlrs,Module 1: Introduction to Social Psychology,1,12th,English/Hindi
5988,Psychology,Social Psychology,,Link between Attitude & Behaviour|Social Psychology| Lecture in Hindi & English| Mind Review| Part 1,https://www.youtube.com/watch?v=AMb-avPqVVs,Module 2: Attitudes,2,12th,English/Hindi
5989,Psychology,Social Psychology,,Theory of Planned Behaviour| Social Psychology lecture in Hindi & English| Mind Review| Part 2,https://www.youtube.com/watch?v=3t1m7-D8Z7I,Module 2: Attitudes,2,12th,English/Hindi
5990,Psychology,Social Psychology,,Attitude Change in Social Psychology| Best explanation in Hinglish| Mind Review| Part 1,https://www.youtube.com/watch?v=vkGSle9Do00,Module 2: Attitudes,2,12th,English/Hindi
5991,Psychology,Social Psychology,,Attitude Change in Social Psychology| Persuasion| Lecture in Hindi & English| Part 2| Mind Review,https://www.youtube.com/watch?v=dictLC3_Zo8,Module 2: Attitudes,2,12th,English/Hindi
5992,Psychology,Social Psychology,,Social Psychology| Social Cognition| Schemas| Heuristics| Best Handwritten Notes PDF| Mind Review,https://www.youtube.com/watch?v=ltrNn2S10Nc,Module 3: Social Cognition,3,12th,English/Hindi
5993,Psychology,Social Psychology,,Schemas Social Psychology in Hindi| Social Cognition| #psychology| Mind Review,https://www.youtube.com/watch?v=gEvQlR7TIjE,Module 3: Social Cognition,3,12th,English/Hindi
5994,Psychology,Social Psychology,,Heuristics Social Psychology| Psychology in Hindi| Part 1| Mind Review,https://www.youtube.com/watch?v=OSBhyQoGiYQ,Module 3: Social Cognition,3,12th,English/Hindi
5995,Psychology,Social Psychology,,Heuristics Social Psychology in Hindi| Part 2| Social Psychology in Hindi| Mind Review,https://www.youtube.com/watch?v=GWup6RTKF2c,Module 3: Social Cognition,3,12th,English/Hindi
5996,Psychology,Social Psychology,,Cognitive Dissonance Theory| Best explanation in HINGLISH| मनोविज्ञान| Part 1| Mind Review,https://www.youtube.com/watch?v=1xk5-u_jVVU,Module 4: Social Influence,4,12th,English/Hindi
5997,Psychology,Social Psychology,,Cognitive Dissonance Theory| Research Evidences| Social Psychology| Part 2| Mind Review,https://www.youtube.com/watch?v=kcWT2YQ-W0w,Module 4: Social Influence,4,12th,English/Hindi
5998,Psychology,Social Psychology,,"Social Influence (Conformity, Compliance & Obedience)| Social Psychology| Mind Review",https://www.youtube.com/watch?v=Y2kcLJ2glyM,Module 4: Social Influence,4,12th,English/Hindi
5999,Psychology,Social Psychology,,Conformity - Social Influence| All theories covered| Social Psychology| Mind Review,https://www.youtube.com/watch?v=-anOojc6xjQ,Module 4: Social Influence,4,12th,English/Hindi
6000,Psychology,Social Psychology,,Compliance- Social Influence| Compliance techniques| Social Psychology| Easy Explanation,https://www.youtube.com/watch?v=EUVHlkvW3NA,Module 5: Interpersonal Attraction,5,12th,English/Hindi
6001,Psychology,Social Psychology,,OBEDIENCE IN PSYCHOLOGY| Hindi Lecture| Social Influence Process| Easy Explanation| Mind Review,https://www.youtube.com/watch?v=vbJN_GFW7h4,Module 5: Interpersonal Attraction,5,12th,English/Hindi
6002,Psychology,Social Psychology,,Interpersonal Attraction Social Psychology| Hindi Lecture| Part 1| Mind Review,https://www.youtube.com/watch?v=XQ8Ly76M4Mw,Module 5: Interpersonal Attraction,5,12th,English/Hindi
6003,Psychology,Social Psychology,,Interpersonal Attraction Social Psychology| Hindi Lecture| Part 2| Mind Review,https://www.youtube.com/watch?v=E9IAzd1PnQo,Module 5: Interpersonal Attraction,5,12th,English/Hindi
6004,Psychology,Social Psychology,,Interpersonal Attraction Social Psychology|Determinants of Attraction in Hindi| Part 3|Mind Review,https://www.youtube.com/watch?v=SvtQnmlC0d8,Module 6: Group Dynamics,6,12th,English/Hindi
6005,Psychology,Social Psychology,,Theories of Interpersonal attraction| Social Psychology| Hindi| Part 1| Mind Review,https://www.youtube.com/watch?v=aISDS8IZKpc,Module 6: Group Dynamics,6,12th,English/Hindi
6006,Psychology,Social Psychology,,Theories of Interpersonal Attraction| Social Psychology| Hindi| Part 2| Mind Review,https://www.youtube.com/watch?v=10-hHtxhT18,Module 6: Group Dynamics,6,12th,English/Hindi
6007,Psychology,Social Psychology,,Understanding Group Dynamics| Social Psychology| Part 1| Mind Review,https://www.youtube.com/watch?v=WINcqrRpJGg,Module 6: Group Dynamics,6,12th,English/Hindi
6008,Psychology,Social Psychology,,Group Formation Stages| Social Psychology| Easy to Understand| Mind Review,https://www.youtube.com/watch?v=8n2xFlnI6eY,Module 7: Social Perception and Attribution,7,12th,English/Hindi
