Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
12203,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,20hrs 21min,Types of Experiment - Research Methods [ A Level Psychology ],https://www.youtube.com/watch?v=S3IVX4K0FrE,Module 1: Introduction to Research Methods,1,12th,English/Hindi
12204,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Observation - Research Methods [ A Level Psychology ],https://www.youtube.com/watch?v=lSOjuEMAij4,Module 1: Introduction to Research Methods,1,12th,English/Hindi
12205,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Self-report techniques - Research Methods [ A Level Psychology ],https://www.youtube.com/watch?v=Ast1Q51fxeE,Module 1: Introduction to Research Methods,1,12th,English/Hindi
12206,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Correlations  - Research Methods [ A Level Psychology ],https://www.youtube.com/watch?v=M4Dn-GORAc8,Module 1: Introduction to Research Methods,1,12th,English/Hindi
12207,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Content analysis - Research Methods [ A Level Psychology ],https://www.youtube.com/watch?v=41LgaLBZUaU,Module 2: Designing Psychological Research,2,12th,English/Hindi
12208,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Case Studies - Research Methods [ A Level Psychology ],https://www.youtube.com/watch?v=a60_qcCYHJc,Module 2: Designing Psychological Research,2,12th,English/Hindi
12209,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Aims and Hypotheses - Research Methods [ A Level Psychology ],https://www.youtube.com/watch?v=N4PWih5KGrY,Module 2: Designing Psychological Research,2,12th,English/Hindi
12210,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Sampling - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=gvQIuLI3tRk,Module 2: Designing Psychological Research,2,12th,English/Hindi
12211,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Experimental Design - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=Y2t81H51S3I,Module 3: Data Analysis and Interpretation,3,12th,English/Hindi
12212,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Variables - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=ueBn0HZ-tUo,Module 3: Data Analysis and Interpretation,3,12th,English/Hindi
12213,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Ethics - Research Methods,https://www.youtube.com/watch?v=iSD4ta9gaGU,Module 3: Data Analysis and Interpretation,3,12th,English/Hindi
12214,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Peer review - Research Methods,https://www.youtube.com/watch?v=Cb5DAPwGEmA,Module 3: Data Analysis and Interpretation,3,12th,English/Hindi
12215,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Psychology and the economy - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=dy94wtosEOI,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12216,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Reliability - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=_aYHLGLjDNA,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12217,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Validity  - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=WRGN9xm-uME,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12218,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Features of psychology as a science - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=qJNk3hEMjUI,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12219,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Reporting psychological investigations - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=Gw-BPUIMd4A,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12220,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Types of Data - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=FybiI5GGl3k,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12221,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Descriptive Statistics - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=TsSWLB0aEWs,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12222,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Graphs - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=YaA85D4g3QM,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12223,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Distributions - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=ONixIr50Ml4,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12224,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Levels of measurement - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=g3CQr4v1unE,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12225,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Probability and significance - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=RDj3S-eaVpQ,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
12226,Psychology,Research Methods - Psychology Alevel (AQA) Paper 2,,Inferential testing - Research Methods [A-Level Psychology],https://www.youtube.com/watch?v=LFAtmzdfWH4,Module 4: Critical Issues in Psychological Research,4,12th,English/Hindi
