Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
9856,Finance,Fixed Income CFA,17hrs 1min,Classification of Global FI Markets - Fixed Income Markets - Fixed Income,https://www.youtube.com/watch?v=upTx-hwEjag,Module 1: Introduction to Fixed Income,12th,English/Hindi
9857,Finance,Fixed Income CFA,,Use of Inter Bank Offer Rates as Reference Rates for Floating Rate Debt - Fixed Income Markets,https://www.youtube.com/watch?v=1ZSzeDMos_4,Module 1: Introduction to Fixed Income,12th,English/Hindi
9858,Finance,Fixed Income CFA,,Primary Markets and Secondary Markets - Fixed Income Markets - Fixed Income,https://www.youtube.com/watch?v=M7XglK6sE50,Module 1: Introduction to Fixed Income,12th,English/Hindi
9859,Finance,Fixed Income CFA,,Securities Issued by Sovereign Governments - Fixed Income Markets - Fixed Income,https://www.youtube.com/watch?v=gHwt_RSVnMA,Module 1: Introduction to Fixed Income,12th,English/Hindi
9860,Finance,Fixed Income CFA,,Securities Issued by Non-Sovereign Governments - Fixed Income Markets - Fixed Income,https://www.youtube.com/watch?v=NMWEDsfTBSM,Module 2: Fixed Income Instruments and Markets,12th,English/Hindi
9861,Finance,Fixed Income CFA,,Types of Debt Issued by Corporations - Fixed Income Markets - Fixed Income,https://www.youtube.com/watch?v=9WZNn41Ryxw,Module 2: Fixed Income Instruments and Markets,12th,English/Hindi
9862,Finance,Fixed Income CFA,,Structured Financial Instruments - Fixed Income Markets - Fixed Income,https://www.youtube.com/watch?v=DS7xUO1Vl2o,Module 2: Fixed Income Instruments and Markets,12th,English/Hindi
9863,Finance,Fixed Income CFA,,Short Term Funding Alternatives Available to Banks - Fixed Income Markets - Fixed Income,https://www.youtube.com/watch?v=ThOLTFF2jgU,Module 2: Fixed Income Instruments and Markets,12th,English/Hindi
9864,Finance,Fixed Income CFA,,Repurchase REPO Agreements - Fixed Income Markets - Fixed Income,https://www.youtube.com/watch?v=e5KnGKH8DvQ,Module 3: Asset-Backed Securities,12th,English/Hindi
9865,Finance,Fixed Income CFA,,"Securitization, Parties Involved in The Process and Benefits of Securitization - Fixed Income",https://www.youtube.com/watch?v=MkMaEleNyZU,Module 3: Asset-Backed Securities,12th,English/Hindi
9866,Finance,Fixed Income CFA,,Structures of Securitization including Credit Tranching and Time Tranching Structures - Fixed Income,https://www.youtube.com/watch?v=utDGbErsAMA,Module 3: Asset-Backed Securities,12th,English/Hindi
9867,Finance,Fixed Income CFA,,Types & Characteristics of Residential Mortgage Loans - Introduction to Asset Backed Securities,https://www.youtube.com/watch?v=2-2QAlN_3EA,Module 3: Asset-Backed Securities,12th,English/Hindi
9868,Finance,Fixed Income CFA,,Residential Mortgage Backed Securities (RMBS) - Introduction to Asset Backed Securities,https://www.youtube.com/watch?v=4f32XxQ5r3Y,Module 4: Fixed Income Risk and Return,12th,English/Hindi
9869,Finance,Fixed Income CFA,,Mortgage pass through Securities - Introduction to Asset Backed Securities - Fixed Income,https://www.youtube.com/watch?v=HJmCWpC7F7E,Module 4: Fixed Income Risk and Return,12th,English/Hindi
9870,Finance,Fixed Income CFA,,Prepayment Risk - Introduction to Asset Backed Securities - Fixed Income,https://www.youtube.com/watch?v=Gb5dANdQbgk,Module 4: Fixed Income Risk and Return,12th,English/Hindi
9871,Finance,Fixed Income CFA,,Collateralized Mortgage Obligations (CMO) - Introduction to Asset Backed Securities - Fixed Income,https://www.youtube.com/watch?v=mwL9yUZ6NyQ,Module 4: Fixed Income Risk and Return,12th,English/Hindi
9872,Finance,Fixed Income CFA,,Commercial Mortgage Backed Securities (CMBS) - Introduction to Asset Backed Securities,https://www.youtube.com/watch?v=DOy-aKZcm6g,Module 4: Fixed Income Risk and Return,12th,English/Hindi
