Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
9927,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,2hrs 9min,Zero to Hero: Best Playlist for Bank Exams Maths Preparation #shorts,https://www.youtube.com/watch?v=sptgth5iMTo,Module 1: Simplification,12th,English/Hindi
9928,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,How to Crack Maths in Banking Exams 2024 By Shantanu Shukla | Adda247 Banking Classes | Lec-1,https://www.youtube.com/watch?v=11H3wt-HQP0,Module 1: Simplification,12th,English/Hindi
9929,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Simplification Division and Multiplication Tricks in Maths | Adda247 Banking Classes | Lec-2,https://www.youtube.com/watch?v=yTQojceN3_o,Module 1: Simplification,12th,English/Hindi
9930,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Square Cube Simplification Tricks in Maths | Adda247 Banking Classes | Lec-3,https://www.youtube.com/watch?v=BuORvh8nAWs,Module 1: Simplification,12th,English/Hindi
9931,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Simplification Fraction and Decimal Based Questions in Maths | Adda247 Banking Classes | Lec-4,https://www.youtube.com/watch?v=p1cbgh0If0s,Module 1: Simplification,12th,English/Hindi
9932,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Simplification Power Questions in Maths | Adda247 Banking Classes | Lec-5,https://www.youtube.com/watch?v=GKpgF_SvH84,Module 1: Simplification,12th,English/Hindi
9933,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Simplification Miscellaneous Questions | Maths | Adda247 Banking Classes | Lec-6,https://www.youtube.com/watch?v=NaZ-AdCj6Uk,Module 1: Simplification,12th,English/Hindi
9934,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Simplification Previous Year Questions | Maths | Adda247 Banking Classes | Lec-7,https://www.youtube.com/watch?v=d1SEe3CiZcA,Module 2: Approximation and Ratio & Proportion,12th,English/Hindi
9935,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Approximation Prelims Level Questions in Maths | Adda247 Banking Classes | Lec-8,https://www.youtube.com/watch?v=PCm6WzprBhw,Module 2: Approximation and Ratio & Proportion,12th,English/Hindi
9936,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Approximation Mains Level Questions in Maths | Adda247 Banking Classes | Lec-9,https://www.youtube.com/watch?v=pSGYKti9bvw,Module 2: Approximation and Ratio & Proportion,12th,English/Hindi
9937,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Ratio and Proportion | Arithmetic Math की शुरुआत | Shantanu Shukla Adda247 Banking Classes | Lec-10,https://www.youtube.com/watch?v=Sh2JbCMmCYs,Module 2: Approximation and Ratio & Proportion,12th,English/Hindi
9938,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Ratio and Proportion (Class-2) | Arithmetic Maths | Adda247 Banking Classes | Lec-11,https://www.youtube.com/watch?v=BTyoe9HKqcY,Module 2: Approximation and Ratio & Proportion,12th,English/Hindi
9939,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Ratio and Proportion (Class-3) | Arithmetic Maths | Adda247 Banking Classes | Lec-12,https://www.youtube.com/watch?v=3rLKIbWIi1A,Module 2: Approximation and Ratio & Proportion,12th,English/Hindi
9940,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Problems on Ages in Maths | Adda247 Banking Classes | Lec-13,https://www.youtube.com/watch?v=d-nwtIrNGWA,Module 3: Problems on Ages & Number Series,12th,English/Hindi
9941,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Problems on Ages in Maths (Part-2) | Adda247 Banking Classes | Lec-14,https://www.youtube.com/watch?v=kWYBggfE5hg,Module 3: Problems on Ages & Number Series,12th,English/Hindi
9942,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Number Series Basics in Maths (Part-1) | Adda247 Banking Classes | Lec-15,https://www.youtube.com/watch?v=iD-HM6KSxsc,Module 3: Problems on Ages & Number Series,12th,English/Hindi
9943,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Number Series Basics in Maths (Part-2) | Adda247 Banking6Classes | Lec-16,https://www.youtube.com/watch?v=yGmgGfuyccs,Module 3: Problems on Ages & Number Series,12th,English/Hindi
9944,Finance,Maths | Adda247 Foundation Batch for Bank Exams 2024 By Shantanu Shukla,,Wrong Number Series (Class-3) | Maths | Adda247 Foundation Batch | Lec-17,https://www.youtube.com/watch?v=P1O7IoMflgg,Module 3: Problems on Ages & Number Series,12th,English/Hindi
