Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
9544,Finance,Financial Accounting,37hrs 14min,Accounting Basics For Beginners By Dr.Devika Bhatnagar,https://www.youtube.com/watch?v=SUQMUc3Z3vs,Module 1: Introduction to Accounting,12th,English/Hindi
9545,Finance,Financial Accounting,,Accounting Concepts & Conventions for Beginners By Dr.Devika Bhatnagar,https://www.youtube.com/watch?v=9Q6uvow8Cnk,Module 1: Introduction to Accounting,12th,English/Hindi
9546,Finance,Financial Accounting,,"Accounting Rules -  ""Classification of Accounts"" By Dr.Devika Bhatnagar",https://www.youtube.com/watch?v=MoRuuh4k6A0,Module 1: Introduction to Accounting,12th,English/Hindi
9547,Finance,Financial Accounting,,"How to prepare ""Journal Entries"" - The Best Explanation  In English",https://www.youtube.com/watch?v=J7ntz3YSzY0,Module 1: Introduction to Accounting,12th,English/Hindi
9548,Finance,Financial Accounting,,"Posting  ""Ledger Accounts"" from Journal Entries",https://www.youtube.com/watch?v=9r22nu4pFCA,Module 2: Recording Financial Transactions,12th,English/Hindi
9549,Finance,Financial Accounting,,"20 Important  ""Accounting Terms"" - In English",https://www.youtube.com/watch?v=68Bew3SflWc,Module 2: Recording Financial Transactions,12th,English/Hindi
9550,Finance,Financial Accounting,,8 Types of Subsidiary Books - In English,https://www.youtube.com/watch?v=cic-MD6uj8w,Module 2: Recording Financial Transactions,12th,English/Hindi
9551,Finance,Financial Accounting,,Single Column Cash Book Preparation - In English,https://www.youtube.com/watch?v=e5WLw6zpmAc,Module 2: Recording Financial Transactions,12th,English/Hindi
9552,Finance,Financial Accounting,,Triple Column Cash Book in Financial Accounting,https://www.youtube.com/watch?v=0QHLmu_SlMk,Module 2: Recording Financial Transactions,12th,English/Hindi
9553,Finance,Financial Accounting,,Petty Cash Book Preparation in Financial Accouting,https://www.youtube.com/watch?v=7Z3CyaDXxkY,Module 3: Adjusting and Analyzing Accounts,12th,English/Hindi
9554,Finance,Financial Accounting,,How to Prepare Opening Entries in Financial Accounting,https://www.youtube.com/watch?v=EwLw0T2XzDo,Module 3: Adjusting and Analyzing Accounts,12th,English/Hindi
9555,Finance,Financial Accounting,,""" Trial Balance"" Preparation in Financial Accounting",https://www.youtube.com/watch?v=ZWLrCvLBjls,Module 3: Adjusting and Analyzing Accounts,12th,English/Hindi
9556,Finance,Financial Accounting,,BRS Introduction in Financial Accouting,https://www.youtube.com/watch?v=m8ahJ25e4Lk,Module 3: Adjusting and Analyzing Accounts,12th,English/Hindi
9557,Finance,Financial Accounting,,BRS Practical Problems & Solutions PART - II in Financial Accounting,https://www.youtube.com/watch?v=w-_qFqPMWpw,Module 4: Financial Statements and Analysis,12th,English/Hindi
9558,Finance,Financial Accounting,,BRS Overdraft Balance Problems & Solutions,https://www.youtube.com/watch?v=y40HMX7da1g,Module 4: Financial Statements and Analysis,12th,English/Hindi
9559,Finance,Financial Accounting,,"""Final Accounts Introduction"" In Financial Accounting",https://www.youtube.com/watch?v=wtNWOuLsUJk,Module 4: Financial Statements and Analysis,12th,English/Hindi
