Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
9627,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,69hrs 15min,"Investment Meaning, Characteristics, Objectives, Investment Analysis and Portfolio Management mba",https://www.youtube.com/watch?v=nOamE8NWyIc,Module 1: Introduction to Investment and Securities,12th,English/Hindi
9628,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,,"Money Market Securities, Money Market Instruments, Investment Analysis and Portfolio Management mba",https://www.youtube.com/watch?v=W1mC7cKvdWM,Module 1: Introduction to Investment and Securities,12th,English/Hindi
9629,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,,"Capital Market, Market of Securities, Structure, types, investment Analysis and Portfolio Management",https://www.youtube.com/watch?v=OtduCxvtNho,Module 1: Introduction to Investment and Securities,12th,English/Hindi
9630,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,,"Type of Investors, Individual & Institutional Investor, investment Analysis and Portfolio Management",https://www.youtube.com/watch?v=SW7UG-bh2VY,Module 1: Introduction to Investment and Securities,12th,English/Hindi
9631,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,,"SEBI, SEBI Functions, SEBI Objective, Power Vested with SEBI, Investment Analysis and Portfolio",https://www.youtube.com/watch?v=vwdBqd_RMuU,Module 2: Primary and Secondary Markets,12th,English/Hindi
9632,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,,"Difference between Investment and Speculation, Investment Analysis and Portfolio Management aktu mba",https://www.youtube.com/watch?v=ApT4bjll7yw,Module 2: Primary and Secondary Markets,12th,English/Hindi
9633,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,,"New Issue Market, Primary Market, Investment Analysis and Portfolio Management, aktu mba, dwivedi",https://www.youtube.com/watch?v=eR9MVVfcUD0,Module 2: Primary and Secondary Markets,12th,English/Hindi
9634,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,,"Method of Issue in Primary Market, IPO, FPO, Bonus, Investment Analysis and Portfolio Management",https://www.youtube.com/watch?v=R7DD0zGSDyI,Module 3: Portfolio Management and Investment Theories,12th,English/Hindi
9635,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,,"Markowitz portfolio theory, Markowitz’s Theory, MPT, Investment Analysis and Portfolio Management",https://www.youtube.com/watch?v=B-bKJ5fo44s,Module 3: Portfolio Management and Investment Theories,12th,English/Hindi
9636,Finance,Investment Analysis and Portfolio Management - Dwivedi Guidance,,"Dow Theory in Technical analysis, dow theory in hindi, Investment Analysis and Portfolio Management",https://www.youtube.com/watch?v=B2i2FiLjsZU,Module 3: Portfolio Management and Investment Theories,12th,English/Hindi
