Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
9917,Finance,Wealth Management Tutorial,31hrs 12min,Wealth Management,https://www.youtube.com/watch?v=l24V5aK0Dcc,Module 1: Introduction to Wealth Management,12th,English/Hindi
9918,Finance,Wealth Management Tutorial,,Wealth Cycle,https://www.youtube.com/watch?v=3RA75GO6BSk,Module 1: Building a Strong Financial Foundation,12th,English/Hindi
9919,Finance,Wealth Management Tutorial,,Asset Allocation,https://www.youtube.com/watch?v=-uDEe_yRw7Q,Module 1: Understanding Risk and Return,12th,English/Hindi
9920,Finance,Wealth Management Tutorial,,Financial Plannning,https://www.youtube.com/watch?v=4cBJ4UBXxgE,Module 1: Investing Fundamentals,12th,English/Hindi
9921,Finance,Wealth Management Tutorial,,Retirement Planning,https://www.youtube.com/watch?v=gXE4MODDsHY,Module 2: Navigating the Wealth Cycle,12th,English/Hindi
9922,Finance,Wealth Management Tutorial,,Estate Planning,https://www.youtube.com/watch?v=48vlXeQTrhk,Module 2: Asset Allocation Strategies,12th,English/Hindi
9923,Finance,Wealth Management Tutorial,,Money Laundering,https://www.youtube.com/watch?v=OXeafDUsLr8,Module 2: Portfolio Optimization Techniques,12th,English/Hindi
9924,Finance,Wealth Management Tutorial,,Portfolio Management,https://www.youtube.com/watch?v=Qmw15cG2Mv4,Module 3: Financial Planning and Goal Setting,12th,English/Hindi
9925,Finance,Wealth Management Tutorial,,Mutual Fund Ratios,https://www.youtube.com/watch?v=ZxJVSBPnJxU,Module 3: Retirement Planning Essentials,12th,English/Hindi
9926,Finance,Wealth Management Tutorial,,Behavioral Biases In Investing,https://www.youtube.com/watch?v=GQ8geflGWAQ,Module 3: Estate Planning Basics,12th,English/Hindi
