Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
7570,Chemistry,Lecture Collection | Introduction to Chemical Engineering,120hrs 9min,Introduction to Chemical Engineering | Lecture 1,https://www.youtube.com/watch?v=WgWNQVdhE9A,Module 1: Course Introduction & Basics,1,12th,English/Hindi
7571,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 2,https://www.youtube.com/watch?v=nDCCLomrhb4,Module 1: Course Introduction & Basics,2,12th,English/Hindi
7572,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 3,https://www.youtube.com/watch?v=DZ0WD4t8puE,Module 1: Course Introduction & Basics,3,12th,English/Hindi
7573,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 4,https://www.youtube.com/watch?v=SJg2clKFRZ8,Module 1: Course Introduction & Basics,4,12th,English/Hindi
7574,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 5,https://www.youtube.com/watch?v=38kB2jTOyug,Module 2: Chemical Process Principles,5,12th,English/Hindi
7575,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 6,https://www.youtube.com/watch?v=-PU5moAO-_M,Module 2: Chemical Process Principles,6,12th,English/Hindi
7576,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 7,https://www.youtube.com/watch?v=4mWewYiQv1w,Module 2: Chemical Process Principles,7,12th,English/Hindi
7577,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 8,https://www.youtube.com/watch?v=wSyGs-tiz6Y,Module 3: Fluid Mechanics,8,12th,English/Hindi
7578,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 9 (Stanford),https://www.youtube.com/watch?v=pNR4i8bHYpo,Module 3: Fluid Mechanics,9,12th,English/Hindi
7579,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 10,https://www.youtube.com/watch?v=WUEaZ44GLV4,Module 3: Fluid Mechanics,10,12th,English/Hindi
7580,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 11,https://www.youtube.com/watch?v=0AZBOW9KqNU,Module 4: Heat Transfer,11,12th,English/Hindi
7581,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 12,https://www.youtube.com/watch?v=OpmMQv6clwQ,Module 4: Heat Transfer,12,12th,English/Hindi
7582,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 13,https://www.youtube.com/watch?v=ZMc4BDtHOzI,Module 4: Heat Transfer,13,12th,English/Hindi
7583,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 14,https://www.youtube.com/watch?v=TAm7gMR_C-4,Module 5: Mass Transfer & Separations,14,12th,English/Hindi
7584,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 15,https://www.youtube.com/watch?v=jgWsZb60z74,Module 5: Mass Transfer & Separations,15,12th,English/Hindi
7585,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 16,https://www.youtube.com/watch?v=cuRhLSs6EPE,Module 5: Mass Transfer & Separations,16,12th,English/Hindi
7586,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 17,https://www.youtube.com/watch?v=kTt9G86K4ME,Module 6: Chemical Reaction Engineering,17,12th,English/Hindi
7587,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 18,https://www.youtube.com/watch?v=co2ahTDWXig,Module 6: Chemical Reaction Engineering,18,12th,English/Hindi
7588,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 19,https://www.youtube.com/watch?v=E8I4IDb2xwE,Module 6: Chemical Reaction Engineering,19,12th,English/Hindi
7589,Chemistry,Lecture Collection | Introduction to Chemical Engineering,,Introduction to Chemical Engineering | Lecture 20,https://www.youtube.com/watch?v=xmY4cXb9leQ,Module 6: Chemical Reaction Engineering,20,12th,English/Hindi
