Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
7502,Chemistry,Jan 2023 - Nuclear and Radiochemistry,7hrs 16min,Course Introduction - Nuclear and Radiochemistry,https://www.youtube.com/watch?v=eWpdPqUAYD4,Module 1: Course Introduction,1,12th,English/Hindi
7503,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 01: Lecture 01,https://www.youtube.com/watch?v=Ysj7bDGLp_Y,Module 1: Course Introduction,1,12th,English/Hindi
7504,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 01: Lecture 02,https://www.youtube.com/watch?v=zym56hmX6hg,Module 2: Week 1 Fundamentals,2,12th,English/Hindi
7505,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 01: Lecture 03,https://www.youtube.com/watch?v=C9b3BtN1asY,Module 2: Week 1 Fundamentals,2,12th,English/Hindi
7506,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 01: Lecture 04,https://www.youtube.com/watch?v=lTfkweYDMJo,Module 2: Week 1 Fundamentals,2,12th,English/Hindi
7507,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 01: Lecture 05,https://www.youtube.com/watch?v=pOJwI-tvSrc,Module 2: Week 1 Fundamentals,2,12th,English/Hindi
7508,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 02: Lecture 06,https://www.youtube.com/watch?v=0ehziNSf1c8,Module 2: Week 1 Fundamentals,2,12th,English/Hindi
7509,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 02: Lecture 07,https://www.youtube.com/watch?v=Js7UVCKQ_mE,Module 3: Week 2 Concepts,3,12th,English/Hindi
7510,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 02: Lecture 08,https://www.youtube.com/watch?v=Tm5-aUY69B4,Module 3: Week 2 Concepts,3,12th,English/Hindi
7511,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 02: Lecture 09,https://www.youtube.com/watch?v=Y21oU-Qq0pU,Module 3: Week 2 Concepts,3,12th,English/Hindi
7512,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 02: Lecture 10,https://www.youtube.com/watch?v=MI2WoBHE2PI,Module 3: Week 2 Concepts,3,12th,English/Hindi
7513,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 03: Lecture 11,https://www.youtube.com/watch?v=kHmLyU7tRHM,Module 3: Week 2 Concepts,3,12th,English/Hindi
7514,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 03: Lecture 12,https://www.youtube.com/watch?v=vWIfqZLO9v8,Module 4: Week 3 Applications,4,12th,English/Hindi
7515,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 3: Lecture 14,https://www.youtube.com/watch?v=DHyTac-f3-4,Module 4: Week 3 Applications,4,12th,English/Hindi
7516,Chemistry,Jan 2023 - Nuclear and Radiochemistry,,Week 03: Lecture 15,https://www.youtube.com/watch?v=fEaqYr3_Iwo,Module 4: Week 3 Applications,4,12th,English/Hindi
