Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
11261,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),30hrs 5min,"1. Introduction To Organizational Behaviour, Nature & Scope Of OB |OB|",https://www.youtube.com/watch?v=pHg3ZfGk5j0
11262,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"2. Environmental and Organizational Context in OB, Types Of Environment |OB|",https://www.youtube.com/watch?v=yf4Ov_YVbmI
11263,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,3. Impact Of IT on Organizational Behaviour |OB|,https://www.youtube.com/watch?v=KsMhWHHCezw
11264,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,4. Globalization in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=7wcrOAdyYww
11265,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,5. Diversity and its Types in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=EcEFeovbxRA
11266,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,6. Ethics and biggest ethical issues in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=i59WNvtpj5E
11267,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,7. Culture and Types Of Culture in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=LnN6JEuDJRg
11268,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"8. Reward System, Types Of Rewards in Organizational Behaviour |OB|",https://www.youtube.com/watch?v=YsxMlxNT0Nc
11269,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"9. Perception, Nature & Importance Of Perception in OB |OB|",https://www.youtube.com/watch?v=yV_ZEI4Fy1M
11270,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"10. Perceptual Selectivity & Organization, Factors Effecting |OB|",https://www.youtube.com/watch?v=n3OZBGeUZT0
11271,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"11. Social Perception in OB, Factors Effecting |OB|",https://www.youtube.com/watch?v=i3uazACGe0A
11272,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"12. Attribution, Attribution Theories in Organizational Behaviour |OB|",https://www.youtube.com/watch?v=0aThclG0-Aw
11273,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,13. Locus Of Control & its Types in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=LZW5hRwjAjU
11274,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,14. Attribution Errors and its Types in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=b2cH4CDu0gI
11275,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,15. Impression Management & its Techniques in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=24HvmUIkoKA
11276,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,16. Personality & Factors Influencing Personality in Organisational Behaviour|OB|,https://www.youtube.com/watch?v=K-BiTZhUlZA
11277,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,17. Personality as A Continuum - Big 5 Model Of Personality |OB|,https://www.youtube.com/watch?v=E7TakzSNnrs
11278,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,18. Johari Window - Method for Self Awareness in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=qcG4IJI9zvk
11279,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,19. Transactional Analysis - Types and Ego States |OB|,https://www.youtube.com/watch?v=smt6GGzK5Ow
11280,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,20. Attitudes - Nature and Dimensions Of Attitude in OB |OB|,https://www.youtube.com/watch?v=7L3W3SDnYZc
11281,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"21. Job Satisfaction, Factors , Outcomes & Methods in OB |OB|",https://www.youtube.com/watch?v=dOAHD6HVy3A
11282,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"22. Organizational Commitment, Factors , Outcomes & Methods in OB |OB|",https://www.youtube.com/watch?v=k_DsEwvNesA
11283,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"23. Motivation, Process, Work Motivation Theories in OB |OB|",https://www.youtube.com/watch?v=YS5dITh1TsQ
11284,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,24. Alderfers Modified need Hierarchy Theory |OB|,https://www.youtube.com/watch?v=0jVR8J8Wl0k
11285,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"25. Positive Organization Behaviour - Optimism, Emotional Intelligence, Self Efficacy |OB|",https://www.youtube.com/watch?v=dPaOs4pK09Q
11286,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,26. Communication - Process & Types Of Communication in OB |OB|,https://www.youtube.com/watch?v=UngbnBP-tqA
11287,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,27. Interactive Communication & it’s Uses in OB |OB|,https://www.youtube.com/watch?v=ysc3oaF1ZlA
11288,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,28. Barriers for Communication  & Types Of Barriers in OB |OB|,https://www.youtube.com/watch?v=7h6RfJ9WinY
11289,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,29. Strategies To Improve the Flow Of Communication in OB |OB|,https://www.youtube.com/watch?v=cBb89XMkDA0
11290,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"30. Decision making - Steps Involved, Participative Decision Making in OB |OB|",https://www.youtube.com/watch?v=f-lGXpdy2uc
11291,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,31. Group Decision Making & it’s Techniques OB |OB|,https://www.youtube.com/watch?v=YctbIjIo5wI
11292,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,32. Stress & Types Of Stress in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=QMcm4BWdTgg
11293,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,33. Effects Of Stress & Strategies To Cope Up with Stress in Organizational Behaviour |OB|,https://www.youtube.com/watch?v=tC0eixiOxBs
11294,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"34. Conflict - Meaning, Types, Effects & Strategies To Cope Up with Conflict in OB |OB|",https://www.youtube.com/watch?v=3fmFA6k_muk
11295,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Power & Politics - Power and Types of power with examples in OB |L 35||OB|,https://www.youtube.com/watch?v=rOORjjO-Mxc
11296,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Empowerment - definition and Types of empowerment in OB |L 36||OB|,https://www.youtube.com/watch?v=gHP1wPFGgMY
11297,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"Groups VS Teams, Types of Groups & Teams in OB |L 37||OB|",https://www.youtube.com/watch?v=OctXTDBZQGs
11298,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"Nature Of Groups, Stages Of Group Formation in OB |L 38||OB|",https://www.youtube.com/watch?v=Ik776SVJZhM
11299,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Dynamics Of Informal Groups - Roles and Rules in Informal Groups|L 39||OB|,https://www.youtube.com/watch?v=UlBBJ4dRJP0
11300,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"Dysfunctions Of Groups & Teams, Effective teamwork in OB |L 40||OB|",https://www.youtube.com/watch?v=At2eVL7ALv8
11301,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Teams in Modern Workspace - Functions & Types in OB |L 41||OB|,https://www.youtube.com/watch?v=J-hn8LEluSA
11302,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Job Design For High Performance - Techniques in OB |L 42||OB|,https://www.youtube.com/watch?v=cC97NlQrfl8
11303,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Goal Setting For High Performance - Techniques in OB |L 43||OB|,https://www.youtube.com/watch?v=i4pfmSycg3s
11304,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,"Quality Of Work Life, Work Life Balance - Methods, Benefits |L 44||OB|",https://www.youtube.com/watch?v=cWcrknMgAEY
11305,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Socio Technical design and High performance work practices |L 45||OB|,https://www.youtube.com/watch?v=JyLk_h6hvkQ
11306,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Behavioural Performance Management - Reinforcement & Punishment |L 46||OB|,https://www.youtube.com/watch?v=LK7FBKY2mjQ
11307,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Process Of Behavioural Modification - Steps Involved in OB |L 47||OB|,https://www.youtube.com/watch?v=pcf2tDvRb7w
11308,Human Resources,ORGANIZATIONAL BEHAVIOUR (OB),,Leadership Theories - skills & activities of great leader in OB |L 48||OB|,https://www.youtube.com/watch?v=N4ZY83kIZjQ
