Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
7813,Architecture,Architectural Conservation And Historic Preservation,68hrs 2min,Lecture 1: Introduction,https://www.youtube.com/watch?v=BbNNjgzG5Jo,Module 1: Introduction to Architectural Conservation,1,12th,English/Hindi
7814,Architecture,Architectural Conservation And Historic Preservation,,Lecture 2: Introduction ( Contd.),https://www.youtube.com/watch?v=wHiDxfXMYcs,Module 1: Introduction to Architectural Conservation,1,12th,English/Hindi
7815,Architecture,Architectural Conservation And Historic Preservation,,"Lecture 3: Need, Debate and Purpose",https://www.youtube.com/watch?v=BcldSJPpKnU,Module 2: Significance and Values of Heritage,2,12th,English/Hindi
7816,Architecture,Architectural Conservation And Historic Preservation,,Lecture 4: Heritage Significance and Values,https://www.youtube.com/watch?v=2OpEYAMoPDw,Module 2: Significance and Values of Heritage,2,12th,English/Hindi
7817,Architecture,Architectural Conservation And Historic Preservation,,Lecture 5: Heritage Significance and Values (Contd.),https://www.youtube.com/watch?v=tr3aClXP0_s,Module 2: Significance and Values of Heritage,2,12th,English/Hindi
7818,Architecture,Architectural Conservation And Historic Preservation,,Lecture 6 : Assessing Heritage Values & Significance,https://www.youtube.com/watch?v=aP4Jf1wZw3Q,Module 3: Assessing Heritage Values & Significance,3,12th,English/Hindi
7819,Architecture,Architectural Conservation And Historic Preservation,,Lecture 7 : Heritage Values & Significance (Contd.),https://www.youtube.com/watch?v=D1kXPvACiqc,Module 3: Assessing Heritage Values & Significance,3,12th,English/Hindi
7820,Architecture,Architectural Conservation And Historic Preservation,,Lecture 8 : Assessing Heritage Significance Concept & Process,https://www.youtube.com/watch?v=4tu-1K2w-6Q,Module 4: Assessing Heritage Significance,4,12th,English/Hindi
7821,Architecture,Architectural Conservation And Historic Preservation,,Lecture 9 : Assessing Heritage Significance Concept & Process (Contd.),https://www.youtube.com/watch?v=zbwFKAr4XZ8,Module 4: Assessing Heritage Significance,4,12th,English/Hindi
7822,Architecture,Architectural Conservation And Historic Preservation,,Lecture 10: Divergent Approaches for Managing and Rehabilitating Heritage Properties : Degrees of In,https://www.youtube.com/watch?v=Ttf3YzIUdwU,Module 5: Managing & Rehabilitating Heritage Properties,5,12th,English/Hindi
7823,Architecture,Architectural Conservation And Historic Preservation,,Lecture 11 : Divergent Approaches for Managing and Rehabilitating Heritage Properties : Degrees of I,https://www.youtube.com/watch?v=uOBX5uconng,Module 5: Managing & Rehabilitating Heritage Properties,5,12th,English/Hindi
7824,Architecture,Architectural Conservation And Historic Preservation,,Lecture 12 : Divergent Approaches for Managing and Rehabilitating Heritage Properties : Degrees of I,https://www.youtube.com/watch?v=MrUuqvGoh5I,Module 5: Managing & Rehabilitating Heritage Properties,5,12th,English/Hindi
7825,Architecture,Architectural Conservation And Historic Preservation,,Lecture 13 : Ethics of Conservation,https://www.youtube.com/watch?v=lKlCcjx2fG4,Module 6: Ethics and Evolution of Conservation,6,12th,English/Hindi
7826,Architecture,Architectural Conservation And Historic Preservation,,Lecture 14 : Evolution of Heritage Conservation,https://www.youtube.com/watch?v=W_JhwPL6LDk,Module 6: Ethics and Evolution of Conservation,6,12th,English/Hindi
7827,Architecture,Architectural Conservation And Historic Preservation,,Lecture 15 : Evolution of Heritage Conservation (Contd.),https://www.youtube.com/watch?v=KIyQpi-CjK4,Module 6: Ethics and Evolution of Conservation,6,12th,English/Hindi
7828,Architecture,Architectural Conservation And Historic Preservation,,Lecture 16: World Heritage Sites Part 1,https://www.youtube.com/watch?v=LwwQohMNJeg,Module 7: World Heritage Sites,7,12th,English/Hindi
7829,Architecture,Architectural Conservation And Historic Preservation,,Lecture 17: World heritage Sites Part 2,https://www.youtube.com/watch?v=R_zyJ4zGEI8,Module 7: World Heritage Sites,7,12th,English/Hindi
7830,Architecture,Architectural Conservation And Historic Preservation,,Lecture 18: World Heritage Sites Part 3,https://www.youtube.com/watch?v=UqL-9HG9ftY,Module 7: World Heritage Sites,7,12th,English/Hindi
7831,Architecture,Architectural Conservation And Historic Preservation,,Lecture 19: World Heritage Sites Part 4,https://www.youtube.com/watch?v=2PT2479C17A,Module 7: World Heritage Sites,7,12th,English/Hindi
7832,Architecture,Architectural Conservation And Historic Preservation,,Lecture 20: World Heritage Sites Part 5,https://www.youtube.com/watch?v=oK8szpb-b7M,Module 7: World Heritage Sites,7,12th,English/Hindi
7833,Architecture,Architectural Conservation And Historic Preservation,,Lecture 21: Causes of decay in cultural property part 1,https://www.youtube.com/watch?v=nfYlTSiT_2g,Module 8: Causes of Decay in Cultural Property,8,12th,English/Hindi
7834,Architecture,Architectural Conservation And Historic Preservation,,Lecture 22: Causes of decay part 2,https://www.youtube.com/watch?v=xASlxCTQZk4,Module 8: Causes of Decay in Cultural Property,8,12th,English/Hindi
7835,Architecture,Architectural Conservation And Historic Preservation,,Lecture 23 : Causes of Decay Part 3,https://www.youtube.com/watch?v=ObIYtJS4UCo,Module 8: Causes of Decay in Cultural Property,8,12th,English/Hindi
7836,Architecture,Architectural Conservation And Historic Preservation,,Lecture 24: Causes of decay Part 4,https://www.youtube.com/watch?v=Wz8vMUgn-Z4,Module 8: Causes of Decay in Cultural Property,8,12th,English/Hindi
7837,Architecture,Architectural Conservation And Historic Preservation,,Lecture 25: Documenting heritage properties,https://www.youtube.com/watch?v=I0dGT5uzWEU,Module 9: Documenting Heritage Properties,9,12th,English/Hindi
7838,Architecture,Architectural Conservation And Historic Preservation,,Lecture 26: Documenting Heritage Properties : A Demonstration Example,https://www.youtube.com/watch?v=ZWxjgevygDI,Module 9: Documenting Heritage Properties,9,12th,English/Hindi
7839,Architecture,Architectural Conservation And Historic Preservation,,Lecture 27 : Investigation and Conservation of Historic Structures : Case Study 1,https://www.youtube.com/watch?v=cC6xINTbnPQ,Module 10: Investigating & Conserving Historic Structures,10,12th,English/Hindi
7840,Architecture,Architectural Conservation And Historic Preservation,,Lecture 28 : Investigation & Conservation of Historic Structures Case Study 2 (Part a)),https://www.youtube.com/watch?v=aAkCNqa4HVw,Module 10: Investigating & Conserving Historic Structures,10,12th,English/Hindi
7841,Architecture,Architectural Conservation And Historic Preservation,,Lecture 29 : Investigation & Conservation of Historic Structures Case Study 2 (Part b),https://www.youtube.com/watch?v=5zVLVqED4lQ,Module 10: Investigating & Conserving Historic Structures,10,12th,English/Hindi
7842,Architecture,Architectural Conservation And Historic Preservation,,Lecture 30 : Conservation of Historic Structures : Maintenance and Repair,https://www.youtube.com/watch?v=A9Fccnyzyaw,Module 11: Conservation: Maintenance & Repair,11,12th,English/Hindi
7843,Architecture,Architectural Conservation And Historic Preservation,,Lecture 31 : Conservation of Historic Structures : Maintenance and Repair (Contd.),https://www.youtube.com/watch?v=Pa9ESPNdWCQ,Module 11: Conservation: Maintenance & Repair,11,12th,English/Hindi
7844,Architecture,Architectural Conservation And Historic Preservation,,Lecture 32 : Historic Cities and Heritage Areas,https://www.youtube.com/watch?v=6nxZiim_Z4g,Module 12: Historic Cities and Heritage Areas,12,12th,English/Hindi
7845,Architecture,Architectural Conservation And Historic Preservation,,Lecture 33 : Historic Cities and Heritage Areas (Contd.),https://www.youtube.com/watch?v=XKAEEGHWSFk,Module 12: Historic Cities and Heritage Areas,12,12th,English/Hindi
7846,Architecture,Architectural Conservation And Historic Preservation,,Lecture 34 : Historic Cities and Heritage Areas (Contd.),https://www.youtube.com/watch?v=t94707xVDXk,Module 12: Historic Cities and Heritage Areas,12,12th,English/Hindi
7847,Architecture,Architectural Conservation And Historic Preservation,,Lecture 35 : Historic Cities and Heritage Areas (Contd.),https://www.youtube.com/watch?v=N0yeHwU2mAo,Module 12: Historic Cities and Heritage Areas,12,12th,English/Hindi
7848,Architecture,Architectural Conservation And Historic Preservation,,Lecture 36 : Historic Cities and Heritage Zones - India,https://www.youtube.com/watch?v=nbqxGioyj6w,Module 13: Historic Areas & Zones - India,13,12th,English/Hindi
7849,Architecture,Architectural Conservation And Historic Preservation,,Lecture 37 : Historic Areas and Heritage Zones - India (Contd.,https://www.youtube.com/watch?v=mWJ1j0_ZZ6E,Module 13: Historic Areas & Zones - India,13,12th,English/Hindi
7850,Architecture,Architectural Conservation And Historic Preservation,,Lecture 38 : New Buildings in Historic Settings,https://www.youtube.com/watch?v=I6ItdY2D4VY,Module 14: New Buildings & Impact Assessment,14,12th,English/Hindi
7851,Architecture,Architectural Conservation And Historic Preservation,,Lecture 39 : Heritage Impact Assessment in Historic Settings,https://www.youtube.com/watch?v=zo5WrhLs-Q0,Module 14: New Buildings & Impact Assessment,14,12th,English/Hindi
7852,Architecture,Architectural Conservation And Historic Preservation,,Lecture 40 : Adaptive Reuse,https://www.youtube.com/watch?v=mRux8G7X6L4,Module 15: Adaptive Reuse,15,12th,English/Hindi
7853,Architecture,Architectural Conservation And Historic Preservation,,Lecture 41 : Legislative and Organizational Policies for India,https://www.youtube.com/watch?v=4R44C7gHiGc,Module 16: Policies for India,16,12th,English/Hindi
