Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
13579,Economics,Introduction to Environmental Economics,7hrs 4min,Introduction to Environmental Economics,https://www.youtube.com/watch?v=-3xNtg2bPQY,Module 1: Introduction and Fundamentals of Environmental Economics,12th,English/Hindi
13580,Economics,Introduction to Environmental Economics,,"LEC 01: Meaning, Rationale and Evolution",https://www.youtube.com/watch?v=qd12Yw6_Uts,Module 1: Introduction and Fundamentals of Environmental Economics,12th,English/Hindi
13581,Economics,Introduction to Environmental Economics,,LEC 02: Basic Concepts and Tools from Micro and Welfare Economics,https://www.youtube.com/watch?v=wurRjnzQ7ds,Module 1: Introduction and Fundamentals of Environmental Economics,12th,English/Hindi
13582,Economics,Introduction to Environmental Economics,,LEC 03: Environmental Economics and Other Sub-disciplines,https://www.youtube.com/watch?v=idQlNUHcx54,Module 1: Introduction and Fundamentals of Environmental Economics,12th,English/Hindi
13583,Economics,Introduction to Environmental Economics,,"LEC 04: Study Specific in Environmental Economics, Major Problems and Key Concerns",https://www.youtube.com/watch?v=9Orx7AJ9BVM,"Module 2: Commons, Collective Action, and Environmental Challenges",12th,English/Hindi
13584,Economics,Introduction to Environmental Economics,,LEC 05: Commons and Collective Actions Problem: Seminal Theories-I,https://www.youtube.com/watch?v=SC8e3STfid0,"Module 2: Commons, Collective Action, and Environmental Challenges",12th,English/Hindi
13585,Economics,Introduction to Environmental Economics,,LEC 06: Commons and Collective Actions Problem: Seminal Theories-II,https://www.youtube.com/watch?v=iEPu7z0MCJ8,"Module 2: Commons, Collective Action, and Environmental Challenges",12th,English/Hindi
13586,Economics,Introduction to Environmental Economics,,LEC 07: Commons and Collective Actions Problem: Seminal Theories-III,https://www.youtube.com/watch?v=JpIK7Zu9pEE,"Module 2: Commons, Collective Action, and Environmental Challenges",12th,English/Hindi
13587,Economics,Introduction to Environmental Economics,,LEC 08: Mancur Olson's Theory of Collective Action,https://www.youtube.com/watch?v=_8P-NcTzVqg,"Module 2: Commons, Collective Action, and Environmental Challenges",12th,English/Hindi
13588,Economics,Introduction to Environmental Economics,,LEC 09: Collective Action and Prisoner's Dilemma Game,https://www.youtube.com/watch?v=iUbTV6reLrE,"Module 2: Commons, Collective Action, and Environmental Challenges",12th,English/Hindi
13589,Economics,Introduction to Environmental Economics,,LEC 10: Governing the Commons: The Evolution of Institutions for Collective Action-I,https://www.youtube.com/watch?v=k9hC7FQiyFo,"Module 3: Ecosystem Services, Human Impact, and Sustainable Growth",12th,English/Hindi
13590,Economics,Introduction to Environmental Economics,,LEC 11: Governing the Commons: The Evolution of Institutions for Collective Action-II,https://www.youtube.com/watch?v=tvH0B1A5qcY,"Module 3: Ecosystem Services, Human Impact, and Sustainable Growth",12th,English/Hindi
13591,Economics,Introduction to Environmental Economics,,LEC 12: Environmental Goods and Ecosystem Services-1,https://www.youtube.com/watch?v=xZzamMb3KTc,"Module 3: Ecosystem Services, Human Impact, and Sustainable Growth",12th,English/Hindi
13592,Economics,Introduction to Environmental Economics,,LEC 13: Environmental Goods and Ecosystem Services-II,https://www.youtube.com/watch?v=LRmbAjhWv2Y,"Module 3: Ecosystem Services, Human Impact, and Sustainable Growth",12th,English/Hindi
13593,Economics,Introduction to Environmental Economics,,LEC 14: Ecological Footprint-I,https://www.youtube.com/watch?v=QkfC3R3wHpg,"Module 3: Ecosystem Services, Human Impact, and Sustainable Growth",12th,English/Hindi
13594,Economics,Introduction to Environmental Economics,,LEC 15: Ecological Footprint-II,https://www.youtube.com/watch?v=2UoryWj9DRg,"Module 3: Ecosystem Services, Human Impact, and Sustainable Growth",12th,English/Hindi
13595,Economics,Introduction to Environmental Economics,,LEC 16: Poverty and Environmental Linkages-I,https://www.youtube.com/watch?v=6aZYHm8zCuA,Module 4: Environmental Valuation and Economic Analysis,12th,English/Hindi
