Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
14334,Economics,Urban Economics 101,9hrs 3min,The Demand for Cities,https://www.youtube.com/watch?v=IGk3MIgTx4Y,Module 1: Introduction to Urban Economics,12th,English/Hindi
14335,Economics,Urban Economics 101,,The Supply of Urban Space,https://www.youtube.com/watch?v=OOB4fp-IEHQ,Module 1: Introduction to Urban Economics,12th,English/Hindi
14336,Economics,Urban Economics 101,,The Congruence of Supply and Demand,https://www.youtube.com/watch?v=TEBCDZEageg,Module 1: Introduction to Urban Economics,12th,English/Hindi
14337,Economics,Urban Economics 101,,Unpacking the Demand for Housing,https://www.youtube.com/watch?v=giDBrKFWW18,Module 1: Introduction to Urban Economics,12th,English/Hindi
14338,Economics,Urban Economics 101,,Agglomeration Economies & Supply and Demand,https://www.youtube.com/watch?v=OW7giFX0VyE,Module 2: Urban Growth & Agglomeration,12th,English/Hindi
14339,Economics,Urban Economics 101,,Congestion Externalities and City Size,https://www.youtube.com/watch?v=umdo7fDfC5Y,Module 2: Urban Growth & Agglomeration,12th,English/Hindi
14340,Economics,Urban Economics 101,,Agglomeration Economies and Urban Instability,https://www.youtube.com/watch?v=df-mLpKSvc8,Module 2: Urban Growth & Agglomeration,12th,English/Hindi
14341,Economics,Urban Economics 101,,The Welfare Consequences of City Bigness,https://www.youtube.com/watch?v=1Q3QY_C_lx0,Module 3: Urban Challenges & Welfare,12th,English/Hindi
14342,Economics,Urban Economics 101,,Dynamics and Durable Housing,https://www.youtube.com/watch?v=eVm3o-GOWWA,Module 3: Urban Challenges & Welfare,12th,English/Hindi
14343,Economics,Urban Economics 101,,The Spatial Equilibrium Concept,https://www.youtube.com/watch?v=_Gjyi54frIc,Module 3: Urban Challenges & Welfare,12th,English/Hindi
14344,Economics,Urban Economics 101,,Urbanization and Openness,https://www.youtube.com/watch?v=03jb95BkcZI,Module 4: Urban Dynamics & Spatial Equilibrium,12th,English/Hindi
14345,Economics,Urban Economics 101,,The Within-City Equilibrium Model,https://www.youtube.com/watch?v=QrwgRehzh-I,Module 4: Urban Dynamics & Spatial Equilibrium,12th,English/Hindi
14346,Economics,Urban Economics 101,,Density Within the City,https://www.youtube.com/watch?v=l707k8Gj_Wo,Module 5: Intra-City Models & Applications,12th,English/Hindi
14347,Economics,Urban Economics 101,,Race and Tipping Models,https://www.youtube.com/watch?v=4c9JQbySRxg,Module 5: Intra-City Models & Applications,12th,English/Hindi
14348,Economics,Urban Economics 101,,The Imperial City Model,https://www.youtube.com/watch?v=oV71YXVBFxo,Module 5: Intra-City Models & Applications,12th,English/Hindi
14349,Economics,Urban Economics 101,,The Economics of Crime and Riots,https://www.youtube.com/watch?v=6BT2HdFzqog,Module 5: Intra-City Models & Applications,12th,English/Hindi
