Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
14294,Economics,ECO 305: Money and Banking,69hrs 9min,Money and Banking: Lecture 1 - Money and the Economy,https://www.youtube.com/watch?v=etsCGT542AI,Module 1: Introduction to Money and Banking,12th,English/Hindi
14295,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 2 - Functions of Money 1,https://www.youtube.com/watch?v=HIpCqjhDpx8,Module 1: Introduction to Money and Banking,12th,English/Hindi
14296,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 3 - Functions of Money 2,https://www.youtube.com/watch?v=h6B2IiHx7gg,Module 1: Introduction to Money and Banking,12th,English/Hindi
14297,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 4 - Evolution of the Payments System 1,https://www.youtube.com/watch?v=_WiaRXwkI9k,Module 1: Introduction to Money and Banking,12th,English/Hindi
14298,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 5 - Evolution of the Payments System 2,https://www.youtube.com/watch?v=ovSRdHO8uqk,Module 2: Time Value of Money & Financial Markets,12th,English/Hindi
14299,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 6 - Interest Rates and Present Value 1,https://www.youtube.com/watch?v=7aTrK2Vecv0,Module 2: Time Value of Money & Financial Markets,12th,English/Hindi
14300,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 7 - Interest Rates and Present Value 2,https://www.youtube.com/watch?v=bN6SR2L3EAY,Module 2: Time Value of Money & Financial Markets,12th,English/Hindi
14301,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 8 - Bonds,https://www.youtube.com/watch?v=G1gNiHZjeJc,Module 2: Time Value of Money & Financial Markets,12th,English/Hindi
14302,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 9 - Interest Rate Risk,https://www.youtube.com/watch?v=PTbWpLXMcvY,Module 3: Loanable Funds & Interest Rate Dynamics,12th,English/Hindi
14303,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 10 - Interest Rates (Yield),https://www.youtube.com/watch?v=6Wd4loY_EEU,Module 3: Loanable Funds & Interest Rate Dynamics,12th,English/Hindi
14304,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 11 - The Loanable Funds Model 1,https://www.youtube.com/watch?v=fmk5jOfZRQU,Module 3: Loanable Funds & Interest Rate Dynamics,12th,English/Hindi
14305,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 12 - The Loanable Funds Model 2,https://www.youtube.com/watch?v=hDAQEABx08M,Module 3: Loanable Funds & Interest Rate Dynamics,12th,English/Hindi
14306,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 13 - The Loanable Funds Model 3,https://www.youtube.com/watch?v=3FxprgO4ZFU,Module 4: The Role and Structure of Banks,12th,English/Hindi
14307,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 14 - The Loanable Funds Model 4,https://www.youtube.com/watch?v=z6zdTSnIX9g,Module 4: The Role and Structure of Banks,12th,English/Hindi
14308,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 15 - Interest Rate Differentials 1,https://www.youtube.com/watch?v=wb8Xlnmiyng,Module 4: The Role and Structure of Banks,12th,English/Hindi
14309,Economics,ECO 305: Money and Banking,,Money and Banking: Lecture 16 - Interest Rate Differentials 2,https://www.youtube.com/watch?v=_jMOIRFdYr4,Module 4: The Role and Structure of Banks,12th,English/Hindi
