Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
6740,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-13_Landuse Transportation Planning | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=W2z7K-U3AW0,Module 4: Urban Transit Systems,4
6741,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-14_Zoning | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=F-rH6KdiB9Q,Module 4: Urban Transit Systems,4
6742,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-15_Origin & Destination Survey (O&D Survey) | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=M3NQez3rCt4,Module 5: Land Use and Transportation Planning,5
6743,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-16_Various surveys to Collect Data | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=8HKw-kcolFg,Module 5: Land Use and Transportation Planning,5
6744,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-17_Surveys & Inventory of Existing Conditions | Urban Transportation Planning | Civil Engg.,https://www.youtube.com/watch?v=ajEYTQBisiw,Module 5: Land Use and Transportation Planning,5
6745,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-18_Sampling and Survey Data Checks | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=2LszBbGBLUE,Module 6: Data Collection and Analysis,6
6746,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-19_Travel Demand Forecasting Trip Generation | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=46AR_cDmrw0,Module 6: Data Collection and Analysis,6
6747,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-20_Trip Generation-Linear Regression Analysis | Urban Transportation Planning |Civil Engineering,https://www.youtube.com/watch?v=McASiAf8w2k,Module 6: Data Collection and Analysis,6
6748,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-21_Multiple Linear Regression & Category Analysis | Urban Transportation Planning | Civil Engg.,https://www.youtube.com/watch?v=9HgEqX1-bns,Module 6: Data Collection and Analysis,6
6749,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-22_Example - Multiple Linear Regression Analysis | Urban Transportation Planning | Civil Engg.,https://www.youtube.com/watch?v=EoVE10nnskY,Module 7: Trip Generation Modeling,7
6750,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-23_Example - Linear Regression  on Zonal Basis | Urban Transportation Planning | Civil Engg.,https://www.youtube.com/watch?v=18TL516-OeE,Module 7: Trip Generation Modeling,7
6751,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-24_Trip Distribution | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=q9BaHFcM-Q0,Module 7: Trip Generation Modeling,7
6752,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-25_Uniform & Average Growth Factor Method | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=oHtTgGlbXsM,Module 7: Trip Generation Modeling,7
6753,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-26_Detroit Method | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=UM0BsaKXbCU,Module 8: Trip Distribution Modeling,8
6754,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-27_Fratar Method | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=T-4S8Y7kXJ8,Module 8: Trip Distribution Modeling,8
6755,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-28_Furness Method | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=8noSJYbCyc0,Module 8: Trip Distribution Modeling,8
6756,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-29_Gravity Model | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=QARrzmpJAxw,Module 8: Trip Distribution Modeling,8
6757,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-30_Example - Gravity Model | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=KkpO2RjnWF4,Module 9: Modal Split and Route Assignment,9
6758,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-31_Opportunity Model and Desire Line Diagram| Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=hq4A8XQC3q8,Module 9: Modal Split and Route Assignment,9
6759,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-32_Modal Split Analysis | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=NVMXzENdNqE,Module 9: Modal Split and Route Assignment,9
6760,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-33_Basic Approaches of Modal Split Analysis | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=N41fduE7Z2U,Module 9: Modal Split and Route Assignment,9
6761,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-34_Example - Modal Split analysis-01 | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=4cbY-ZOThZY,Module 10: Transportation Planning Applications,10
6762,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-35_Example - Modal Split analysis-02 | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=-pM5ayD7TwM,Module 10: Transportation Planning Applications,10
6763,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-36_Route Assignment | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=v6lsWMHh17o,Module 10: Transportation Planning Applications,10
6764,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-37_Methods of Route Assignment | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=-oyjahXhfl4,Module 10: Transportation Planning Applications,10
6765,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-38_Transit Routing | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=a4nWFGmG9DI,Module 10: Transportation Planning Applications,10
6766,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-39_Corridor Identification & Screen Line Analysis | Urban Transportation Planning | Civil Engg.,https://www.youtube.com/watch?v=rajjEic93uE,Module 10: Transportation Planning Applications,10
6767,Urban Planning,Sem-6_Urban Transportation Planning (UTP),,Lec-40_Urban Goods Movement | Urban Transportation Planning | Civil Engineering,https://www.youtube.com/watch?v=bqZ5SB9dfF0,Module 10: Transportation Planning Applications,10
