Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
3512,Marine Engineering,Naval Architecture & Marine Engineering,40hrs 5min,Naval Arch 01 - Ship Geometry,https://www.youtube.com/watch?v=Iml-lynj3bM,Module 1: Introduction to Ship Geometry,1,12th,English/Hindi
3513,Marine Engineering,Naval Architecture & Marine Engineering,,Example 1 Calculating GM,https://www.youtube.com/watch?v=3IqlXhwZTcY,Module 1: Ship Stability Fundamentals,1,12th,English/Hindi
3514,Marine Engineering,Naval Architecture & Marine Engineering,,Metacenter Definition | Fluid Mechanics,https://www.youtube.com/watch?v=QUgXf2Rj2YQ,Module 1: Hydrostatic Calculations,1,12th,English/Hindi
3515,Marine Engineering,Naval Architecture & Marine Engineering,,Example 2 Free Surface Correction,https://www.youtube.com/watch?v=WTIg6P90WfM,Module 1: Free Surface Effects,1,12th,English/Hindi
3516,Marine Engineering,Naval Architecture & Marine Engineering,,Hull Types and Characteristics,https://www.youtube.com/watch?v=Ip5FDBjgdj0,Module 2: Hull Form and Design,2,12th,English/Hindi
3517,Marine Engineering,Naval Architecture & Marine Engineering,,Basic Boat Design Principles,https://www.youtube.com/watch?v=ZhEnZlCPeuU,Module 2: Hull Types and Characteristics,2,12th,English/Hindi
3518,Marine Engineering,Naval Architecture & Marine Engineering,,Displacement vs  Planing Hulls,https://www.youtube.com/watch?v=i65mI8jA96w,Module 2: Basic Boat Design Principles,2,12th,English/Hindi
3519,Marine Engineering,Naval Architecture & Marine Engineering,,Catamaran vs Monohull - A comprehensive review from owners of both,https://www.youtube.com/watch?v=oSCSmI830yg,Module 3: Catamaran vs Monohull,3,12th,English/Hindi
