Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
11258,Statistics,DATA MINING (DM),26hrs 17min,"#1 Introduction To Data Mining, Types Of Data |DM|",https://www.youtube.com/watch?v=xEmrFePGjEg
11259,Statistics,DATA MINING (DM),,#2 Data Mining Functionalities |DM|,https://www.youtube.com/watch?v=YCBMSg9Ogx8
11260,Statistics,DATA MINING (DM),,#3 Interestingness Of Patterns - What are Interesting Patterns |DM|,https://www.youtube.com/watch?v=NntemRFHvBg
11261,Statistics,DATA MINING (DM),,#4 Classification Of Data Mining Systems |DM|,https://www.youtube.com/watch?v=pqDrdxeWvP8
11262,Statistics,DATA MINING (DM),,#5 Data Mining Task Primitives |DM|,https://www.youtube.com/watch?v=JUkIBWFc3A0
11263,Statistics,DATA MINING (DM),,#6 Integration Of Data Mining System with A Database or Data Warehouse |DM|,https://www.youtube.com/watch?v=dMSgXyw2i7o
11264,Statistics,DATA MINING (DM),,#7 Major Issues In Data Mining |DM|,https://www.youtube.com/watch?v=M6UszNda4nM
11265,Statistics,DATA MINING (DM),,#8 Data Preprocessing In Data Mining - 4 Steps |DM|,https://www.youtube.com/watch?v=j0tqUBhs-Nc
11266,Statistics,DATA MINING (DM),,"#9 Frequent Patterns - Example, Market Basket Analysis |DM|",https://www.youtube.com/watch?v=Pxgqb53s5tQ
11267,Statistics,DATA MINING (DM),,#10 Mining Methods - APRIORI algorithm with Example |DM|,https://www.youtube.com/watch?v=CcaRfwlHyNw
11268,Statistics,DATA MINING (DM),,#11 Mining Methods - FP Growth algorithm with Example |DM|,https://www.youtube.com/watch?v=pG7KQMyY85Y
11269,Statistics,DATA MINING (DM),,#12 Mining Various Kinds Of Association Rules |DM|,https://www.youtube.com/watch?v=c9ph3S-bymQ
11270,Statistics,DATA MINING (DM),,#13 Correlation Analysis - Pearson's Correlation Coefficient |DM|,https://www.youtube.com/watch?v=Dy9urawfXos
11271,Statistics,DATA MINING (DM),,#14 Constraint Based Association Mining |DM|,https://www.youtube.com/watch?v=wmzpgKeI8QI
11272,Statistics,DATA MINING (DM),,#15 Graph Pattern Mining in Data Mining |DM|,https://www.youtube.com/watch?v=4M4e1zBGKCA
11273,Statistics,DATA MINING (DM),,#16 Sequential Pattern Mining ( SPM ) |DM|,https://www.youtube.com/watch?v=vWuVbQ_NKcY
11274,Statistics,DATA MINING (DM),,"#17 Classification & Prediction - Example, Steps |DM|",https://www.youtube.com/watch?v=erm7qdVCEgU
11275,Statistics,DATA MINING (DM),,#18 Decision Tree Induction - with Example |DM|,https://www.youtube.com/watch?v=mb3N4_pYtqE
11276,Statistics,DATA MINING (DM),,"#19 Bayesian Classification - Bayes Theorem, Naive Bayes Classifier |DM|",https://www.youtube.com/watch?v=2gee-fRGrZU
11277,Statistics,DATA MINING (DM),,#20 Rule Based Classifier with Example |DM|,https://www.youtube.com/watch?v=dMGvPY9iJDc
11278,Statistics,DATA MINING (DM),,#21 Lazy Learners In Data Mining - KNN Algorithm |DM|,https://www.youtube.com/watch?v=EZ8e-Y6hYfw
11279,Statistics,DATA MINING (DM),,"#22 Cluster Analysis - Properties, Categories Of Methods |DM|",https://www.youtube.com/watch?v=tSXCVvBmOQU
11280,Statistics,DATA MINING (DM),,#23 Types Of Data In Cluster Analysis |DM|,https://www.youtube.com/watch?v=tROVurcMqKY
11281,Statistics,DATA MINING (DM),,#24 Partitioning Clustering - K Means Algorithm |DM|,https://www.youtube.com/watch?v=190xjQHVdrE
11282,Statistics,DATA MINING (DM),,#25 Hierarchical Clustering - Agglomerative & Divisive Algorithm |DM|,https://www.youtube.com/watch?v=wl2_3DVOfKc
11283,Statistics,DATA MINING (DM),,#26 Density Based Clustering - DBSCAN Algorithm |DM|,https://www.youtube.com/watch?v=81-ATJW-EGI
11284,Statistics,DATA MINING (DM),,#27 Grid Based Clustering - STING Algorithm |DM|,https://www.youtube.com/watch?v=y4UcRLj5DPA
11285,Statistics,DATA MINING (DM),,"28 Outlier Analysis, Types, Outlier Detection & Techniques |DM|",https://www.youtube.com/watch?v=aSwQjBS-Osg
