Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
13004,Education,Become an Instructional Designer,97hrs 10min,How to Become an Instructional Designer in 2024,https://www.youtube.com/watch?v=eaLCPR-_M5U,Module 1: Is Instructional Design Right for You?,12th,English/Hindi
13005,Education,Become an Instructional Designer,,Is Instructional Design Right for You?,https://www.youtube.com/watch?v=xQfvnc0bzm0,Module 1: What is Instructional Design?,12th,English/Hindi
13006,Education,Become an Instructional Designer,,The ADDIE Model of Instructional Design,https://www.youtube.com/watch?v=JB6aDdq3HTI,Module 1: How to Become an Instructional Designer in 2024,12th,English/Hindi
13007,Education,Become an Instructional Designer,,Gagne's Nine Events of Instruction,https://www.youtube.com/watch?v=-31fCUQ2htU,Module 1: How to Become an Instructional Designer (Abbreviated Approach),12th,English/Hindi
13008,Education,Become an Instructional Designer,,The Kirkpatrick Model of Training Evaluation,https://www.youtube.com/watch?v=7ThFfgocqrc,Module 2: Foundational Instructional Design Models and Theories,12th,English/Hindi
13009,Education,Become an Instructional Designer,,Action Mapping for Instructional Designers,https://www.youtube.com/watch?v=b12Xe_Fg-yk,Module 2: The ADDIE Model of Instructional Design,12th,English/Hindi
13010,Education,Become an Instructional Designer,,How to Write Learning Objectives with Blooms Taxonomy,https://www.youtube.com/watch?v=QXGOjzcQdhQ,Module 2: Gagne's Nine Events of Instruction,12th,English/Hindi
13011,Education,Become an Instructional Designer,,Mayer's Principles of Multimedia Learning,https://www.youtube.com/watch?v=d9WpfWriY7A,Module 2: The Kirkpatrick Model of Training Evaluation,12th,English/Hindi
13012,Education,Become an Instructional Designer,,How to Learn Articulate Storyline 360,https://www.youtube.com/watch?v=KkKBrQ6H5Ek,Module 3: Essential Skills for Instructional Designers,12th,English/Hindi
13013,Education,Become an Instructional Designer,,How to Create an Instructional Design Portfolio,https://www.youtube.com/watch?v=p-tBgyt3mBg,Module 3: Action Mapping for Instructional Designers,12th,English/Hindi
