Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
13045,Education,Multicultural Education Final Playlist,9hrs 9min,Two of a Kind: Under One Sky,https://www.youtube.com/watch?v=732wFGV7q64,Module 1: Celebrating Our Differences,12th,English/Hindi
13046,Education,Multicultural Education Final Playlist,,Pieces of a Quilt,https://www.youtube.com/watch?v=safFBHorkM8,Module 1: Celebrating Our Differences,12th,English/Hindi
13047,Education,Multicultural Education Final Playlist,,Unity Song MV,https://www.youtube.com/watch?v=7qJqr5LKRFw,Module 1: Celebrating Our Differences,12th,English/Hindi
13048,Education,Multicultural Education Final Playlist,,Wonderful - Celebrate Diversity!,https://www.youtube.com/watch?v=xT_2U1u5-bY,Module 2: Embracing Diversity,12th,English/Hindi
13049,Education,Multicultural Education Final Playlist,,Sesame Street - Skin,https://www.youtube.com/watch?v=0oQcGAa6M2w,Module 2: Embracing Diversity,12th,English/Hindi
13050,Education,Multicultural Education Final Playlist,,"Sesame Street, please count us in, too.",https://www.youtube.com/watch?v=KzCDnlvzu1k,Module 2: Embracing Diversity,12th,English/Hindi
13051,Education,Multicultural Education Final Playlist,,Sesame Street: We All Sing the Same Song,https://www.youtube.com/watch?v=MYXJlfcfFKU,Module 2: Embracing Diversity,12th,English/Hindi
13052,Education,Multicultural Education Final Playlist,,"Lanny Sherwin's ""Everyone Is Different""",https://www.youtube.com/watch?v=-QSLlEt_LJY,Module 3: Recognizing Our Shared Humanity,12th,English/Hindi
13053,Education,Multicultural Education Final Playlist,,Everyone Belongs,https://www.youtube.com/watch?v=nJ1QEE_RXP8,Module 3: Recognizing Our Shared Humanity,12th,English/Hindi
13054,Education,Multicultural Education Final Playlist,,Differentiation Music Video,https://www.youtube.com/watch?v=Nr1lLrzy_eI,Module 3: Recognizing Our Shared Humanity,12th,English/Hindi
13055,Education,Multicultural Education Final Playlist,,"Sesame Street: Will.i.am Sings ""What I Am""",https://www.youtube.com/watch?v=cyVzjoj96vs,Module 3: Recognizing Our Shared Humanity,12th,English/Hindi
13056,Education,Multicultural Education Final Playlist,,We've Got the Whole World in Our Hands | Nursery Rhymes | Classic | Little Fox | Songs for Kids,https://www.youtube.com/watch?v=f-pzPwgR_u0,Module 4: The Power of Music in Multicultural Education,12th,English/Hindi
