Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
13217,Education,Learning Theories,33hrs 19min,Pavlov Theory of Classical Conditioning | B.Ed. | M.Ed. | UGC NET | Inculcate Learning | By Ravina,https://www.youtube.com/watch?v=mMoErEtc0CA,Module 1: Behaviorist Theories of Learning,12th,English/Hindi
13218,Education,Learning Theories,,Skinner Theory of Operant Conditioning | Learning Theories | B.Ed. | M.Ed. | UGC NET | By Ravina,https://www.youtube.com/watch?v=YkDDuk0ReUY,Module 1: Behaviorist Theories of Learning,12th,English/Hindi
13219,Education,Learning Theories,,Thorndike Trial and Error Theory | Theory of Learning | Laws of Learning | Inculcate Learning,https://www.youtube.com/watch?v=C_cwFmu2KPU,Module 1: Behaviorist Theories of Learning,12th,English/Hindi
13220,Education,Learning Theories,,Kurt Lewin Field Theory | UGC NET Education | All Teaching Exams | In Detail | Inculcate Learning,https://www.youtube.com/watch?v=yO6i7kRUTOU,Module 2: Cognitive Theories of Learning,12th,English/Hindi
13221,Education,Learning Theories,,Insight Learning Theory by Kohler | B.Ed. | M.Ed. | UGC NET Education | Inculcate Learning | Ravina,https://www.youtube.com/watch?v=faWZ_Gr2kWA,Module 2: Cognitive Theories of Learning,12th,English/Hindi
13222,Education,Learning Theories,,Kolb Experiential Learning Theory | Learning Theories | In Detail | Inculcate Learning | Ravina,https://www.youtube.com/watch?v=1d3KfjY6gpw,Module 2: Cognitive Theories of Learning,12th,English/Hindi
13223,Education,Learning Theories,,Robert M. Gagne Learning Theory | B.Ed. | M.Ed. | UGC NET | Inculcate Learning | By Ravina,https://www.youtube.com/watch?v=-3z1lDHFhZQ,Module 3: Social and Experiential Learning Theories,12th,English/Hindi
13224,Education,Learning Theories,,Social Learning Theory- Albert Bandura | UGC NET Education | All Teaching Exams| Inculcate Learning,https://www.youtube.com/watch?v=IE8NK9EdolI,Module 3: Social and Experiential Learning Theories,12th,English/Hindi
13225,Education,Learning Theories,,Tolman's Sign Learning Theory | UGC NET Education | All Teaching Exams | Detail | Inculcate Learning,https://www.youtube.com/watch?v=y9NHfu0SSG0,Module 4: Other Important Learning Theories,12th,English/Hindi
13226,Education,Learning Theories,,Ausubel's Meaningful Verbal Learning/Subsumption Theory | TETs/B.Ed./M.Ed./UGC NET Education| Ravina,https://www.youtube.com/watch?v=P9MhZ8V8h5E,Module 4: Other Important Learning Theories,12th,English/Hindi
13227,Education,Learning Theories,,Hull's Reinforcement Theory & Drive Reduction Model | Theory of Learning & Motivation Model | Ravina,https://www.youtube.com/watch?v=xru40QfQ9Nk,Module 4: Other Important Learning Theories,12th,English/Hindi
