Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
6282,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,7hrs 20min,"innovation meaning, innovation and entrepreneurship, innovation meaning in hindi, entrepreneur",https://www.youtube.com/watch?v=kkvO2Ad5jPg,Module 1: Introduction to Innovation and Entrepreneurship,1,12th,English/Hindi
6283,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Difference between innovation and creativity, Innovation and entrepreneurship, aktu mba notes",https://www.youtube.com/watch?v=ntVpWK7iyIo,Module 1: Introduction to Innovation and Entrepreneurship,1,12th,English/Hindi
6284,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Innovation Types, types of innovation, innovation and entrepreneurship, radical, disruptive, mba bba",https://www.youtube.com/watch?v=mvpSjDXSwHc,Module 1: Introduction to Innovation and Entrepreneurship,1,12th,English/Hindi
6285,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Business Model Innovation, business model innovation example, Innovation and Entrepreneurship, mba",https://www.youtube.com/watch?v=rcGcpd03Bjk,Module 1: Introduction to Innovation and Entrepreneurship,1,12th,English/Hindi
6286,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Service Innovation, Meaning, examples, service innovation types, innovation and entrepreneurship",https://www.youtube.com/watch?v=y9H6fA807gs,Module 2: Understanding Innovation,2,12th,English/Hindi
6287,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Design led Innovation, Design-led innovation examples, innovation and entrepreneurship, aktu mba",https://www.youtube.com/watch?v=WNp5KXTY0tE,Module 2: Understanding Innovation,2,12th,English/Hindi
6288,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Co Creation and Open Innovation, Cocreation, Open Innovation, Innovation and Entrepreneurship",https://www.youtube.com/watch?v=7dy9dgejsMA,Module 2: Understanding Innovation,2,12th,English/Hindi
6289,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"sources of Innovation, Drucker 7 sources of innovation, innovation and entrepreneurship, dwivedi",https://www.youtube.com/watch?v=DczOOt8SWBA,Module 3: Types and Models of Innovation,3,12th,English/Hindi
6290,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Creative Destruction in innovation, Meaning, Example, Innovation and Entrepreneurship, guidance",https://www.youtube.com/watch?v=mqMKIZfQNO4,Module 3: Types and Models of Innovation,3,12th,English/Hindi
6291,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"entrepreneur, entrepreneurship, function, characteristics, barrier, innovation and entrepreneurship",https://www.youtube.com/watch?v=_C2LlvX9s5w,Module 3: Types and Models of Innovation,3,12th,English/Hindi
6292,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,Functions of an Entrepreneur | Entrepreneurship Development | Innovation and Entrepreneurship,https://www.youtube.com/watch?v=Rr8oRuZI79I,Module 3: Types and Models of Innovation,3,12th,English/Hindi
6293,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Type of Entrepreneur, Entrepreneurship Development, Innovation and entrepreneurship, entrepreneurs",https://www.youtube.com/watch?v=tkGadEmSKZc,Module 4: Business Model Innovation and Service Innovation,4,12th,English/Hindi
6294,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"women entrepreneur, social and rural Entrepreneurship Development, Innovation and entrepreneurship",https://www.youtube.com/watch?v=LspR6URaK7Q,Module 4: Business Model Innovation and Service Innovation,4,12th,English/Hindi
6295,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,Sources of Finance | Financing the New Venture | Innovation and Entrepreneurship | Entrepreneurship,https://www.youtube.com/watch?v=58nG5-X_lJI,Module 4: Business Model Innovation and Service Innovation,4,12th,English/Hindi
6296,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"New Micro, Small & Medium Enterprises Classification, MSMED Act 2006, Entrepreneurship Development",https://www.youtube.com/watch?v=6AKnadu2KPo,Module 5: Design Led and Open Innovation,5,12th,English/Hindi
6297,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Role of agencies assisting entrepreneurship,DICs, SSIs, NSICs, EDII, NIESBUD, NEDB, Entrepreneurship",https://www.youtube.com/watch?v=9jgG87O6vq0,Module 5: Design Led and Open Innovation,5,12th,English/Hindi
6298,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"New initiatives taken by government to promote entrepreneurship, Innovation and entrepreneurship",https://www.youtube.com/watch?v=qNAaRGXuadE,Module 5: Design Led and Open Innovation,5,12th,English/Hindi
6299,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Idea Generation - Sources and Methods, Sources of idea generation, Innovation and entrepreneurship",https://www.youtube.com/watch?v=hIb_CxhvG_Q,Module 6: Sources and Creative Destruction in Innovation,6,12th,English/Hindi
6300,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Developing a business plan, elements, feasibility analysis, innovation and entrepreneurship, dwivedi",https://www.youtube.com/watch?v=Cn7IkXDe2xg,Module 6: Sources and Creative Destruction in Innovation,6,12th,English/Hindi
6301,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Venture Capital, Angel Investing, Crowdfunding, Angel Investor, Innovation and Entrepreneurship",https://www.youtube.com/watch?v=CMyqgbJwR4I,Module 6: Sources and Creative Destruction in Innovation,6,12th,English/Hindi
6302,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Business Plan, Meaning, Content, Need, Innovation and entrepreneurship, Entrepreneurship Development",https://www.youtube.com/watch?v=QpHHslY1a20,Module 7: Introduction to Entrepreneurship,7,12th,English/Hindi
6303,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"preparation of business plan, Guidelines to prepare Business Plan, innovation and entrepreneurship",https://www.youtube.com/watch?v=12u7Bui7n9g,Module 7: Introduction to Entrepreneurship,7,12th,English/Hindi
6304,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Market Assessment, Need & Dimensions of Market Assessment, Innovation and Entrepreneurship, ED",https://www.youtube.com/watch?v=-nxer2XB--g,Module 7: Introduction to Entrepreneurship,7,12th,English/Hindi
6305,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Launching a new venture, Forms of business ownership, IPO, Exit, Innovation and entrepreneurship",https://www.youtube.com/watch?v=7soaurr5wFI,Module 7: Introduction to Entrepreneurship,7,12th,English/Hindi
6306,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"Forms of business ownership, form of ownership, Innovation and Entrepreneurship, aktu mba lectures",https://www.youtube.com/watch?v=Y4lTQOSPSw0,Module 8: Types and Functions of Entrepreneurs,8,12th,English/Hindi
6307,Business Administration,Innovation and Entrepreneurship - Dwivedi Guidance,,"revival, exit and end to a venture, Innovation and Entrepreneurship, aktu mba lectures",https://www.youtube.com/watch?v=AqoJF9nBc6g,Module 8: Types and Functions of Entrepreneurs,8,12th,English/Hindi
