Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
13096,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,66hrs 16min,Research Methodology | Method | Process | Full Course | Introduction | Part-1 | BBA | B.Com | MBA |,https://www.youtube.com/watch?v=jyv9paQDYy0,Module 1: Introduction to Research Methodology,1,12th,English/Hindi
13097,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Research Methodology | Research | Meaning | Types Of Research | Research Process | Part-2 |,https://www.youtube.com/watch?v=5RsVY3-2GTI,Module 1: Introduction to Research Methodology,1,12th,English/Hindi
13098,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Research Process | Research Methodology | Research | Meaning | Types Of Research | Part-3,https://www.youtube.com/watch?v=tGFIT6NAxmw,Module 1: Introduction to Research Methodology,1,12th,English/Hindi
13099,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Sample Design | Research Methodology | Research | Meaning | Types Of Research | Part-4 | BBA | B.Com,https://www.youtube.com/watch?v=SC48AiEyFAo,Module 1: Introduction to Research Methodology,1,12th,English/Hindi
13100,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Criteria Of Good Research | Problem In Research |  Research Methodology | Part-5 | BBA | B.Com,https://www.youtube.com/watch?v=2QeRkhnVJpM,Module 2: Research Meaning & Types,2,12th,English/Hindi
13101,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Research Problem Formulation | Meaning | Need | Technique | Research Methodology | Part-6 |BBA B.Com,https://www.youtube.com/watch?v=G-VOor1xU_0,Module 2: Research Meaning & Types,2,12th,English/Hindi
13102,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Research Design | Meaning | Need | Types | Research Methodology | Part-7 | BBA | B.Com | MBA | M.Com,https://www.youtube.com/watch?v=vf7iJ9CSn1Q,Module 2: Research Meaning & Types,2,12th,English/Hindi
13103,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Research Design | Meaning | Need | Types | Research Methodology | Part-8 | BBA | B.Com | MBA | M.Com,https://www.youtube.com/watch?v=cTDoChWiwG8,Module 3: Research Process,3,12th,English/Hindi
13104,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Sample Design | Meaning | Need | Steps | Research Methodology | Part-9 | BBA | B.Com | MBA | M.Com,https://www.youtube.com/watch?v=cqRbNpuuzeI,Module 3: Research Process,3,12th,English/Hindi
13105,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Sample Design | Census Survey | Sample Survey | Research Methodology | Part-10 | BBA | B.Com | MBA |,https://www.youtube.com/watch?v=oJC5WSz0QB0,Module 4: Sample Design,4,12th,English/Hindi
13106,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Measurement In Research | Nominal | Ordinal | Interval | Ratio Scale | Research Methodology |Part-11,https://www.youtube.com/watch?v=MSXLgQHypVU,Module 4: Sample Design,4,12th,English/Hindi
13107,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Measurement In Research | Sources Of Error | Good Scale - Features | Research Methodology | Part-12,https://www.youtube.com/watch?v=zZWHo8omEOg,Module 5: Good Research Criteria & Problem Identification,5,12th,English/Hindi
13108,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Data Collection | Methods Of Data Collection | Primary & Secondary Data | Research Methodology | 13,https://www.youtube.com/watch?v=GmmO6T-2Dfg,Module 5: Good Research Criteria & Problem Identification,5,12th,English/Hindi
13109,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Data Collection | Methods Of Data Collection | Primary & Secondary Data | Research Methodology | 14,https://www.youtube.com/watch?v=cHmXWe29d-M,Module 6: Research Problem Formulation,6,12th,English/Hindi
13110,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Data Preparation | Editing | Coding | Classification | Tabulation | Graph | Research Methodology |15,https://www.youtube.com/watch?v=AVrb4nDljgA,Module 6: Research Problem Formulation,6,12th,English/Hindi
13111,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Data Interpretation | Meaning | Significance | Technique | Precaution | Research Methodology | Pt 16,https://www.youtube.com/watch?v=3yrHfMOx9jg,Module 7: Research Design,7,12th,English/Hindi
13112,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Report Writing | Significance | Steps in Report Writing | Layout Of Report | Research Methodology,https://www.youtube.com/watch?v=fZ7r_cMfRRw,Module 7: Research Design,7,12th,English/Hindi
13113,Public Administration,Research Methodology | Full Course | BBA | B.Com | MBA | Phd Entrance | Ugc Net,,Report Writing | Significance | Steps in Report Writing | Layout Of Report | Research Methodology 18,https://www.youtube.com/watch?v=Mb6VaB_3WHA,Module 8: Data Collection & Preparation,8,12th,English/Hindi
