Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
6588,Information Systems,E-Commerce and M-Commerce Lectures,27hrs 2min,"L1: E-Commerce Introduction, Definition | Process of e-commerce | ECMC Lectures in Hindi",https://www.youtube.com/watch?v=-7PljEN-NIo,Module 1: Introduction to E-Commerce,1,12th,English/Hindi
6589,Information Systems,E-Commerce and M-Commerce Lectures,,L2: Driving forces for E-Commerce | E Commerce and M Commerce(ECMC) Lectures in Hindi,https://www.youtube.com/watch?v=sRHvONf9Rhk,Module 1: Driving Forces & Components of E-Commerce,1,12th,English/Hindi
6590,Information Systems,E-Commerce and M-Commerce Lectures,,"L3: Components of E-Commerce | Institutions, Process and Networks | E Commerce M Commerce Lectures",https://www.youtube.com/watch?v=9MT5u1n-_TU,"Module 1: Advantages, Disadvantages & Types of E-Commerce",1,12th,English/Hindi
6591,Information Systems,E-Commerce and M-Commerce Lectures,,"L4: Advantages/Disadvantages of E-Commerce | Categories, Features | E Commerce M Commerce Lectures",https://www.youtube.com/watch?v=6XlH8kPdfI4,Module 1: Important Questions & Answers on E-Commerce,1,12th,English/Hindi
6592,Information Systems,E-Commerce and M-Commerce Lectures,,"L5: Types of E-Commerce | B2C, B2B, C2B, C2C, Peer to Peer with Examples | E Commerce M Commerce",https://www.youtube.com/watch?v=Y70XM9nzHe0,Module 2: Electronic Payment Methods & Security Issues,2,12th,English/Hindi
6593,Information Systems,E-Commerce and M-Commerce Lectures,,L6: Important Questions Answers on E-Commerce | E Commerce M Commerce Lectures Hindi,https://www.youtube.com/watch?v=rfI-kArjoDE,Module 2: Secure Payment Systems,2,12th,English/Hindi
6594,Information Systems,E-Commerce and M-Commerce Lectures,,L12: Electronic Payment Methods | Conventional Payment Modes Problems | E-Commerce Security Issues,https://www.youtube.com/watch?v=TdepRoO4_O0,Module 2: Firewall in E-Commerce,2,12th,English/Hindi
6595,Information Systems,E-Commerce and M-Commerce Lectures,,"L13: Secure Payment System | SET, Online Commerce environment, Benefits | E Commerce M Commerce",https://www.youtube.com/watch?v=QtCrftCOrPA,Module 2: Digital Payment Systems,2,12th,English/Hindi
6596,Information Systems,E-Commerce and M-Commerce Lectures,,L19: Firewall | Types of Firewall in E Commerce | E Commerce M Commerce Lectures in Hindi,https://www.youtube.com/watch?v=LLWAlerODSk,Module 3: Electronic Data Interchange (EDI),3,12th,English/Hindi
6597,Information Systems,E-Commerce and M-Commerce Lectures,,"L20: Digital Payment System | Digital Currencies, Digicash, Cyber Cash, Ecash and Smart Cards | ECMC",https://www.youtube.com/watch?v=lP0dIqaP-yM,Module 3: Online Shopping and Selling Techniques,3,12th,English/Hindi
6598,Information Systems,E-Commerce and M-Commerce Lectures,,"L21: Electronic Data Interchange(EDI) | Layered Architecture, Applications, EDI Over Internet | ECMC",https://www.youtube.com/watch?v=kkZ6cACqfAo,Module 4: Introduction to Supply Chain Management (SCM),4,12th,English/Hindi
6599,Information Systems,E-Commerce and M-Commerce Lectures,,L22: Online Shopping and Selling Techniques | Benefits | E Commerce M Commerce Lectures in Hindi,https://www.youtube.com/watch?v=sxiFvNqjLTY,Module 4: Components & Models of SCM,4,12th,English/Hindi
6600,Information Systems,E-Commerce and M-Commerce Lectures,,L23: Supply Chain Management Introduction | Problems Addressed by SCM | SCM Features | ECMC Course,https://www.youtube.com/watch?v=0svNm7Ov57I,Module 4: Measuring SCM Performance & Advantages,4,12th,English/Hindi
6601,Information Systems,E-Commerce and M-Commerce Lectures,,L24: Supply Chain Management Components | Supply Chain Models | E Commerce M Commerce Lectures Hindi,https://www.youtube.com/watch?v=4UoZHVnErRM,Module 5: Introduction to E-Procurement,5,12th,English/Hindi
6602,Information Systems,E-Commerce and M-Commerce Lectures,,L25: Measuring Supply chain’s performance | Advantages of E-Commerce integrated SCM | ECMC Lectures,https://www.youtube.com/watch?v=zTZaC44a2ig,"Module 5: E-Procurement Drivers, Benefits & Barriers",5,12th,English/Hindi
6603,Information Systems,E-Commerce and M-Commerce Lectures,,"L26: E-Procurement | Key Activities, Types of Procurement | Online Procurement Participants | ECMC",https://www.youtube.com/watch?v=lTpG8skREdM,"Module 5: Estimating E-Procurement Cost, Risks, & Impacts",5,12th,English/Hindi
6604,Information Systems,E-Commerce and M-Commerce Lectures,,"L27: E-Procurement Drivers, Benefits | Barriers to e-procurement |  E Commerce M Commerce Lectures",https://www.youtube.com/watch?v=IK0cUfV_780,Module 5: Implementing E-Procurement & its Future,5,12th,English/Hindi
6605,Information Systems,E-Commerce and M-Commerce Lectures,,L28: Estimating E-Procurement Cost | Risk and Impacts of E-Procurement | E Commerce M Commerce,https://www.youtube.com/watch?v=naqVLF3PuZ8,Module 6: Introduction to Customer Relationship Management (CRM),6,12th,English/Hindi
6606,Information Systems,E-Commerce and M-Commerce Lectures,,L29: Implementing E-Procurement | Future of E-Procurement | E Commerce M Commerce Lectures in Hindi,https://www.youtube.com/watch?v=H8YdeUjYHss,Module 6: Introduction & Benefits of eCRM,6,12th,English/Hindi
6607,Information Systems,E-Commerce and M-Commerce Lectures,,"L30: Customer Relationship Management(CRM) | Introduction, Life Cycle | Marketing Applications",https://www.youtube.com/watch?v=focpNZljIto,Module 6: Customer Acquisition Management & CRM,6,12th,English/Hindi
6608,Information Systems,E-Commerce and M-Commerce Lectures,,L31: e CRM Introduction | Benefits | Conversion Marketing | E Commerce M Commerce Lectures in Hindi,https://www.youtube.com/watch?v=jixm_ZtZguo,Module 6: Customer Retention Management & CRM,6,12th,English/Hindi
6609,Information Systems,E-Commerce and M-Commerce Lectures,,L32: Customer Acquisition Management | CRM | E Commerce M Commerce Lectures in Hindi,https://www.youtube.com/watch?v=8X9c61b85AI,Module 7: Introduction to M-Commerce,7,12th,English/Hindi
