Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
5093,Physical Education,Biomechanics,0hrs 347min,Biomechanics | Introduction | Prof. Varadhan | NPTEL | IIT MADRAS |,https://www.youtube.com/watch?v=fCqKhggM120,Module 1: Introduction to Biomechanics,1,12th,English/Hindi
5094,Physical Education,Biomechanics,,"Introduction to forces - Resolving forces, principle of transmissibility",https://www.youtube.com/watch?v=YXuGB2Fd4Eg,Module 1: Introduction to Biomechanics,1,12th,English/Hindi
5095,Physical Education,Biomechanics,,Statics FBD and EOE,https://www.youtube.com/watch?v=I4PUK8zOVos,Module 1: Introduction to Biomechanics,1,12th,English/Hindi
5096,Physical Education,Biomechanics,,Example problems on FBD and EOE,https://www.youtube.com/watch?v=FyOAtifgmzA,Module 1: Introduction to Biomechanics,1,12th,English/Hindi
5097,Physical Education,Biomechanics,,Machines and mechanical advantage,https://www.youtube.com/watch?v=04IBzpduF_c,Module 2: Statics and Machines,2,12th,English/Hindi
5098,Physical Education,Biomechanics,,Levers and types of levers,https://www.youtube.com/watch?v=LphlKH95LR4,Module 2: Statics and Machines,2,12th,English/Hindi
5099,Physical Education,Biomechanics,,Insertion point and torque,https://www.youtube.com/watch?v=UTdFcWfs1oQ,Module 2: Statics and Machines,2,12th,English/Hindi
5100,Physical Education,Biomechanics,,Practics problem 1,https://www.youtube.com/watch?v=HJjr2aRd7qg,Module 2: Statics and Machines,2,12th,English/Hindi
5101,Physical Education,Biomechanics,,Practics problem 2,https://www.youtube.com/watch?v=tt9c13Kx8l8,Module 3: Muscle Mechanics,3,12th,English/Hindi
5102,Physical Education,Biomechanics,,Practice problem 1,https://www.youtube.com/watch?v=JmSPajBILJk,Module 3: Muscle Mechanics,3,12th,English/Hindi
5103,Physical Education,Biomechanics,,Practice problem 2,https://www.youtube.com/watch?v=cYRVQ_3x_Ds,Module 3: Muscle Mechanics,3,12th,English/Hindi
5104,Physical Education,Biomechanics,,Key terminologies,https://www.youtube.com/watch?v=-LtzbsAgMiw,Module 3: Muscle Mechanics,3,12th,English/Hindi
5105,Physical Education,Biomechanics,,Anatomical planes and axis,https://www.youtube.com/watch?v=j1BbFCXhteU,Module 3: Muscle Mechanics,3,12th,English/Hindi
5106,Physical Education,Biomechanics,,Muscle fibers- Pennation angle,https://www.youtube.com/watch?v=rDoqQa1G3bE,Module 4: Anatomical Planes and Movements,4,12th,English/Hindi
5107,Physical Education,Biomechanics,,Excitation contraction coupling,https://www.youtube.com/watch?v=qndS2x410eU,Module 4: Anatomical Planes and Movements,4,12th,English/Hindi
5108,Physical Education,Biomechanics,,More on pennation angle,https://www.youtube.com/watch?v=NDf-CSc3S6k,Module 4: Anatomical Planes and Movements,4,12th,English/Hindi
5109,Physical Education,Biomechanics,,Muscles - Muscle fascicles,https://www.youtube.com/watch?v=2xaf24V2RjM,Module 4: Anatomical Planes and Movements,4,12th,English/Hindi
5110,Physical Education,Biomechanics,,Transverse plane movements,https://www.youtube.com/watch?v=tErA_Gcg838,Module 4: Anatomical Planes and Movements,4,12th,English/Hindi
5111,Physical Education,Biomechanics,,Coronal plane movements,https://www.youtube.com/watch?v=RaLjB1DB-Co,Module 4: Anatomical Planes and Movements,4,12th,English/Hindi
5112,Physical Education,Biomechanics,,Sagittal plane movements,https://www.youtube.com/watch?v=dVCB1RSzU30,Module 5: The Shoulder Complex,5,12th,English/Hindi
5113,Physical Education,Biomechanics,,Sliding filament theory,https://www.youtube.com/watch?v=9EWsf67nSmk,Module 5: The Shoulder Complex,5,12th,English/Hindi
5114,Physical Education,Biomechanics,,Force length relationship,https://www.youtube.com/watch?v=wZmF5T46oAs,Module 5: The Shoulder Complex,5,12th,English/Hindi
5115,Physical Education,Biomechanics,,Shoulder joints and muscles,https://www.youtube.com/watch?v=lErh2ZgdKqY,Module 6: The Elbow and Wrist,6,12th,English/Hindi
5116,Physical Education,Biomechanics,,Shoulder problem 1,https://www.youtube.com/watch?v=8V_YEas8rFA,Module 6: The Elbow and Wrist,6,12th,English/Hindi
5117,Physical Education,Biomechanics,,Shoulder problem 2,https://www.youtube.com/watch?v=fYcFbP1UULA,Module 6: The Elbow and Wrist,6,12th,English/Hindi
5118,Physical Education,Biomechanics,,Elbow theory,https://www.youtube.com/watch?v=7Vodl6yJ070,Module 6: The Elbow and Wrist,6,12th,English/Hindi
5119,Physical Education,Biomechanics,,Elbow problem 1,https://www.youtube.com/watch?v=lVVL60TF0gY,Module 7: The Spine and Hip,7,12th,English/Hindi
5120,Physical Education,Biomechanics,,Elbow problem 2,https://www.youtube.com/watch?v=LaJyIR63Pac,Module 7: The Spine and Hip,7,12th,English/Hindi
5121,Physical Education,Biomechanics,,Wrist theory,https://www.youtube.com/watch?v=dNxDvCjFHlE,Module 7: The Spine and Hip,7,12th,English/Hindi
5122,Physical Education,Biomechanics,,Finger theory,https://www.youtube.com/watch?v=57IbPK8aQDc,Module 8: The Ankle and Knee,8,12th,English/Hindi
5123,Physical Education,Biomechanics,,Finger muscles,https://www.youtube.com/watch?v=L-6SBwj7dQo,Module 8: The Ankle and Knee,8,12th,English/Hindi
5124,Physical Education,Biomechanics,,Spine anatomy and movements,https://www.youtube.com/watch?v=k8TThcN49OU,Module 8: The Ankle and Knee,8,12th,English/Hindi
5125,Physical Education,Biomechanics,,Spine muscles,https://www.youtube.com/watch?v=Tbc9PrYkkJs,Module 9: Kinematics and Movement Analysis,9,12th,English/Hindi
5126,Physical Education,Biomechanics,,Spine problem,https://www.youtube.com/watch?v=z9v9v9zcOGc,Module 9: Kinematics and Movement Analysis,9,12th,English/Hindi
5127,Physical Education,Biomechanics,,Elbow problem 3,https://www.youtube.com/watch?v=OfNAuF9babI,Module 9: Kinematics and Movement Analysis,9,12th,English/Hindi
5128,Physical Education,Biomechanics,,Hip anatomy and movements,https://www.youtube.com/watch?v=4h2wosQ16lE,Module 9: Kinematics and Movement Analysis,9,12th,English/Hindi
5129,Physical Education,Biomechanics,,Hip muscles,https://www.youtube.com/watch?v=-_PQ0Gq-PKk,Module 9: Kinematics and Movement Analysis,9,12th,English/Hindi
5130,Physical Education,Biomechanics,,Hip problem,https://www.youtube.com/watch?v=TkYasuCOKNo,Module 10: Bone Mechanics,10,12th,English/Hindi
5131,Physical Education,Biomechanics,,Ankle problem,https://www.youtube.com/watch?v=LNPrprcxPT4,Module 10: Bone Mechanics,10,12th,English/Hindi
5132,Physical Education,Biomechanics,,Ankle muscles,https://www.youtube.com/watch?v=6DSYHDaKkI0,Module 10: Bone Mechanics,10,12th,English/Hindi
5133,Physical Education,Biomechanics,,Ankle anatomy and movements,https://www.youtube.com/watch?v=uLaAky6xuME,Module 10: Bone Mechanics,10,12th,English/Hindi
5134,Physical Education,Biomechanics,,Knee problem,https://www.youtube.com/watch?v=E8G6WZXjvkE,Module 10: Bone Mechanics,10,12th,English/Hindi
5135,Physical Education,Biomechanics,,Knee muscles,https://www.youtube.com/watch?v=tjEKPSftdYE,Module 10: Bone Mechanics,10,12th,English/Hindi
5136,Physical Education,Biomechanics,,Knee anatomy and movements,https://www.youtube.com/watch?v=vN_mUXC_TmI,Module 11: Viscoelasticity,11,12th,English/Hindi
5137,Physical Education,Biomechanics,,Grasping- reaching- chains,https://www.youtube.com/watch?v=rYInPRi__lM,Module 11: Viscoelasticity,11,12th,English/Hindi
5138,Physical Education,Biomechanics,,"D.O.F mobility, open/closed chain",https://www.youtube.com/watch?v=KyqUHJNyp3Y,Module 11: Viscoelasticity,11,12th,English/Hindi
5139,Physical Education,Biomechanics,,Forward kinematics and workspace,https://www.youtube.com/watch?v=pd4mNLiXYuY,Module 11: Viscoelasticity,11,12th,English/Hindi
5140,Physical Education,Biomechanics,,2R inverse kinematics,https://www.youtube.com/watch?v=Ma2EC_5W5J8,Module 12: Connective Tissues,12,12th,English/Hindi
5141,Physical Education,Biomechanics,,3R kinematics forward and inverse,https://www.youtube.com/watch?v=lEaFqk7R1rU,Module 12: Connective Tissues,12,12th,English/Hindi
5142,Physical Education,Biomechanics,,D-H parameters,https://www.youtube.com/watch?v=daR9U1LxDZk,Module 12: Connective Tissues,12,12th,English/Hindi
5143,Physical Education,Biomechanics,,Velocity and jacobian,https://www.youtube.com/watch?v=od0relMBj7M,Module 12: Connective Tissues,12,12th,English/Hindi
5144,Physical Education,Biomechanics,,3R velocity,https://www.youtube.com/watch?v=RG91OX95wUo,Module 13: Enslaving and Intertendinous Forces,13,12th,English/Hindi
5145,Physical Education,Biomechanics,,Grasping- reaching- chains,https://www.youtube.com/watch?v=1QaVaszE9MU,Module 13: Enslaving and Intertendinous Forces,13,12th,English/Hindi
5146,Physical Education,Biomechanics,,Velocity and jacobian,https://www.youtube.com/watch?v=UrKWTE5YSDI,Module 13: Enslaving and Intertendinous Forces,13,12th,English/Hindi
5147,Physical Education,Biomechanics,,Tissues and types of tissues,https://www.youtube.com/watch?v=YH4ajfuQSIM,Module 13: Enslaving and Intertendinous Forces,13,12th,English/Hindi
5148,Physical Education,Biomechanics,,Bone microstructure and cells,https://www.youtube.com/watch?v=nWSRBj-uwKk,Module 13: Enslaving and Intertendinous Forces,13,12th,English/Hindi
5149,Physical Education,Biomechanics,,Properties of bones,https://www.youtube.com/watch?v=s89ZWNyft3Q,Module 13: Enslaving and Intertendinous Forces,13,12th,English/Hindi
5150,Physical Education,Biomechanics,,Wolffs Law and Hookean behavior,https://www.youtube.com/watch?v=6NTX-5iNlmc,Module 14: Wrist Posture and Finger Interdependence,14,12th,English/Hindi
5151,Physical Education,Biomechanics,,Elastic properties and stress strain relations,https://www.youtube.com/watch?v=qZRFTIXADp4,Module 14: Wrist Posture and Finger Interdependence,14,12th,English/Hindi
5152,Physical Education,Biomechanics,,Stress strain curve and mechanical properties of biological materials,https://www.youtube.com/watch?v=3sl0Wuk-H1w,Module 14: Wrist Posture and Finger Interdependence,14,12th,English/Hindi
5153,Physical Education,Biomechanics,,Bending of Bones,https://www.youtube.com/watch?v=EqULi6K7UZ8,Module 14: Wrist Posture and Finger Interdependence,14,12th,English/Hindi
5154,Physical Education,Biomechanics,,Tissues and types of tissues,https://www.youtube.com/watch?v=fdaOZ2S94wY,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5155,Physical Education,Biomechanics,,Bone microstructure and cells,https://www.youtube.com/watch?v=978iyHcH1uI,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5156,Physical Education,Biomechanics,,Properties of bones,https://www.youtube.com/watch?v=QHSa7K3MgKE,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5157,Physical Education,Biomechanics,,Viscolelastic modelling,https://www.youtube.com/watch?v=0dQwjgJB0a4,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5158,Physical Education,Biomechanics,,Maxwell Model,https://www.youtube.com/watch?v=-4L6Oe6kK2g,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5159,Physical Education,Biomechanics,,Voight Model,https://www.youtube.com/watch?v=SjlI3AAEaGE,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5160,Physical Education,Biomechanics,,Kelvin model,https://www.youtube.com/watch?v=HVlrVpsV5EA,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5161,Physical Education,Biomechanics,,Viscoelasticity in bones,https://www.youtube.com/watch?v=zLBYgL-x4eE,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5162,Physical Education,Biomechanics,,Tissues and its constituents,https://www.youtube.com/watch?v=aDWWzRYbG08,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5163,Physical Education,Biomechanics,,Enslaving - Intertendinuos force transfer and motor units,https://www.youtube.com/watch?v=6AfHGdI1YBA,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5164,Physical Education,Biomechanics,,"Gliding resistance, tendon wrapping and friction forces",https://www.youtube.com/watch?v=5k-vZQdPzwM,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5165,Physical Education,Biomechanics,,"Cartilages, ligaments and tendons",https://www.youtube.com/watch?v=TKqW1brz33o,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5166,Physical Education,Biomechanics,,Stress strain relations in tendons,https://www.youtube.com/watch?v=SHQg9qIMMYs,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5167,Physical Education,Biomechanics,,Tendon forces and factors affecting tendon property,https://www.youtube.com/watch?v=FlIfFn242BI,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5168,Physical Education,Biomechanics,,Enslaving effects in finger force production -2,https://www.youtube.com/watch?v=4-plL2YGsGQ,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5169,Physical Education,Biomechanics,,Wrist posture and finger interdependence -1,https://www.youtube.com/watch?v=x7b20sLcZ9I,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5170,Physical Education,Biomechanics,,Wrist posture and finger interdependence -2,https://www.youtube.com/watch?v=2rGL-kSLUiM,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5171,Physical Education,Biomechanics,,Wrist posture and finger interdependence -3,https://www.youtube.com/watch?v=mHR9qFpesKc,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5172,Physical Education,Biomechanics,,Introduction to enslavement,https://www.youtube.com/watch?v=yBTY53GlyEA,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5173,Physical Education,Biomechanics,,Enslaving effects in finger force production -1,https://www.youtube.com/watch?v=xe6MVSzRLZs,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5174,Physical Education,Biomechanics,,Measurement of orientation in 3D space - Devices,https://www.youtube.com/watch?v=cWPk-8BFuZk,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5175,Physical Education,Biomechanics,,Rotation matrices in 2D and 3D,https://www.youtube.com/watch?v=ot48wUpr3uM,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
5176,Physical Education,Biomechanics,,Animating using rotation matrices- Matlab Examples,https://www.youtube.com/watch?v=ScXRX-J2zsw,Module 15: 3D Orientation and Rotation Matrices,15,12th,English/Hindi
