Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
5020,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",0hrs 1716min,Chapter 1 Day 1 AnatomicalTerms,https://www.youtube.com/watch?v=RhoPuTY9f_8,Module 1: Introduction to Kinesiology,1,12th,English/Hindi
5021,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,"Foundations of Kinesiology Ch 1, Part 2",https://www.youtube.com/watch?v=txsFQletDgY,Module 1: Introduction to Kinesiology,1,12th,English/Hindi
5022,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,Foundation of Kinesiology Ch1 Part 3,https://www.youtube.com/watch?v=VV44W-m8Z_c,Module 1: Introduction to Kinesiology,1,12th,English/Hindi
5023,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,"Foundations of Kinesiology Chapter 1, Part 4 Joints",https://www.youtube.com/watch?v=n1sKOVzEbVQ,Module 1: Introduction to Kinesiology,1,12th,English/Hindi
5024,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,Foundations of Kines Chapter 1 Part  5: Movements,https://www.youtube.com/watch?v=EcOhoY0WPac,Module 2: Structural Kinesiology - The Upper Body,2,12th,English/Hindi
5025,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,Structural Kinesiology Chapter 2 P1,https://www.youtube.com/watch?v=ngiAo4OY3UE,Module 2: Structural Kinesiology - The Upper Body,2,12th,English/Hindi
5026,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,"Structural Kinesiology Chapter 2, P2",https://www.youtube.com/watch?v=FSS1Ki339Dk,Module 2: Structural Kinesiology - The Upper Body,2,12th,English/Hindi
5027,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,Structural Kinesiology Ch 2 P4,https://www.youtube.com/watch?v=NkZQyaRfGzM,Module 2: Structural Kinesiology - The Upper Body,2,12th,English/Hindi
5028,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,Structural Kinesiology Chapter 2 P5,https://www.youtube.com/watch?v=em_7SD-o-Is,Module 3: Structural Kinesiology - The Upper Body,3,12th,English/Hindi
5029,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,Structural Kinesiology Chapter 2 P6,https://www.youtube.com/watch?v=Uyx0V6SBVDk,Module 3: Structural Kinesiology - The Upper Body,3,12th,English/Hindi
5030,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,"Structural Kinesiology Ch3, p1",https://www.youtube.com/watch?v=-9ZttwWX3S0,Module 3: Structural Kinesiology - The Upper Body,3,12th,English/Hindi
5031,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,"Structural Kinesiology Chapter 3, P2",https://www.youtube.com/watch?v=5Yd6GMbINn8,Module 4: Structural Kinesiology - The Upper Body,4,12th,English/Hindi
5032,Physical Education,"Movement Anatomy Lessons, Kinesiology, CSUF",,"Structural Kinesiology Chapter 2, P3",https://www.youtube.com/watch?v=hqeVTiusRkI,Module 4: Structural Kinesiology - The Upper Body,4,12th,English/Hindi
