Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
5306,Renewable Energy,Renewable Energy Resources (KOE-074),8hrs 18min,Renewable Energy Resources in Hindi L0 The Subject,https://www.youtube.com/watch?v=yNiEJzFrqjE,Module 1: Introduction to Renewable Energy Resources,1,12th,English/Hindi
5307,Renewable Energy,Renewable Energy Resources (KOE-074),,Lecture U1L1_Introduction_Renewable Energy Resources (ROE-086) in Hindi_Syllabus of AKTU Lucknow,https://www.youtube.com/watch?v=fuyIrSeZ5-k,Module 1: Introduction to Renewable Energy Resources,1,12th,English/Hindi
5308,Renewable Energy,Renewable Energy Resources (KOE-074),,Lecture U1L2_Classification_Renewable Energy Resources (KOE-074) in Hindi_Syllabus of AKTU Lucknow,https://www.youtube.com/watch?v=PbuOfAZw9_I,Module 1: Introduction to Renewable Energy Resources,1,12th,English/Hindi
5309,Renewable Energy,Renewable Energy Resources (KOE-074),,Lecture U1L3_Classification of Conventional Sources_RER (KOE-074) in Hindi_Syllabus of AKTU Lucknow,https://www.youtube.com/watch?v=MqQWfMIXM4A,Module 1: Introduction to Renewable Energy Resources,1,12th,English/Hindi
5310,Renewable Energy,Renewable Energy Resources (KOE-074),,Lecture U1L4_Classification of Non-Conventional Sources_RER (ROE-086) in Hindi_Syllabus of AKTU Lko,https://www.youtube.com/watch?v=-w_ALp4HMQ8,Module 2: Classification of Energy Resources,2,12th,English/Hindi
5311,Renewable Energy,Renewable Energy Resources (KOE-074),,Lecture U1L5_Direct Energy Conservation_RER (ROE-086) in Hindi_Syllabus of AKTU Lko,https://www.youtube.com/watch?v=3yjQwh76I9c,Module 2: Classification of Energy Resources,2,12th,English/Hindi
5312,Renewable Energy,Renewable Energy Resources (KOE-074),,Lecture U1L6_Importance of NCER and Energy Scenario at Glance_RER(ROE-086) in Hindi_Syllabus of AKTU,https://www.youtube.com/watch?v=hN8psCIBM6I,Module 2: Classification of Energy Resources,2,12th,English/Hindi
5313,Renewable Energy,Renewable Energy Resources (KOE-074),,Lecture U1L7_ Solar Cell Fundamental_RER (ROE-086) in Hindi_Syllabus of AKTU Lucknow,https://www.youtube.com/watch?v=GfimjAHsfkk,Module 2: Classification of Energy Resources,2,12th,English/Hindi
5314,Renewable Energy,Renewable Energy Resources (KOE-074),,Lecture U1L8_Solar Cell Materials and Type_ Renewable Energy (ROE-086) in Hindi_Syllabus of AKTU Lko,https://www.youtube.com/watch?v=-51d-ojy3Rw,Module 3: Energy Conservation and Solar Cell Fundamentals,3,12th,English/Hindi
5315,Renewable Energy,Renewable Energy Resources (KOE-074),,Lecture U1L9_Solar Power Plants_ Renewable Energy (ROE-086) in Hindi_Syllabus of AKTU Lko,https://www.youtube.com/watch?v=eSnd7xwZ61c,Module 3: Energy Conservation and Solar Cell Fundamentals,3,12th,English/Hindi
5316,Renewable Energy,Renewable Energy Resources (KOE-074),,U2 L1 Solar Radiation,https://www.youtube.com/watch?v=5tiGnEtsFXs,Module 3: Energy Conservation and Solar Cell Fundamentals,3,12th,English/Hindi
5317,Renewable Energy,Renewable Energy Resources (KOE-074),,U2 L2 1 Flat Plate Collector I,https://www.youtube.com/watch?v=atwUg5SM1dc,Module 4: Solar Cell Technology and Solar Power Plants,4,12th,English/Hindi
5318,Renewable Energy,Renewable Energy Resources (KOE-074),,U2 L2 2 Flat Plate Collector II,https://www.youtube.com/watch?v=lNIX-wMGCDA,Module 4: Solar Cell Technology and Solar Power Plants,4,12th,English/Hindi
5319,Renewable Energy,Renewable Energy Resources (KOE-074),,U2 L3 Focusing of  Collector,https://www.youtube.com/watch?v=c3bj3oN9DGU,Module 4: Solar Cell Technology and Solar Power Plants,4,12th,English/Hindi
5320,Renewable Energy,Renewable Energy Resources (KOE-074),,U2 L4 Solar Thermal Power Plant,https://www.youtube.com/watch?v=Ui1DRQMeTHY,Module 5: Solar Radiation and Flat Plate Collectors,5,12th,English/Hindi
5321,Renewable Energy,Renewable Energy Resources (KOE-074),,U2 L5 1 Solar Thermal Power Systems I,https://www.youtube.com/watch?v=mUoAwH7n6MA,Module 5: Solar Radiation and Flat Plate Collectors,5,12th,English/Hindi
5322,Renewable Energy,Renewable Energy Resources (KOE-074),,U2 L5 2 Solar Thermal Power Systems II,https://www.youtube.com/watch?v=BtmR8y909yI,Module 5: Solar Radiation and Flat Plate Collectors,5,12th,English/Hindi
5323,Renewable Energy,Renewable Energy Resources (KOE-074),,U3 L1 Geothermal Energy   Resources,https://www.youtube.com/watch?v=-57LlVM2roo,Module 6: Focusing Collectors and Solar Thermal Power,6,12th,English/Hindi
5324,Renewable Energy,Renewable Energy Resources (KOE-074),,U3 L2 Thermodynamics of Geothermal,https://www.youtube.com/watch?v=PvEpIYNpkn0,Module 6: Focusing Collectors and Solar Thermal Power,6,12th,English/Hindi
5325,Renewable Energy,Renewable Energy Resources (KOE-074),,U3 L3 Geothermal Environmental Considrations   Applications,https://www.youtube.com/watch?v=-UVN_8671l8,Module 6: Focusing Collectors and Solar Thermal Power,6,12th,English/Hindi
5326,Renewable Energy,Renewable Energy Resources (KOE-074),,U3 L4 MHD Fundamentals,https://www.youtube.com/watch?v=kmwohCK6DHU,Module 7: Solar Thermal Power Systems,7,12th,English/Hindi
5327,Renewable Energy,Renewable Energy Resources (KOE-074),,U3 L5 MHD Systems,https://www.youtube.com/watch?v=Ax-JlEoTn5k,Module 7: Solar Thermal Power Systems,7,12th,English/Hindi
5328,Renewable Energy,Renewable Energy Resources (KOE-074),,U3 L6 Fuel Cells Fundamentals,https://www.youtube.com/watch?v=2R5pZEFcs1U,Module 7: Solar Thermal Power Systems,7,12th,English/Hindi
5329,Renewable Energy,Renewable Energy Resources (KOE-074),,U3 L7 Fuel Cell Types and Features,https://www.youtube.com/watch?v=d0gxA62YQmA,Module 8: Geothermal Energy,8,12th,English/Hindi
