Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
5555,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,11hrs 17min,Smart Grid:  Basics to Advanced Technologies,https://www.youtube.com/watch?v=Q_OdV8m6cqk,Module 1: Introduction to Smart Grid,1,12th,English/Hindi
5556,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Introduction to Smart Grid-I.,https://www.youtube.com/watch?v=fojsAvPjgRs,Module 1: Introduction to Smart Grid,1,12th,English/Hindi
5557,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Architecture of Smart Grid system,https://www.youtube.com/watch?v=tWL87K-qC-0,Module 2: Smart Grid Architecture and Standards,2,12th,English/Hindi
5558,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Standards for Smart Grid system,https://www.youtube.com/watch?v=m-vhrYyQkKs,Module 2: Smart Grid Architecture and Standards,2,12th,English/Hindi
5559,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Elements and Technologies of Smart Grid System-I,https://www.youtube.com/watch?v=9n5-8dogBjU,Module 3: Smart Grid Technologies and Elements I,3,12th,English/Hindi
5560,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Introduction to Smart Grid-II.,https://www.youtube.com/watch?v=CTBlHqw198I,Module 3: Smart Grid Technologies and Elements I,3,12th,English/Hindi
5561,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Elements and Technologies of Smart Grid System-II,https://www.youtube.com/watch?v=q8KnBoKILPA,Module 4: Smart Grid Technologies and Elements II,4,12th,English/Hindi
5562,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Distributed Generation Resources-I,https://www.youtube.com/watch?v=vEFWXyOIYmU,Module 4: Smart Grid Technologies and Elements II,4,12th,English/Hindi
5563,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Distributed Generation Resources- II,https://www.youtube.com/watch?v=_HdWsyi1OLs,Module 5: Distributed Generation Resources,5,12th,English/Hindi
5564,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Distributed Generation Resources- III,https://www.youtube.com/watch?v=pZK38gEwolg,Module 5: Distributed Generation Resources,5,12th,English/Hindi
5565,Renewable Energy,Smart Grid:  Basics to Advanced Technologies,,Distributed Generation Resources- IV,https://www.youtube.com/watch?v=IpMTeCcsFXI,Module 5: Distributed Generation Resources,5,12th,English/Hindi
