Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
3681,Hospitality Management,FUNDAMENTALS OF TOURISM,0hrs 238min,"INTRODUCTION TO TOURISM (DEFINTION, MEANING AND ORIGIN)",https://www.youtube.com/watch?v=9J0y-t0KgEw,Module 1: Introduction to Tourism,1,12th,English/Hindi
3682,Hospitality Management,FUNDAMENTALS OF TOURISM,,HISTORICAL BACKGROUND OF TOURISM,https://www.youtube.com/watch?v=3XTQhvToEi8,Module 1: Introduction to Tourism,1,12th,English/Hindi
3683,Hospitality Management,FUNDAMENTALS OF TOURISM,,COLLEGES OFFERING TOURISM COURSES,https://www.youtube.com/watch?v=a1VRFT5RESw,Module 1: Introduction to Tourism,1,12th,English/Hindi
3684,Hospitality Management,FUNDAMENTALS OF TOURISM,,JOBS IN TOURISM SECTOR,https://www.youtube.com/watch?v=Oei3Jel2BoI,Module 1: Introduction to Tourism,1,12th,English/Hindi
3685,Hospitality Management,FUNDAMENTALS OF TOURISM,,COMPONENTS OF TOURISM (5A's)- PART 1,https://www.youtube.com/watch?v=46JedFgb9kw,Module 2: Components of Tourism,2,12th,English/Hindi
3686,Hospitality Management,FUNDAMENTALS OF TOURISM,,COMPONENTS OF TOURISM (5A's) PART 2,https://www.youtube.com/watch?v=oUK4IfFlanA,Module 2: Components of Tourism,2,12th,English/Hindi
3687,Hospitality Management,FUNDAMENTALS OF TOURISM,,TYPES OF TOURISM- PART 2,https://www.youtube.com/watch?v=LhVKbO6P3Ng,Module 2: Components of Tourism,2,12th,English/Hindi
3688,Hospitality Management,FUNDAMENTALS OF TOURISM,,TYPES OF TOURISM PART 1,https://www.youtube.com/watch?v=dh2_ogUcfOc,Module 3: Types of Tourism,3,12th,English/Hindi
3689,Hospitality Management,FUNDAMENTALS OF TOURISM,,TYPES OF TOURISM PART 1,https://www.youtube.com/watch?v=dh2_ogUcfOc,Module 3: Types of Tourism,3,12th,English/Hindi
3690,Hospitality Management,FUNDAMENTALS OF TOURISM,,TYPES OF TOURISM- PART 3,https://www.youtube.com/watch?v=F1wX5BzMrfY,Module 3: Types of Tourism,3,12th,English/Hindi
3691,Hospitality Management,FUNDAMENTALS OF TOURISM,,TYPES OF TOURISM- PART 3,https://www.youtube.com/watch?v=F1wX5BzMrfY,Module 3: Types of Tourism,3,12th,English/Hindi
3692,Hospitality Management,FUNDAMENTALS OF TOURISM,,TOURISM ORGANISATIONS IN INDIA,https://www.youtube.com/watch?v=SgUSJ1ZseaQ,Module 4: Tourism Organizations,4,12th,English/Hindi
3693,Hospitality Management,FUNDAMENTALS OF TOURISM,,TOURISM ORGANISATIONS IN INDIA,https://www.youtube.com/watch?v=SgUSJ1ZseaQ,Module 4: Tourism Organizations,4,12th,English/Hindi
3694,Hospitality Management,FUNDAMENTALS OF TOURISM,,TOURISM ORGANISATIONS IN INDIA,https://www.youtube.com/watch?v=SgUSJ1ZseaQ,Module 4: Tourism Organizations,4,12th,English/Hindi
3695,Hospitality Management,FUNDAMENTALS OF TOURISM,,GLOBAL TOURISM ORGANISATIONS,https://www.youtube.com/watch?v=CSJtENEfWQU,Module 4: Tourism Organizations,4,12th,English/Hindi
3696,Hospitality Management,FUNDAMENTALS OF TOURISM,,TERMINOLOGIES IN TOURISM,https://www.youtube.com/watch?v=X-neoni0wE8,Module 5: Tourism Concepts & Theories,5,12th,English/Hindi
