Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
3714,Hospitality Management,Hospitality Law,0hrs 167min,Contracts: What is Consideration?,https://www.youtube.com/watch?v=PLStHYD1eCk,Module 1: Introduction to Contracts,1,12th,English/Hindi
3715,Hospitality Management,Hospitality Law,,What are express and implied contracts?,https://www.youtube.com/watch?v=CaJ4Ay1KyMU,Module 1: Introduction to Contracts,1,12th,English/Hindi
3716,Hospitality Management,Hospitality Law,,What are bilateral and unilateral contracts?,https://www.youtube.com/watch?v=ogq9TNe9l_4,Module 1: Introduction to Contracts,1,12th,English/Hindi
3717,Hospitality Management,Hospitality Law,,Common law Vs Statutory Law & Common law Vs Civil law : Differences,https://www.youtube.com/watch?v=iUCepIy2UUI,Module 1: Introduction to Contracts,1,12th,English/Hindi
3718,Hospitality Management,Hospitality Law,,Example of voidable contract,https://www.youtube.com/watch?v=UJv6hhtKaMY,Module 2: Types of Contracts and Legal Systems,2,12th,English/Hindi
3719,Hospitality Management,Hospitality Law,,Difference between Void Vs. Voidable Contract | Nature of Contract | Types of Contract | CA CPT | CS,https://www.youtube.com/watch?v=Z5wT7saLwxw,Module 2: Types of Contracts and Legal Systems,2,12th,English/Hindi
3720,Hospitality Management,Hospitality Law,,What is Unenforceable Contract | Nature of Contract | Types of Contract | CA CPT | CS & CMA,https://www.youtube.com/watch?v=jAEf1Sp_FwY,Module 2: Types of Contracts and Legal Systems,2,12th,English/Hindi
3721,Hospitality Management,Hospitality Law,,Statute of limitations Meaning,https://www.youtube.com/watch?v=LFEuhlQUn08,Module 3: Negligence and Liability,3,12th,English/Hindi
3722,Hospitality Management,Hospitality Law,,What Is Negligence? | LawInfo,https://www.youtube.com/watch?v=ZZGvV5MVkps,Module 3: Negligence and Liability,3,12th,English/Hindi
3723,Hospitality Management,Hospitality Law,,What is contributory negligence?,https://www.youtube.com/watch?v=ipstJuZMCMw,Module 3: Negligence and Liability,3,12th,English/Hindi
3724,Hospitality Management,Hospitality Law,,What is comparative negligence?,https://www.youtube.com/watch?v=-BBnH65BLrU,Module 4: Business Operations and the Law,4,12th,English/Hindi
3725,Hospitality Management,Hospitality Law,,The Difference between a Tort and a Crime,https://www.youtube.com/watch?v=7xmPCnAoED0,Module 4: Business Operations and the Law,4,12th,English/Hindi
3726,Hospitality Management,Hospitality Law,,Enforceable vs Valid Contracts,https://www.youtube.com/watch?v=gSqcz67fGgI,Module 4: Business Operations and the Law,4,12th,English/Hindi
3727,Hospitality Management,Hospitality Law,,Dram Shop Act,https://www.youtube.com/watch?v=v4AFmtyIItE,Module 4: Business Operations and the Law,4,12th,English/Hindi
3728,Hospitality Management,Hospitality Law,,What is a Tip Credit?,https://www.youtube.com/watch?v=z7QKGXQcvno,Module 5: Warranties and Labor Law,5,12th,English/Hindi
3729,Hospitality Management,Hospitality Law,,Express Warranties,https://www.youtube.com/watch?v=fRZb6NAW2mk,Module 5: Warranties and Labor Law,5,12th,English/Hindi
3730,Hospitality Management,Hospitality Law,,Understanding Vehicle Warranties ~ Podcast Episode 25,https://www.youtube.com/watch?v=IDPeTI2zNxY,Module 5: Warranties and Labor Law,5,12th,English/Hindi
3731,Hospitality Management,Hospitality Law,,"What is the difference between an implied or express limited warranty, and a service contract?",https://www.youtube.com/watch?v=zZdfwEx5VJ4,Module 6: Antitrust and Trade Regulation,6,12th,English/Hindi
3732,Hospitality Management,Hospitality Law,,What is the National Labor Relations Act?,https://www.youtube.com/watch?v=TSJw4NQChh0,Module 6: Antitrust and Trade Regulation,6,12th,English/Hindi
3733,Hospitality Management,Hospitality Law,,The NLRB Rule Explained,https://www.youtube.com/watch?v=Xz6bp4NGqgk,Module 6: Antitrust and Trade Regulation,6,12th,English/Hindi
3734,Hospitality Management,Hospitality Law,,What is a Tip Credit?,https://www.youtube.com/watch?v=z7QKGXQcvno,Module 6: Antitrust and Trade Regulation,6,12th,English/Hindi
3735,Hospitality Management,Hospitality Law,,What are express and implied contracts?,https://www.youtube.com/watch?v=CaJ4Ay1KyMU,Module 6: Antitrust and Trade Regulation,6,12th,English/Hindi
3736,Hospitality Management,Hospitality Law,,Clayton Anti-Trust Act,https://www.youtube.com/watch?v=eglTgSjnYjg,Module 6: Antitrust and Trade Regulation,6,12th,English/Hindi
3737,Hospitality Management,Hospitality Law,,A Brief History of the Birth of the Federal Trade Commission,https://www.youtube.com/watch?v=NssfPApe5iQ,Module 6: Antitrust and Trade Regulation,6,12th,English/Hindi
