Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
7590,Physics,Lecture Collection | Classical Mechanics (Fall 2011),222hrs 23min,Classical Mechanics | Lecture 1,https://www.youtube.com/watch?v=ApUFtLCrU90,Module 1: Kinematics & Newton's Laws,1
7591,Physics,Lecture Collection | Classical Mechanics (Fall 2011),,Classical Mechanics | Lecture 2,https://www.youtube.com/watch?v=mYDrufxpW9E,Module 1: Kinematics & Newton's Laws,2
7592,Physics,Lecture Collection | Classical Mechanics (Fall 2011),,Classical Mechanics | Lecture 3,https://www.youtube.com/watch?v=3apIZCpmdls,Module 1: Kinematics & Newton's Laws,3
7593,Physics,Lecture Collection | Classical Mechanics (Fall 2011),,Classical Mechanics | Lecture 4,https://www.youtube.com/watch?v=ojEwHlyty4Q,Module 2: Work & Energy,4
7594,Physics,Lecture Collection | Classical Mechanics (Fall 2011),,Classical Mechanics | Lecture 5,https://www.youtube.com/watch?v=lW9GJ0aiaNc,Module 2: Work & Energy,5
7595,Physics,Lecture Collection | Classical Mechanics (Fall 2011),,Classical Mechanics | Lecture 6,https://www.youtube.com/watch?v=7SiW_x3cUBo,Module 2: Work & Energy,6
7596,Physics,Lecture Collection | Classical Mechanics (Fall 2011),,Classical Mechanics | Lecture 7,https://www.youtube.com/watch?v=lQIbcV6dQzw,Module 3: Conservation Laws & Rotational Motion,7
7597,Physics,Lecture Collection | Classical Mechanics (Fall 2011),,Classical Mechanics | Lecture 8,https://www.youtube.com/watch?v=oePbj7yrzUQ,Module 3: Conservation Laws & Rotational Motion,8
7598,Physics,Lecture Collection | Classical Mechanics (Fall 2011),,Classical Mechanics | Lecture 9,https://www.youtube.com/watch?v=WJn6h-6MMa8,Module 4: Gravitation & Oscillations,9
7599,Physics,Lecture Collection | Classical Mechanics (Fall 2011),,Classical Mechanics | Lecture 10,https://www.youtube.com/watch?v=bn5lKYHenSQ,Module 4: Gravitation & Oscillations,10
