Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
7458,Information Technology,Business Intelligence,23hrs 1min,Business Intelligence Introduction,https://www.youtube.com/watch?v=pi52FfTQtRU,Module 1: Introduction to Business Intelligence
7459,Information Technology,Business Intelligence,,Business Intelligence .Mathematical Modelling Using Excel/Solver Add-In,https://www.youtube.com/watch?v=RwKmLo_eR9s,Module 1: Mathematical Modeling for BI
7460,Information Technology,Business Intelligence,,"Business Intelligence Architecture, Components of BI Architecture.",https://www.youtube.com/watch?v=GV7HkgMj1hk,Module 1: BI Architecture and Components
7461,Information Technology,Business Intelligence,,Business Intelligence Decision Support System. Components Phases and Limitations.,https://www.youtube.com/watch?v=LX3uGnyT-LA,Module 1: Decision Support Systems
7462,Information Technology,Business Intelligence,,Types of Mathematical Models.,https://www.youtube.com/watch?v=A5xJdW7WQUQ,Module 2: Data Mining and Predictive Modeling
7463,Information Technology,Business Intelligence,,"Classes of Models: Predictive, Pattern recognition, optimization and risk analysis models.",https://www.youtube.com/watch?v=gpBzVbnKhJc,Module 2: Classification Techniques in Data Mining
7464,Information Technology,Business Intelligence,,"Data Mining, Application of D.M, CRISP-D.M",https://www.youtube.com/watch?v=lg_Ce7nbzI8,Module 2: Clustering Techniques in Data Mining
7465,Information Technology,Business Intelligence,,Classification & Regression.,https://www.youtube.com/watch?v=c4YOLFrhAgQ,Module 2: Applications of Data Mining
7466,Information Technology,Business Intelligence,,"Classification Algorithms- KNN, Decision Tree, Bayes Theorem",https://www.youtube.com/watch?v=aJw0i2wDoUo,Module 3: Knowledge Management and AI
7467,Information Technology,Business Intelligence,,"Classification Algorithms.- Regression, Artificial Neural Network, SVM.",https://www.youtube.com/watch?v=SgdYV4uKL4A,Module 3: Expert Systems and Knowledge Engineering
7468,Information Technology,Business Intelligence,,Clustering| k-means clustering.,https://www.youtube.com/watch?v=7MRLDU92hPU,Module 3: Advanced AI and Business Intelligence
7469,Information Technology,Business Intelligence,,Hierarchical Clustering.,https://www.youtube.com/watch?v=iofJBkR7LGA,Module 3: Business Intelligence Review
7470,Information Technology,Business Intelligence,,"Marketing Models, Relational Marketing.",https://www.youtube.com/watch?v=6xYZMApayoE,Module 3: Business Intelligence Review
7471,Information Technology,Business Intelligence,,Supply Chain Management. | Revenue Management,https://www.youtube.com/watch?v=asKS1jNZg-E,Module 3: Business Intelligence Review
7472,Information Technology,Business Intelligence,,Knowledge Management Introduction| K.M activities,https://www.youtube.com/watch?v=Xr8hxoIBsQc,Module 3: Business Intelligence Review
7473,Information Technology,Business Intelligence,,Knowledge Management Process and Approaches.,https://www.youtube.com/watch?v=vRPqkKku-58,Module 3: Business Intelligence Review
7474,Information Technology,Business Intelligence,,Artificial Intelligence| Machine learning| Deep learning.| A.I vs Natural Intelligence in Hindi.,https://www.youtube.com/watch?v=4WttbXoYTIE,Module 3: Business Intelligence Review
7475,Information Technology,Business Intelligence,,Expert System in Artificial Intelligence.,https://www.youtube.com/watch?v=v-3RQJMvHus,Module 3: Business Intelligence Review
7476,Information Technology,Business Intelligence,,Knowledge Engineering.,https://www.youtube.com/watch?v=PULn1I6X80o,Module 3: Business Intelligence Review
7477,Information Technology,Business Intelligence,,Knowledge Engineering in First-Order Logic. Example: Electronic circuits.,https://www.youtube.com/watch?v=oocGZmWSXD8,Module 3: Business Intelligence Review
7478,Information Technology,Business Intelligence,,Business Intelligence IMP Questions,https://www.youtube.com/watch?v=pHbKdKOQWcc,Module 3: Business Intelligence Review
