Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
7675,Data Science,Playlist to Big Data Analytics 🔥🔥,20hrs 20min,Introduction to Big Data Analytics 🔥,https://www.youtube.com/watch?v=I_ku0D4uQzQ,Module 1: Introduction to Big Data
7676,Data Science,Playlist to Big Data Analytics 🔥🔥,,5 v's of big data 🔥🔥,https://www.youtube.com/watch?v=ioBHS7A9IxY,Module 1: Introduction to Big Data
7677,Data Science,Playlist to Big Data Analytics 🔥🔥,,Types of Data Under Big data | Structured Unstructured and Semi Structured data,https://www.youtube.com/watch?v=IAU-bXjjvyI,Module 1: Introduction to Big Data
7678,Data Science,Playlist to Big Data Analytics 🔥🔥,,Traditional Data vs Big Data 🔥🔥,https://www.youtube.com/watch?v=UUMGfThF-D0,Module 1: Introduction to Big Data
7679,Data Science,Playlist to Big Data Analytics 🔥🔥,,Big Data Case Study 🔥🔥,https://www.youtube.com/watch?v=d8KvA65Z19A,Module 2: Hadoop Ecosystem
7680,Data Science,Playlist to Big Data Analytics 🔥🔥,,Introduction to Hadoop in Hindi & What is Hadoop in hindi,https://www.youtube.com/watch?v=AtaLA1Yhw3A,Module 2: Hadoop Ecosystem
7681,Data Science,Playlist to Big Data Analytics 🔥🔥,,Features of Hadoop 🔥🔥,https://www.youtube.com/watch?v=IDTGrlaYYEU,Module 2: Hadoop Ecosystem
7682,Data Science,Playlist to Big Data Analytics 🔥🔥,,Hadoop Architecture 🔥🔥,https://www.youtube.com/watch?v=7bJTDRhJp3I,Module 2: Hadoop Ecosystem
7683,Data Science,Playlist to Big Data Analytics 🔥🔥,,HDFS Architecture 🔥🔥,https://www.youtube.com/watch?v=oWefH_4ftUY,Module 3: NoSQL Databases
7684,Data Science,Playlist to Big Data Analytics 🔥🔥,,Hadoop Ecosystem 🔥🔥,https://www.youtube.com/watch?v=ER883J9F4uc,Module 3: NoSQL Databases
7685,Data Science,Playlist to Big Data Analytics 🔥🔥,,Distributed File System 🔥🔥,https://www.youtube.com/watch?v=McTWc6N-pBg,Module 3: NoSQL Databases
7686,Data Science,Playlist to Big Data Analytics 🔥🔥,,What is MapReduce in Hadoop ? 🔥🔥,https://www.youtube.com/watch?v=W9mX04IvFRA,Module 3: NoSQL Databases
7687,Data Science,Playlist to Big Data Analytics 🔥🔥,,What is NoSQL database in Hindi,https://www.youtube.com/watch?v=iAdTs4hVK8E,Module 4: Distance Measures in Big Data
7688,Data Science,Playlist to Big Data Analytics 🔥🔥,,SQL vs NOSQL in Hindi,https://www.youtube.com/watch?v=Oqz6Jp5raCo,Module 4: Distance Measures in Big Data
7689,Data Science,Playlist to Big Data Analytics 🔥🔥,,Features of NoSQL Database,https://www.youtube.com/watch?v=ceKYCxXAYwc,Module 4: Distance Measures in Big Data
7690,Data Science,Playlist to Big Data Analytics 🔥🔥,,Types of NoSQL Databases,https://www.youtube.com/watch?v=pWzbwVtV0c0,Module 4: Distance Measures in Big Data
7691,Data Science,Playlist to Big Data Analytics 🔥🔥,,CAP Theorem 🔥🔥,https://www.youtube.com/watch?v=taArwdC6b7w,Module 5: Clustering and Recommendation Systems
7692,Data Science,Playlist to Big Data Analytics 🔥🔥,,BASE properties of NoSQL database,https://www.youtube.com/watch?v=qrwhdNf51aU,Module 5: Clustering and Recommendation Systems
7693,Data Science,Playlist to Big Data Analytics 🔥🔥,,What is Cassandra in Big Data Analytics in Hindi,https://www.youtube.com/watch?v=eOv5sty-fvQ,Module 5: Clustering and Recommendation Systems
