Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
8098,Data Science,Data Ethics,217hrs 12min,Introduction to Data Ethics - Brent Mittelstadt,https://www.youtube.com/watch?v=qVo9oApl4Rs,Module 1: Introduction to Data Ethics
8099,Data Science,Data Ethics,,Introduction to Data Ethics,https://www.youtube.com/watch?v=l-k_1RQmmVY,Module 1: Introduction to Data Ethics
8100,Data Science,Data Ethics,,Ethics of Big Data - Chrysovalantis Margaritidis,https://www.youtube.com/watch?v=M47yGi44tbI,Module 1: Introduction to Data Ethics
8101,Data Science,Data Ethics,,Big data and ethics,https://www.youtube.com/watch?v=s3Pos-Ry-I4,Module 1: Introduction to Data Ethics
8102,Data Science,Data Ethics,,Ethical Dimensions of Data Science | Data Science Ethics,https://www.youtube.com/watch?v=srDgEWv5DvQ,Module 2: Ethical Considerations in Big Data
8103,Data Science,Data Ethics,,"Daniel O'Leary Lecture: ""Big Data: Privacy and Ethics""",https://www.youtube.com/watch?v=bQLN5hwqaDk,Module 2: Ethical Considerations in Big Data
8104,Data Science,Data Ethics,,"The Good, The Bad, and The Creepy: Why Data Scientists Need to Understand Ethics",https://www.youtube.com/watch?v=AnU0hm7uA_k,Module 2: Ethical Considerations in Big Data
8105,Data Science,Data Ethics,,Data Science: Professional Ethics in Data Science,https://www.youtube.com/watch?v=6BALGpobam0,Module 2: Ethical Considerations in Big Data
8106,Data Science,Data Ethics,,Keynote - Big Data's Ethical Drought - Katharine Jarmul,https://www.youtube.com/watch?v=y55x3XTWiB8,Module 3: Data Science and Ethical Implications
8107,Data Science,Data Ethics,,"Don Howard: Big Data, AI, and Civic Virtue",https://www.youtube.com/watch?v=IqgTGJeJyvs,Module 3: Data Science and Ethical Implications
8108,Data Science,Data Ethics,,Ethics of Data Usage and Security Best Practices,https://www.youtube.com/watch?v=iU4BJNDNMRE,Module 3: Data Science and Ethical Implications
8109,Data Science,Data Ethics,,Data & Ethics - April'18,https://www.youtube.com/watch?v=VIl8YWWD81U,Module 4:  Societal and Philosophical Perspectives on Data Ethics
8110,Data Science,Data Ethics,,"SESSION 1 - Social, Cultural & Ethical Dimensions of ""Big Data""",https://www.youtube.com/watch?v=88P8RFNdh2c,Module 4:  Societal and Philosophical Perspectives on Data Ethics
8111,Data Science,Data Ethics,,"Professor Luciano Floridi: ""Ethics in the Age of Information""",https://www.youtube.com/watch?v=lLH70qkROWQ,Module 4:  Societal and Philosophical Perspectives on Data Ethics
8112,Data Science,Data Ethics,,Ethics & Data Science - Jeff Hammerbacher (DataEDGE 2014 keynote),https://www.youtube.com/watch?v=zCtHQXugrO0,Module 4:  Societal and Philosophical Perspectives on Data Ethics
8113,Data Science,Data Ethics,,"Big Data, Small Patterns, and Huge Ethical Issues - Lecture for BJET Wiley",https://www.youtube.com/watch?v=cl9ljZMO-Cs,Module 5: Advanced Topics in Data Ethics
8114,Data Science,Data Ethics,,"IN3 Research Seminar - Prof. D. Kerckhove: ""The Ethics of Transparency in the era of Big Data""",https://www.youtube.com/watch?v=lhS7V9Sjg3U,Module 5: Advanced Topics in Data Ethics
8115,Data Science,Data Ethics,,Does Consciousness Influence Quantum Mechanics?,https://www.youtube.com/watch?v=CT7SiRiqK-Q,Module 5: Advanced Topics in Data Ethics
8116,Data Science,Data Ethics,,"Peter Adamson - Don't Think For Yourself: Philosophy, Authority, and Belief In Medieval Cultures",https://www.youtube.com/watch?v=XNL7AbfP3Xs,Module 5: Advanced Topics in Data Ethics
