Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
11556,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,48hrs 4min,Job Analysis | Human Resource Management | Part-4 | Job Description | Meaning | BBA | B.Com | MBA,https://www.youtube.com/watch?v=dqaE5s7hQS4,Module 1: Introduction to Job Analysis and Description,12th,English/Hindi
11557,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Job Analysis | Job Description | Job specification | Part-5 | HRM | Meaning | BBA | B.Com | MBA,https://www.youtube.com/watch?v=HzIYfS9jUAc,Module 1: Introduction to Job Analysis and Description,12th,English/Hindi
11558,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Human Resource Planning | Human Resource Management | Part-6 | Meaning | Objective | BBA  B.Com MBA,https://www.youtube.com/watch?v=8rVrsL7u8Gs,Module 1: Introduction to Job Analysis and Description,12th,English/Hindi
11559,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Human Resource Planning | Human Resource Management | Part-7 | Meaning | Objective | BBA  B.Com MBA,https://www.youtube.com/watch?v=kyxXt68EIMw,Module 2: Human Resource Planning,12th,English/Hindi
11560,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Recruitment | Human Resource Management | Part-8 | Meaning | Sources | Objective | BBA | B.Com | MBA,https://www.youtube.com/watch?v=0OUGCS4bPZs,Module 2: Human Resource Planning,12th,English/Hindi
11561,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Recruitment | Human Resource Management | Part-9 | Sources Of Recruitment | BBA | B.Com | MBA,https://www.youtube.com/watch?v=egIHGkq39WY,Module 3: Recruitment and Selection,12th,English/Hindi
11562,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Recruitment | Human Resource Management | Part-10 | Methods Of Recruitment | BBA | B.Com | MBA,https://www.youtube.com/watch?v=_aE_2LJJDOc,Module 3: Recruitment and Selection,12th,English/Hindi
11563,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Selection | Human Resource Management | Part-11 | Meaning | Selection Process | BBA | B.Com | MBA,https://www.youtube.com/watch?v=in1zHCJkFvQ,Module 3: Recruitment and Selection,12th,English/Hindi
11564,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Placement | Induction | Orientation | Human Resource Management | Part-12 | BBA | B.Com | MBA,https://www.youtube.com/watch?v=83tdfS3TVWg,Module 4: Placement and Internal Mobility,12th,English/Hindi
11565,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Internal Mobility | Transfer | Promotion | Human Resource Management | Part-13 | BBA | B.Com | MBA,https://www.youtube.com/watch?v=kVWY3sTeULM,Module 4: Placement and Internal Mobility,12th,English/Hindi
11566,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Promotion | Internal Mobility | Transfer | Human Resource Management | Part-14 | BBA | B.Com | MBA,https://www.youtube.com/watch?v=ZpX5-QoDmn0,Module 5: Employee Separation and Training,12th,English/Hindi
11567,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Employee Separation | Resignation | Retirement | Retrenchment | Lay Off | Part-15| BBA | B.Com | MBA,https://www.youtube.com/watch?v=Ym1WvQB9aak,Module 5: Employee Separation and Training,12th,English/Hindi
11568,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Training | Purpose | Method | Types | Human Resource Management | Part-16 | BBA | B.Com | MBA,https://www.youtube.com/watch?v=LFmWiY1VQJM,Module 5: Employee Separation and Training,12th,English/Hindi
11569,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Training | Philosophy Of Training | Method | Human Resource Management | Part-17 | BBA | B.Com | MBA,https://www.youtube.com/watch?v=sUcZuRYXg7g,Module 5: Employee Separation and Training,12th,English/Hindi
11570,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Training | Types Of Training | Method | Human Resource Management | Part-18 | BBA | B.Com | MBA,https://www.youtube.com/watch?v=VKMvOw_VtNg,Module 5: Employee Separation and Training,12th,English/Hindi
11571,Human Resources,Human Resource Management | Full Course | BBA | B.Com |MBA,,Training | Types Of Training | Method | Human Resource Management | Part-19 | BBA | B.Com | MBA,https://www.youtube.com/watch?v=oh06VX9rZP8,Module 6: Career and Development  Planning,12th,English/Hindi
