Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
4604,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),32hrs 8min,Static characteristics | Electrical Instruments | Lec - 01,https://www.youtube.com/watch?v=HY39LA6H-Lo,Module 1: Introduction to Electrical Instruments
4605,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,Dynamic Characteristics | Error | Electrical Instruments | Lec - 02,https://www.youtube.com/watch?v=lC4xD103E3A,Module 1: Introduction to Electrical Instruments
4606,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,DC Ammeter | Basic Meter |  Electrical Instruments | Lec - 03,https://www.youtube.com/watch?v=KhqSfPC5ReA,Module 1: Introduction to Electrical Instruments
4607,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,Multi-range ammeter | Electrical Instruments ( EIM ) | Lec - 04,https://www.youtube.com/watch?v=d5CldQ9BsJ4,Module 1: Introduction to Electrical Instruments
4608,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,Multi-range ammeter | Aryton shunt | Electrical Instruments ( EIM ) | Lec - 05,https://www.youtube.com/watch?v=W0slhH_1ayI,Module 2: DC Instruments
4609,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,RF ammeter | Thermocouple types | Electrical Instruments ( EIM ) | Lec - 06,https://www.youtube.com/watch?v=MOtDQF8o7OE,Module 2: DC Instruments
4610,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,DC voltmeter | Sensitivity | Electrical Instruments ( EIM ) | Lec - 07,https://www.youtube.com/watch?v=JDoZdJFC-Kc,Module 2: DC Instruments
4611,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,Multi-Range voltmeter | Examples | Electrical Instruments ( EIM ) | Lec - 08,https://www.youtube.com/watch?v=MIjuQ2Bwiz4,Module 2: DC Instruments
4612,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,Solid state voltmeter | Differential voltmeter | Electrical Instruments ( EIM ) | Lec - 09,https://www.youtube.com/watch?v=83nUu0lEDig,Module 3: AC Instruments
4613,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,DC Difference voltmeter | AC voltmeter | Electrical Instruments ( EIM ) | Lec - 10,https://www.youtube.com/watch?v=KKKvLbgn8S8,Module 3: AC Instruments
4614,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,AC voltmeters | Using Rectifiers | Electrical Instruments ( EIM ) | Lec - 11,https://www.youtube.com/watch?v=IR6O-XPsYvc,Module 3: AC Instruments
4615,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,Ohmmeter Series type | Electrical Instruments ( EIM ) | Lec - 12,https://www.youtube.com/watch?v=kCINSjzQ7aU,Module 4: Ohmmeters and Multimeters
4616,Electrical Engineering,EIM ( Electrical Instrument & Measurement ),,Ohmmeter Shunt Type | Electrical Instruments ( EIM ) | Lec - 13,https://www.youtube.com/watch?v=ZpWexfE4oNA,Module 4: Ohmmeters and Multimeters
