Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
3464,Electrical Engineering,Digital Logic (Complete Playlist),11hrs 16min,"Digital Logic Syllabus for GATE, UGCNET, ISRO etc.| Full Playlist for College/University Students",https://www.youtube.com/watch?v=O0gtKDu_cJc,Module 1: Introduction to Digital Logic
3465,Electrical Engineering,Digital Logic (Complete Playlist),,"Properties of various Logic Gates | Commutative, Associative, Idempotent",https://www.youtube.com/watch?v=KkA3j-gdBfw,Module 1: Introduction to Digital Logic
3466,Electrical Engineering,Digital Logic (Complete Playlist),,Types of Logic Gates | Symbols | Truth Tables,https://www.youtube.com/watch?v=47u7b2yh7s8,Module 1: Introduction to Digital Logic
3467,Electrical Engineering,Digital Logic (Complete Playlist),,Implement all Gates using NAND & NOR Gate | Why NAND & NOR are called Universal Gates,https://www.youtube.com/watch?v=w2hK0JVKmJc,Module 1: Introduction to Digital Logic
3468,Electrical Engineering,Digital Logic (Complete Playlist),,XOR Gate Properties in Hindi with example | Digital Electronics,https://www.youtube.com/watch?v=U6lPqzLnF2E,Module 2: Boolean Algebra and Logic Gates
3469,Electrical Engineering,Digital Logic (Complete Playlist),,XNOR Gate Properties in Hindi with example | Digital Electronics,https://www.youtube.com/watch?v=nHDi29S0hXI,Module 2: Boolean Algebra and Logic Gates
3470,Electrical Engineering,Digital Logic (Complete Playlist),,Canonical Sum of Product (SOP) with example,https://www.youtube.com/watch?v=DgsvuhG7ShI,Module 2: Boolean Algebra and Logic Gates
3471,Electrical Engineering,Digital Logic (Complete Playlist),,Duality Theorem | How to find Dual of Any Boolean Expression,https://www.youtube.com/watch?v=b_KpV--c_n8,Module 2: Boolean Algebra and Logic Gates
3472,Electrical Engineering,Digital Logic (Complete Playlist),,Self Dual Function | How to find Self Dual Function of Any Boolean Expression with 1 variable,https://www.youtube.com/watch?v=GmY4Gz-WL7Y,Module 2: Boolean Algebra and Logic Gates
3473,Electrical Engineering,Digital Logic (Complete Playlist),,How many Boolean functions & Self Dual functions Possible with ‘N’ variables,https://www.youtube.com/watch?v=wbLlmHr2aG4,Module 2: Boolean Algebra and Logic Gates
3474,Electrical Engineering,Digital Logic (Complete Playlist),,Minimization using K Map | Introduction to K-Map | Digital Electronics,https://www.youtube.com/watch?v=y-aYzGdlM-8,Module 3: Combinational Logic Circuits
3475,Electrical Engineering,Digital Logic (Complete Playlist),,What is K-Map | Design K-Map | 3 Variable K-Map,https://www.youtube.com/watch?v=36LjWW-BSyU,Module 3: Combinational Logic Circuits
3476,Electrical Engineering,Digital Logic (Complete Playlist),,4 Variable K-Map with examples | Design K-Map | Minimization in Digital Electronics,https://www.youtube.com/watch?v=0vEvpcY8O3o,Module 3: Combinational Logic Circuits
3477,Electrical Engineering,Digital Logic (Complete Playlist),,Essential Prime Implicants vs Prime Implicants | K-Map Minimization with examples,https://www.youtube.com/watch?v=V9aV2qTSlFg,Module 3: Combinational Logic Circuits
3478,Electrical Engineering,Digital Logic (Complete Playlist),,Half Adder | Combinational Circuits |Digital Electronics,https://www.youtube.com/watch?v=zm71wFsj-fs,Module 3: Combinational Logic Circuits
3479,Electrical Engineering,Digital Logic (Complete Playlist),,Full Adder | Combinational Circuit | Digital Electronics,https://www.youtube.com/watch?v=wysI90Xtxvc,Module 4: Sequential Logic Circuits
3480,Electrical Engineering,Digital Logic (Complete Playlist),,Half Subtractor | Combinational Circuits | Digital Electronics,https://www.youtube.com/watch?v=7WoTCwgx0kE,Module 4: Sequential Logic Circuits
3481,Electrical Engineering,Digital Logic (Complete Playlist),,Introduction to Multiplexer | What are Multiplexers | Digital Electronics,https://www.youtube.com/watch?v=p6yPvw88BJk,Module 4: Sequential Logic Circuits
3482,Electrical Engineering,Digital Logic (Complete Playlist),,Implement Function using Multiplexer | How Multiplexer implement any function,https://www.youtube.com/watch?v=AXi-n6uGO4c,Module 4: Sequential Logic Circuits
3483,Electrical Engineering,Digital Logic (Complete Playlist),,"How Multiplexers are Functionally Complete | Implement AND, OR & NOT using 2*1 Mux",https://www.youtube.com/watch?v=LX8UPEYcEJ8,Module 4: Sequential Logic Circuits
3484,Electrical Engineering,Digital Logic (Complete Playlist),,Introduction to Demultiplexers | What are Demultiplexers | Digital Electronics,https://www.youtube.com/watch?v=Eb56gaw6JrQ,Module 4: Sequential Logic Circuits
3485,Electrical Engineering,Digital Logic (Complete Playlist),,Working of Multiplexers | Inside Block Diagram of Multiplexers,https://www.youtube.com/watch?v=BRqKzUkJSrU,Module 4: Sequential Logic Circuits
3486,Electrical Engineering,Digital Logic (Complete Playlist),,Working of Demultiplexers | Digital Electronics,https://www.youtube.com/watch?v=sfO49TABrNo,Module 4: Sequential Logic Circuits
3487,Electrical Engineering,Digital Logic (Complete Playlist),,What is Cascading Multiplexer? Multiplexers in Digital Electronic,https://www.youtube.com/watch?v=kx3Dj6HuIF8,Module 5: Counters and Registers
3488,Electrical Engineering,Digital Logic (Complete Playlist),,Introduction to Encoder and Decoder | Digital Electronics,https://www.youtube.com/watch?v=DqCDQH44y9w,Module 5: Counters and Registers
3489,Electrical Engineering,Digital Logic (Complete Playlist),,Sequential Circuit Introduction with examples,https://www.youtube.com/watch?v=v0pxOfTg18Y,Module 5: Counters and Registers
3490,Electrical Engineering,Digital Logic (Complete Playlist),,SR Latch using NAND Gate | NAND SR Latch | Digital Electronics,https://www.youtube.com/watch?v=zVjxEIy33Fs,Module 5: Counters and Registers
3491,Electrical Engineering,Digital Logic (Complete Playlist),,SR flip-flop using NAND gate | Digital Electronics,https://www.youtube.com/watch?v=PWB3dn0azg8,Module 5: Counters and Registers
3492,Electrical Engineering,Digital Logic (Complete Playlist),,SR Latch using NOR Gate | NOR SR Latch | Digital Electronics,https://www.youtube.com/watch?v=Jxod1NNXbUg,Module 5: Counters and Registers
3493,Electrical Engineering,Digital Logic (Complete Playlist),,SR flip-flop using NOR gate | Digital Electronics,https://www.youtube.com/watch?v=ZWikSnUxka8,Module 6: Additional Topics
3494,Electrical Engineering,Digital Logic (Complete Playlist),,SR flip flop Characteristic & Excitation Table | Sequential Circuits,https://www.youtube.com/watch?v=ij2CY8PmWoM,Module 6: Additional Topics
3495,Electrical Engineering,Digital Logic (Complete Playlist),,Introduction to JK Flip Flop | JK flip flop full explanation | Digital Electronics,https://www.youtube.com/watch?v=qU7x1XLjhn4,Module 6: Additional Topics
3496,Electrical Engineering,Digital Logic (Complete Playlist),,Level Trigger vs Edge Trigger Flip Flop | Types of Triggering,https://www.youtube.com/watch?v=SK0bSphgBgI,Module 6: Additional Topics
3497,Electrical Engineering,Digital Logic (Complete Playlist),,JK flip flop Characteristic & Excitation Table | Sequential Circuits | Digital Electronics,https://www.youtube.com/watch?v=iX_jzBL1-Dk,Module 6: Additional Topics
3498,Electrical Engineering,Digital Logic (Complete Playlist),,Race Around Condition | Race 🏎🏎Condition in JK flip flop,https://www.youtube.com/watch?v=0Aglla_ICvU,Module 6: Additional Topics
