Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
11029,Interior Design,Principles of Interior Design - Interior Design Principles,38hrs 16min,Symmetrical Balance in Interior Design - Design Principle of Balance,https://www.youtube.com/watch?v=MEDgO5chnxA,Module 1: Introduction to Balance,1,12th,English/Hindi
11030,Interior Design,Principles of Interior Design - Interior Design Principles,,Interior Design Principle of Scale and Proportion - Creating a Cohesive and Balanced Design,https://www.youtube.com/watch?v=pnubDJCruC8,Module 1: Symmetrical Balance,1,12th,English/Hindi
11031,Interior Design,Principles of Interior Design - Interior Design Principles,,Repetition in Interior Design - How to Make a Room Look Cohesive - Interior Design Principles,https://www.youtube.com/watch?v=mTgcbG2NSfs,Module 1: Asymmetrical Balance,1,12th,English/Hindi
11032,Interior Design,Principles of Interior Design - Interior Design Principles,,Learn About the Interior Design Principle of Asymmetrical Balance in Interior Design,https://www.youtube.com/watch?v=8igQq9GwOKo,Module 1: Radial Balance,1,12th,English/Hindi
11033,Interior Design,Principles of Interior Design - Interior Design Principles,,Learn About the Interior Design Principles & How They Help Us Design a Beautiful & Functional Space,https://www.youtube.com/watch?v=5C0HFLj3zTc,Module 2: Scale and Proportion,2,12th,English/Hindi
11034,Interior Design,Principles of Interior Design - Interior Design Principles,,How to Make a Room Look Better by Using Variety in Interior Design - Principles of Interior Design,https://www.youtube.com/watch?v=jq1sVVEY7t4,Module 2: Visual Weight,2,12th,English/Hindi
11035,Interior Design,Principles of Interior Design - Interior Design Principles,,Creating a Focal Point with Contrast & Variety - Design Principle of Emphasis - Room Interior Design,https://www.youtube.com/watch?v=XCP8JO9Ysvo,Module 2: Choosing the Right Size Elements,2,12th,English/Hindi
11036,Interior Design,Principles of Interior Design - Interior Design Principles,,How to Make Your Home Look Cohesive Using Repetition - Interior Design Principles,https://www.youtube.com/watch?v=KtdvLOWI73A,Module 3: Repetition and Rhythm,3,12th,English/Hindi
11037,Interior Design,Principles of Interior Design - Interior Design Principles,,Learn About the Interior Design Principle of Harmony in Interior Design,https://www.youtube.com/watch?v=V4diUvhDki0,Module 3: Creating Cohesion with Repetition,3,12th,English/Hindi
11038,Interior Design,Principles of Interior Design - Interior Design Principles,,"Lighter & Darker Colors - Creating Emphasis, Repetition, & Variety - Elements & Principles of Design",https://www.youtube.com/watch?v=vcDHdfrRBbk,Module 4: Variety and Contrast,4,12th,English/Hindi
11039,Interior Design,Principles of Interior Design - Interior Design Principles,,Visual Weight in Interior Design - What is Grabbing Our Attention in a Room? - Balance in a Room,https://www.youtube.com/watch?v=HhOyYNSAr3A,Module 4: Creating a Focal Point,4,12th,English/Hindi
11040,Interior Design,Principles of Interior Design - Interior Design Principles,,What Size Chandelier for Dining Room? - Considering the Design Principle of Scale and Proportion,https://www.youtube.com/watch?v=BeXXnsB6OZQ,Module 4: Adding Visual Interest,4,12th,English/Hindi
11041,Interior Design,Principles of Interior Design - Interior Design Principles,,Creating Variety in Your Home - Interior Design Principle of Contrast - Interior Design Tips,https://www.youtube.com/watch?v=hKUcU0kDONY,Module 5: Harmony in Interior Design,5,12th,English/Hindi
11042,Interior Design,Principles of Interior Design - Interior Design Principles,,3 Ways to Arrange Accessories in an Entryway - Entryway Decorating Ideas  - Interior Design Ideas,https://www.youtube.com/watch?v=vierMP1VKE8,Module 5: Using Shape and Form,5,12th,English/Hindi
11043,Interior Design,Principles of Interior Design - Interior Design Principles,,Learn About the Interior Design Principle of Pattern & How to Use Pattern in Interior Design,https://www.youtube.com/watch?v=PDqqt64nXOU,Module 6: Pattern in Interior Design,6,12th,English/Hindi
11044,Interior Design,Principles of Interior Design - Interior Design Principles,,Learn About Radial Balance in Interior Design & the Interior Design Principles,https://www.youtube.com/watch?v=B9MgGPJJqgI,Module 6:  Elements and Principles of Design,6,12th,English/Hindi
11045,Interior Design,Principles of Interior Design - Interior Design Principles,,How to Use Shape and Form to Create Harmony in Interior Design - Principles of Interior Design,https://www.youtube.com/watch?v=HrswqezTWl4,Module 6: Lighter & Darker Colors,6,12th,English/Hindi
