Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
11357,Interior Design,AutoCAD Interior Design Tutorial for Beginners,34hrs 23min,AutoCAD Simple Floor Plan for Beginners - 1 of 5,https://www.youtube.com/watch?v=mqZBfuItwII,Module 1: AutoCAD Simple Floor Plan for Beginners,1,12th,English/Hindi
11358,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,AutoCAD Simple Floor Plan for Beginners - 2 of 5,https://www.youtube.com/watch?v=4M24PTXZIQ8,Module 1: AutoCAD Simple Floor Plan for Beginners,2,12th,English/Hindi
11359,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,AutoCAD Simple Floor Plan for Beginners - 3 of 5,https://www.youtube.com/watch?v=PR6-n4aQ9zE,Module 1: AutoCAD Simple Floor Plan for Beginners,3,12th,English/Hindi
11360,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,AutoCAD Simple Floor Plan for Beginners - 4 of 5,https://www.youtube.com/watch?v=U44oBMo04Ls,Module 1: AutoCAD Simple Floor Plan for Beginners,4,12th,English/Hindi
11361,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,AutoCAD Simple Floor Plan for Beginners - 5 of 5,https://www.youtube.com/watch?v=9Phief69ir8,Module 1: AutoCAD Simple Floor Plan for Beginners,5,12th,English/Hindi
11362,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,AutoCAD 2D Furniture Drawings for Interior Design - 1,https://www.youtube.com/watch?v=tiDqG1vCzls,Module 2: AutoCAD 2D Furniture Drawings for Interior Design,1,12th,English/Hindi
11363,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,AutoCAD 2D Furniture Drawings for Interior Design - 2,https://www.youtube.com/watch?v=y4mSySYly-Q,Module 2: AutoCAD 2D Furniture Drawings for Interior Design,2,12th,English/Hindi
11364,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,AutoCAD 2D Furniture Drawings for Interior Design - 3,https://www.youtube.com/watch?v=3lQay4EDDek,Module 2: AutoCAD 2D Furniture Drawings for Interior Design,3,12th,English/Hindi
11365,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,AutoCAD 2D Furniture Drawings for Interior Design - 4,https://www.youtube.com/watch?v=u26BChUCCw8,Module 2: AutoCAD 2D Furniture Drawings for Interior Design,4,12th,English/Hindi
11366,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,AutoCAD Advanced Rendering Tutorial,https://www.youtube.com/watch?v=3s_9vcEaeAc,Module 3: AutoCAD Advanced Rendering Tutorial,1,12th,English/Hindi
11367,Interior Design,AutoCAD Interior Design Tutorial for Beginners,,3D Studio Max Animation Tutorial - Create construction animation using data from Revit & Navisworks,https://www.youtube.com/watch?v=_eDGiGlZkTU,Module 4: 3D Studio Max Animation Tutorial,1,12th,English/Hindi
