Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
11537,Interior Design,Project Management,5hrs 13min,Project Management,https://www.youtube.com/watch?v=gnkjcRDQkw0,Module 1: Introduction to Project Management,1,12th,English/Hindi
11538,Interior Design,Project Management,,Lecture 01: Introduction to Project Management - I,https://www.youtube.com/watch?v=uEREF70j-yI,Module 1: Introduction to Project Management,1,12th,English/Hindi
11539,Interior Design,Project Management,,Lecture 02 : Introduction to Project Management - II,https://www.youtube.com/watch?v=RK_LCJO4BJY,Module 1: Introduction to Project Management,1,12th,English/Hindi
11540,Interior Design,Project Management,,Lecture 03 : Agile Project Management,https://www.youtube.com/watch?v=zyGfLajeWmw,Module 1: Introduction to Project Management,1,12th,English/Hindi
11541,Interior Design,Project Management,,Lecture 04 : Project Selection Models,https://www.youtube.com/watch?v=ewhTgzIQG84,Module 2: Agile Project Management & Selection,2,12th,English/Hindi
11542,Interior Design,Project Management,,Lecture 05 : Examples of Project Selection Models,https://www.youtube.com/watch?v=jB6ugjuQ5pI,Module 2: Agile Project Management & Selection,2,12th,English/Hindi
11543,Interior Design,Project Management,,Lecture 06 : Project Manager,https://www.youtube.com/watch?v=xkNzWk5C13E,Module 2: Agile Project Management & Selection,2,12th,English/Hindi
11544,Interior Design,Project Management,,Lecture 07 : Attributes of Effective Project Manager,https://www.youtube.com/watch?v=NNgmd_3653E,Module 3: Project Manager & Stakeholders,3,12th,English/Hindi
11545,Interior Design,Project Management,,Lecture 08 :  Managing for Stakeholders,https://www.youtube.com/watch?v=onh8xKhGepc,Module 3: Project Manager & Stakeholders,3,12th,English/Hindi
11546,Interior Design,Project Management,,Lecture 09 : Resolving Conflicts,https://www.youtube.com/watch?v=3MuVM4ZBtws,Module 3: Project Manager & Stakeholders,3,12th,English/Hindi
11547,Interior Design,Project Management,,Lecture 10 : Negotiation,https://www.youtube.com/watch?v=-G4dLGYKFGc,Module 4: Project Organization & Teams,4,12th,English/Hindi
11548,Interior Design,Project Management,,Lecture 11 : Project in the Organization structure,https://www.youtube.com/watch?v=DeOsIgShzmI,Module 4: Project Organization & Teams,4,12th,English/Hindi
11549,Interior Design,Project Management,,Lecture 12 : Human factors and the Project Team,https://www.youtube.com/watch?v=krixPaDSz98,Module 4: Project Organization & Teams,4,12th,English/Hindi
11550,Interior Design,Project Management,,Lecture 13 : Traditional Project Activity Planning,https://www.youtube.com/watch?v=bsUa1iFTzBM,Module 5: Project Planning & Coordination,5,12th,English/Hindi
11551,Interior Design,Project Management,,"Lecture 14 : Agile Project Planning, Project Charter",https://www.youtube.com/watch?v=7de7j0MLrlY,Module 5: Project Planning & Coordination,5,12th,English/Hindi
11552,Interior Design,Project Management,,Lecture 15 : Coordination through Integration Management,https://www.youtube.com/watch?v=3B9XLt3EFHA,Module 5: Project Planning & Coordination,5,12th,English/Hindi
11553,Interior Design,Project Management,,Lecture 16 : Project Feasibility Analysis,https://www.youtube.com/watch?v=3ZTdXXI3Y00,Module 6: Project Feasibility & Budgeting,6,12th,English/Hindi
11554,Interior Design,Project Management,,Lecture 17 : Estimating Project Budgets,https://www.youtube.com/watch?v=ivg9WOMx3lc,Module 6: Project Feasibility & Budgeting,6,12th,English/Hindi
11555,Interior Design,Project Management,,Lecture 18 : Project Risk Management,https://www.youtube.com/watch?v=T-kzKpANil4,Module 6: Project Feasibility & Budgeting,6,12th,English/Hindi
11556,Interior Design,Project Management,,Lecture 19 : Quantitative Risk Assessment Methodologies,https://www.youtube.com/watch?v=aa-8Rtb9_Ks,Module 7: Project Risk Management,7,12th,English/Hindi
11557,Interior Design,Project Management,,Lecture 20 : Critical Path Method (CPM),https://www.youtube.com/watch?v=fDh0K3SYT6A,Module 7: Project Risk Management,7,12th,English/Hindi
11558,Interior Design,Project Management,,Lecture 22  Risk Analysis with simulation for scheduling,https://www.youtube.com/watch?v=9yY_b-c20JQ,Module 7: Project Risk Management,7,12th,English/Hindi
