Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
9389,Environmental Science,Soil Science,56hrs 13min,Soil science part -1 || Basic introduction of soil science || Apex Studies,https://www.youtube.com/watch?v=S3h3iTV6qgU,Module 1: Introduction to Soil Science,12th,English/Hindi
9390,Environmental Science,Soil Science,,Soil Science part - 2 || Classification of minerals part - 1|| Apex studies,https://www.youtube.com/watch?v=dEzK9amI-XQ,Module 1: Introduction to Soil Science,12th,English/Hindi
9391,Environmental Science,Soil Science,,Soil Science part - 3 || Classification of minerals part - 2|| Apex studies,https://www.youtube.com/watch?v=5L14vUXY1aY,Module 1: Introduction to Soil Science,12th,English/Hindi
9392,Environmental Science,Soil Science,,"Organic Matter, Mineralization and Immobilization || Soil Science || Apex Studies",https://www.youtube.com/watch?v=zICyYwJfMlQ,Module 1: Introduction to Soil Science,12th,English/Hindi
9393,Environmental Science,Soil Science,,Soil Air || Apex Studies,https://www.youtube.com/watch?v=3dNVDMz-K0w,Module 2: Soil Composition and Properties,12th,English/Hindi
9394,Environmental Science,Soil Science,,Soil Water || Soil Science || Apex Studies,https://www.youtube.com/watch?v=lqQeQTnvBpA,Module 2: Soil Composition and Properties,12th,English/Hindi
9395,Environmental Science,Soil Science,,Properties of soil || Soil Texture || Apex Studies,https://www.youtube.com/watch?v=jKax_wEIFLg,Module 2: Soil Composition and Properties,12th,English/Hindi
9396,Environmental Science,Soil Science,,Soil Structure || Properties of Soil || Soil Science || Apex Studies,https://www.youtube.com/watch?v=SNHTrirG4U8,Module 2: Soil Composition and Properties,12th,English/Hindi
9397,Environmental Science,Soil Science,,Soil Density and Porosity || Physical properties of soil || Apex Studies,https://www.youtube.com/watch?v=qT_G_KJPY5E,Module 3: Soil Chemistry and Physics,12th,English/Hindi
9398,Environmental Science,Soil Science,,Soil Colour || Physical properties of soil || Soil Science || Apex Studies,https://www.youtube.com/watch?v=mIv4gHdvuKo,Module 3: Soil Chemistry and Physics,12th,English/Hindi
9399,Environmental Science,Soil Science,,Ion Exchange || Cation and anion Exchange || Chemical properties of Soil || Apex Studies,https://www.youtube.com/watch?v=H870CogLxEc,Module 3: Soil Chemistry and Physics,12th,English/Hindi
9400,Environmental Science,Soil Science,,Soil Temperature ||Physical properties of soil || Apex Studies,https://www.youtube.com/watch?v=_6xhowlGTLE,Module 3: Soil Chemistry and Physics,12th,English/Hindi
9401,Environmental Science,Soil Science,,Soil pH || Pre-PG || Chemical properties of soil || Soil Science || Apex Studies,https://www.youtube.com/watch?v=Ik-aFHKZ3GU,Module 4: Soil Formation and Classification,12th,English/Hindi
9402,Environmental Science,Soil Science,,Electrical Conductivity of Soil || Soil Science || Pre-PG || Apex Studies,https://www.youtube.com/watch?v=YbKlrR5B1Mw,Module 4: Soil Formation and Classification,12th,English/Hindi
9403,Environmental Science,Soil Science,,Weathering of rocks || Pre-PG || Apex Studies,https://www.youtube.com/watch?v=viXkAe_A-GM,Module 4: Soil Formation and Classification,12th,English/Hindi
9404,Environmental Science,Soil Science,,Soil Forming Factor's || Pre-PG || Apex Studies,https://www.youtube.com/watch?v=UWioJigY5B4,Module 4: Soil Formation and Classification,12th,English/Hindi
9405,Environmental Science,Soil Science,,Soil Forming Process || Soil Science || Pre-PG || Apex Studies,https://www.youtube.com/watch?v=IZh_K-g2kgw,Module 5: Soil Types and Their Management,12th,English/Hindi
9406,Environmental Science,Soil Science,,Soil Orders || Soil Science || Apex Studies,https://www.youtube.com/watch?v=CzBIHFJzg8o,Module 5: Soil Types and Their Management,12th,English/Hindi
9407,Environmental Science,Soil Science,,Soils of India Part - 1 || Soil Science || Apex Studies,https://www.youtube.com/watch?v=g1q2tgOqDV4,Module 5: Soil Types and Their Management,12th,English/Hindi
9408,Environmental Science,Soil Science,,Soils of India Part - 2 || Pre-PG || Apex Studies,https://www.youtube.com/watch?v=CI0RocHY9io,Module 6: Soil Erosion and Degradation,12th,English/Hindi
9409,Environmental Science,Soil Science,,Rocks and Classification of Rocks || Pre-PG || Apex Studies,https://www.youtube.com/watch?v=PnPwyHq-LPc,Module 6: Soil Erosion and Degradation,12th,English/Hindi
9410,Environmental Science,Soil Science,,Acidic Soil  || Pre-PG || Apex Studies,https://www.youtube.com/watch?v=LCgcmGFbqgs,Module 7: Soil Analysis and Nutrient Management,12th,English/Hindi
9411,Environmental Science,Soil Science,,saline Soil || alkaline soil || alkali soil || Apex Studies,https://www.youtube.com/watch?v=nisXtDr2HYM,Module 7: Soil Analysis and Nutrient Management,12th,English/Hindi
9412,Environmental Science,Soil Science,,Land Capability classification || Soil Science || Pre-PG ll Apex Studies,https://www.youtube.com/watch?v=BfHTSfxtvYM,Module 7: Soil Analysis and Nutrient Management,12th,English/Hindi
9413,Environmental Science,Soil Science,,soil erosion | soil degradation | part -1 | Water Erosion | Apex Studies,https://www.youtube.com/watch?v=mqNWYzLff00,Module 8: Plant Nutrients and Their Management,12th,English/Hindi
9414,Environmental Science,Soil Science,,Soil Erosion | soil degradation | part -2 | Wind Erosion | Apex Studies,https://www.youtube.com/watch?v=eUi-SMKvqSU,Module 8: Plant Nutrients and Their Management,12th,English/Hindi
9415,Environmental Science,Soil Science,,Acid Equivalent and Base Equivalent | Fertilizer | Soil Science | Pre-PG | Apex Studies,https://www.youtube.com/watch?v=znp_P2HXRjQ,Module 8: Plant Nutrients and Their Management,12th,English/Hindi
9416,Environmental Science,Soil Science,,Soil Survey | Soil Science | Pre-PG | Apex  studies,https://www.youtube.com/watch?v=Vds3IBM8EvI,Module 8: Plant Nutrients and Their Management,12th,English/Hindi
9417,Environmental Science,Soil Science,,Analysis Method | Analysis Methods of Plant Nutrients |  Part - 1 | Pre-PG | Apex Studies,https://www.youtube.com/watch?v=q_3Nrx8b3c0,Module 9: Water Analysis and Nutrient Management,12th,English/Hindi
9418,Environmental Science,Soil Science,,Analysis Method | Analysis Methods of Plant Nutrients |  Part - 2 | Pre-PG | Apex Studies,https://www.youtube.com/watch?v=f2stzznipfQ,Module 9: Water Analysis and Nutrient Management,12th,English/Hindi
9419,Environmental Science,Soil Science,,plant nutrients | 17 essential plant nutrients | Pre-PG | Apex Studies,https://www.youtube.com/watch?v=tNtSvSldnmY,Module 9: Water Analysis and Nutrient Management,12th,English/Hindi
9420,Environmental Science,Soil Science,,Plant Nutrients | Classification of plant Nutrient Part- 1 | Pre-PG | Apex Studies,https://www.youtube.com/watch?v=xJf6YNvqHiQ,Module 9: Water Analysis and Nutrient Management,12th,English/Hindi
9421,Environmental Science,Soil Science,,Plant Nutrients | Classification of plant Nutrient Part- 2 | Pre-PG | Apex Studies,https://www.youtube.com/watch?v=5ymFcrFd_U8,Module 10: Essential Plant Nutrients and Their Roles,12th,English/Hindi
9422,Environmental Science,Soil Science,,Plant Nutrient | Source & Deficiency symptoms of Plant Nutrient | Pre-PG | Apex Studies,https://www.youtube.com/watch?v=LGYEpuwibV8,Module 10: Essential Plant Nutrients and Their Roles,12th,English/Hindi
9423,Environmental Science,Soil Science,,Plant Nutrient | Source & Deficiency symptoms of Plant Nutrient | Pre-PG | Apex Studies,https://www.youtube.com/watch?v=LGYEpuwibV8,Module 10: Essential Plant Nutrients and Their Roles,12th,English/Hindi
9424,Environmental Science,Soil Science,,Analysis Method | Analysis methods for Water Sample | Pre-PG | By Govind Sir | Apex Studies,https://www.youtube.com/watch?v=t-lBv_NG4lA,Module 10: Essential Plant Nutrients and Their Roles,12th,English/Hindi
