Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
1343,Computer Science Engineering,Internet of Things - IoT,9hrs 2min,Internet of Things by Engineering Funda,https://www.youtube.com/watch?v=b-fCl-UDJuo,Module 1: Introduction to IoT
1344,Computer Science Engineering,Internet of Things - IoT,,IoT Introduction | Fundamentals of IoT | Definition of IoT | Importance of IoT | History of IoT,https://www.youtube.com/watch?v=om-5QTbLCCs,Module 1: Introduction to IoT
1345,Computer Science Engineering,Internet of Things - IoT,,IoT Components | Working of IoT | Sensors | Actuators | Role of IoT | IoT Cloud | IoT Analytics,https://www.youtube.com/watch?v=8VOuA2LFRYA,Module 1: Introduction to IoT
1346,Computer Science Engineering,Internet of Things - IoT,,Advantages and Disadvantages of IoT | IoT Advantages | IoT Disadvantages | IoT | Internet of Things,https://www.youtube.com/watch?v=ODc52WQtF_0,Module 1: Introduction to IoT
1347,Computer Science Engineering,Internet of Things - IoT,,IoT Statistics | Current and Future Statics of IoT | Some Facts about IoT | The Potential of IoT,https://www.youtube.com/watch?v=YI81-n5yz2g,Module 2: IoT Architecture and Communication
1348,Computer Science Engineering,Internet of Things - IoT,,IoT Characteristics | IoT Features | Parameters of IoT | IoT | Internet of Things,https://www.youtube.com/watch?v=02u0tTnMECs,Module 2: IoT Architecture and Communication
1349,Computer Science Engineering,Internet of Things - IoT,,M2M Network | M2M and IoT basics | M2M Architecture | M2M Gateway | M2M Summery | IoT,https://www.youtube.com/watch?v=CJ6FdlQqgPM,Module 2: IoT Architecture and Communication
1350,Computer Science Engineering,Internet of Things - IoT,,IoT and M2M differences | Hardware of IoT & M2M | Communication Layers of IoT & M2M | IoT,https://www.youtube.com/watch?v=S3mNY72XbwM,Module 2: IoT Architecture and Communication
1351,Computer Science Engineering,Internet of Things - IoT,,IoT Reference Model by CISCO | Basics of IoT reference model | Hierarchy of IoT | CISCO | IoT,https://www.youtube.com/watch?v=hHzupBLC4Ew,Module 3: IoT Security
1352,Computer Science Engineering,Internet of Things - IoT,,IoT Architecture | Data Flow in IoT | Working of IoT | Components of IoT | Technologies of IoT,https://www.youtube.com/watch?v=bIbfkOPhJL4,Module 3: IoT Security
1353,Computer Science Engineering,Internet of Things - IoT,,Physical Design of IoT | Basics of IoT Physical Design | Things in IoT | IoT Protocols | IoT,https://www.youtube.com/watch?v=xG6WGad80wA,Module 3: IoT Security
1354,Computer Science Engineering,Internet of Things - IoT,,IoT Functional Block Diagram | Logical Design of IoT | Devices in IoT | Services in IoT | IoT,https://www.youtube.com/watch?v=V2DzTSyd24A,Module 3: IoT Security
1355,Computer Science Engineering,Internet of Things - IoT,,Communication Models used in IoT | Request Response | Publish Subscribe | Push Pull | Exclusive Pair,https://www.youtube.com/watch?v=tTqrSN--KC8,Module 4: Enabling Technologies for IoT
1356,Computer Science Engineering,Internet of Things - IoT,,Communication API in IoT | REST API in IoT | WebSocket API in IoT | REST API Vs WebSocket API | IoT,https://www.youtube.com/watch?v=cRV4HQ39S2s,Module 4: Enabling Technologies for IoT
