Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
11776,Music,Music Composition Lectures,124hrs 5min,1. Introduction,https://www.youtube.com/watch?v=5_yOVARO2Oc,Module 1: Introduction to Music,1,12th,English/Hindi
11777,Music,Music Composition Lectures,,Lecture 2. Introduction to Instruments and Musical Genres,https://www.youtube.com/watch?v=TRg-75VKOFU,Module 1: Introduction to Music,1,12th,English/Hindi
11778,Music,Music Composition Lectures,,Lecture 3. Rhythm: Fundamentals,https://www.youtube.com/watch?v=t4echOq29d0,Module 2: Rhythm in Music,2,12th,English/Hindi
11779,Music,Music Composition Lectures,,"Lecture 4. Rhythm: Jazz, Pop and Classical",https://www.youtube.com/watch?v=h4ROqE4SMyA,Module 2: Rhythm in Music,2,12th,English/Hindi
11780,Music,Music Composition Lectures,,"Lecture 5. Melody: Notes, Scales, Nuts and Bolts",https://www.youtube.com/watch?v=Xa_LaphlVGg,Module 3: Melody and Harmony,3,12th,English/Hindi
11781,Music,Music Composition Lectures,,Lecture 6. Melody: Mozart and Wagner,https://www.youtube.com/watch?v=ah5EyUP-GyM,Module 3: Melody and Harmony,3,12th,English/Hindi
11782,Music,Music Composition Lectures,,Lecture 7. Harmony: Chords and How to Build Them,https://www.youtube.com/watch?v=Wxf8mHkxgoA,Module 4: Bass and Form,4,12th,English/Hindi
11783,Music,Music Composition Lectures,,Lecture 8. Bass Patterns: Blues and Rock,https://www.youtube.com/watch?v=J59zf3aUmYA,Module 4: Bass and Form,4,12th,English/Hindi
11784,Music,Music Composition Lectures,,Lecture 9. Sonata-Allegro Form: Mozart and Beethoven,https://www.youtube.com/watch?v=oD60TqEZSZE,Module 5: Classical Forms and Variations,5,12th,English/Hindi
11785,Music,Music Composition Lectures,,Lecture 10. Sonata-Allegro and Theme and Variations,https://www.youtube.com/watch?v=Wcjlm9Q29ec,Module 5: Classical Forms and Variations,5,12th,English/Hindi
11786,Music,Music Composition Lectures,,"Lecture 11. Form: Rondo, Sonata-Allegro and Theme and Variations (cont.)",https://www.youtube.com/watch?v=s4cNMoDES9g,Module 5: Classical Forms and Variations,5,12th,English/Hindi
11787,Music,Music Composition Lectures,,Lecture 12. Guest Conductor: Saybrook Orchestra,https://www.youtube.com/watch?v=YnUfQMkGyv8,Module 6: Guest Conductor and Ostinato,6,12th,English/Hindi
11788,Music,Music Composition Lectures,,"Lecture 14. Ostinato Form in the Music of Purcell, Pachelbel, Elton John and Vitamin C",https://www.youtube.com/watch?v=TPzYv6DsOHU,Module 6: Guest Conductor and Ostinato,6,12th,English/Hindi
11789,Music,Music Composition Lectures,,Lecture 15. Gregorian Chant and Music in the Sistine Chapel,https://www.youtube.com/watch?v=ZkY9nnuiXrs,Module 7: Sacred Music,7,12th,English/Hindi
11790,Music,Music Composition Lectures,,Lecture 16. Baroque Music: The Vocal Music of Johann Sebastian Bach,https://www.youtube.com/watch?v=XLVOoFNvO9Y,Module 7: Sacred Music,7,12th,English/Hindi
11791,Music,Music Composition Lectures,,Lecture 17. Mozart and His Operas,https://www.youtube.com/watch?v=uDVr0GaD7gI,Module 8: Baroque and Opera,8,12th,English/Hindi
11792,Music,Music Composition Lectures,,Lecture 18. Piano Music of Mozart and Beethoven,https://www.youtube.com/watch?v=b4ay66Mblgw,Module 8: Baroque and Opera,8,12th,English/Hindi
11793,Music,Music Composition Lectures,,"Lecture 19. Romantic Opera: Verdi's La Traviata, Bocelli, Pavarotti and Domingo",https://www.youtube.com/watch?v=vzwEXVLP55Q,Module 9: Classical and Romantic Piano,9,12th,English/Hindi
11794,Music,Music Composition Lectures,,"Lecture 20. The Colossal Symphony: Beethoven, Berlioz, Mahler and Shostakovich",https://www.youtube.com/watch?v=yZ4JgP5LsLI,Module 9: Classical and Romantic Piano,9,12th,English/Hindi
11795,Music,Music Composition Lectures,,"Lecture 21. Musical Impressionism and Exoticism: Debussy, Ravel and Monet",https://www.youtube.com/watch?v=rJ_XTW6fbmc,Module 10: Symphonies and Impressionism,10,12th,English/Hindi
11796,Music,Music Composition Lectures,,Lecture 22. Modernism and Mahler,https://www.youtube.com/watch?v=Fhr8QuBiV_Q,Module 10: Symphonies and Impressionism,10,12th,English/Hindi
11797,Music,Music Composition Lectures,,Lecture 23. Review of Musical Style,https://www.youtube.com/watch?v=ScMK-5dwOYM,Module 11: Modernism and Review,11,12th,English/Hindi
11798,Music,Music Composition Lectures,,"Lecture 13. Fugue: Bach, Bizet and Bernstein",https://www.youtube.com/watch?v=nn1Xfr4cAU8,Module 11: Modernism and Review,11,12th,English/Hindi
